side,index,s_m,x_m,y_m,width_from_center_m
left,184,61.794686418,-5.854672608,9.781759678,0.567661903
left,185,62.128641203,-6.221462237,9.785876980,0.549661638
left,186,62.464311106,-6.587849570,9.780110192,0.544398851
left,187,62.800456706,-6.950762554,9.724056019,0.553206917
left,188,63.136697834,-7.317370488,9.735576668,0.570662327
left,189,63.472957357,-7.684050734,9.746219685,0.589717765
left,190,63.809218881,-8.050599428,9.723744750,0.605159001
left,191,64.145480098,-8.417766324,9.724508752,0.614843080
left,192,64.481741687,-8.702037522,9.534883779,0.620643569
left,193,64.818003068,-8.487479270,9.291578023,0.628122308
left,194,65.154264227,-8.122102185,9.322768118,0.644846399
left,195,65.490509290,-7.755528897,9.310199637,0.678709268
left,196,65.826652915,-7.391743249,9.337915094,0.734602408
left,197,66.162358268,-7.036108619,9.425117159,0.808081052
left,198,66.496633078,-6.671203491,9.390003629,0.880721940
left,199,66.828943450,-6.305317462,9.387212354,0.924824632
left,200,67.160734586,-5.940633856,9.428483046,0.918652309
left,201,67.492458703,-5.574338712,9.403028862,0.861618853
left,202,67.826421188,-5.209886501,9.436710932,0.775610258
left,203,68.162125390,-4.845348224,9.468000954,0.690862053
left,204,68.498282400,-4.483296903,9.407300664,0.629250095
left,205,68.834524861,-4.130106046,9.307401919,0.598204809
left,206,69.170783320,-3.799622491,9.148393957,0.596291211
left,207,69.507044468,-3.516509370,8.916020306,0.621343985
left,208,69.843292265,-3.314153421,8.611389935,0.672764385
left,209,70.179512220,-3.226854994,8.256321485,0.747829003
left,210,70.515727166,-3.255443004,7.891480761,0.838301153
left,211,70.851963899,-3.384353111,7.548582482,0.931825765
left,212,71.188209357,-3.599526899,7.252504185,1.016272554
left,213,71.524416552,-3.903534045,7.049839553,1.082798979
left,214,71.860332347,-4.252733383,6.938353274,1.125749116
left,215,72.194976300,-4.618006734,6.903080976,1.141012666
left,216,72.529001772,-4.984830274,6.883948025,1.126524843
left,217,72.864587282,-5.351291957,6.858719236,1.086310456
left,218,73.200736732,-5.718500422,6.848641912,1.033202959
left,219,73.536980399,-6.085212355,6.827453638,0.984149782
left,220,73.873236964,-6.451957688,6.806547994,0.950793319
left,221,74.209495926,-6.806899603,6.719781946,0.934659304
left,222,74.545756543,-7.126273337,6.538855516,0.930422147
left,223,74.882018020,-7.437574581,6.343819319,0.931955390
