s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,speed_limit_mps,speed_zone,w_tr_right_m,w_tr_left_m
2.748212467,2.854217880,0.178475541,-0.003630268,0.015137637,4.000000000,0.000000000,6.000000000,straight_acceleration,0.600986637,0.598991161
2.818679453,2.924684586,0.178258256,-0.002523321,0.016279786,4.000000000,0.000000000,6.000000000,straight_acceleration,0.599920450,0.599490552
2.889146439,2.995151490,0.178121810,-0.001335890,0.017421955,4.000000000,0.000000000,6.000000000,straight_acceleration,0.598785800,0.600020626
2.959613425,3.065618516,0.178071874,-0.000067974,0.018564129,4.000000000,0.000000000,6.000000000,straight_acceleration,0.598558213,0.600344451
3.030080412,3.136085586,0.178114132,0.001283033,0.020093944,4.000000000,0.000000000,6.000000000,straight_acceleration,0.600209022,0.600225653
3.100547398,3.206552568,0.178257061,0.002810862,0.023268938,4.000000000,0.000000000,6.000000000,straight_acceleration,0.603706541,0.599561579
3.171014384,3.277019207,0.178515534,0.004562427,0.026444044,4.000000000,0.000000000,6.000000000,straight_acceleration,0.606722013,0.598555815
3.241481371,3.347485233,0.178905316,0.006537733,0.029619173,4.000000000,0.000000000,6.000000000,straight_acceleration,0.606606487,0.597454635
3.311948357,3.417950371,0.179442162,0.008735281,0.032652036,4.000000000,0.000000000,6.000000000,straight_acceleration,0.600740644,0.596502393
3.382415343,3.488414204,0.180141007,0.011131340,0.035352874,4.000000000,0.000000000,6.000000000,straight_acceleration,0.588804687,0.595794532
3.452882330,3.558876074,0.181015390,0.013717735,0.038054124,4.000000000,0.000000000,6.000000000,straight_acceleration,0.574380640,0.595173817
3.523349316,3.629335295,0.182078718,0.016494488,0.040755637,4.000000000,0.000000000,6.000000000,straight_acceleration,0.561428978,0.594458506
3.593816302,3.699791187,0.183344167,0.019437854,0.041812302,4.000000000,0.000000000,6.000000000,straight_acceleration,0.553835480,0.593469267
3.664283289,3.770243143,0.184816522,0.022338077,0.040501705,4.000000000,0.000000000,6.000000000,straight_acceleration,0.552745703,0.592115169
3.734750275,3.840690647,0.186489944,0.025145965,0.039191625,4.000000000,0.000000000,6.000000000,straight_acceleration,0.555837473,0.590417151
3.805217261,3.911133192,0.188357916,0.027861552,0.037882134,4.000000000,0.000000000,6.000000000,straight_acceleration,0.560565877,0.588403340
3.875684248,3.981570309,0.190413125,0.030420163,0.033050674,4.000000000,0.000000000,6.000000000,straight_acceleration,0.564471178,0.586104195
3.946151234,4.052002360,0.192631760,0.032464994,0.024985828,4.000000000,0.000000000,6.000000000,straight_acceleration,0.566868864,0.583598833
4.016618220,4.122430490,0.194974402,0.033941517,0.016920956,4.000000000,0.000000000,6.000000000,straight_acceleration,0.568753167,0.581012382
4.087085207,4.192855875,0.197401022,0.034849739,0.008856229,4.000000000,0.000000000,6.000000000,straight_acceleration,0.571184175,0.578471778
4.157552193,4.263279724,0.199870958,0.035147004,-0.001122872,4.000000000,0.000000000,6.000000000,straight_acceleration,0.575081895,0.576099946
4.228019179,4.333703660,0.202335193,0.034677081,-0.012214536,4.000000000,0.000000000,6.000000000,straight_acceleration,0.579517822,0.573966935
4.298486166,4.404129604,0.204738809,0.033425561,-0.023306210,4.000000000,0.000000000,6.000000000,straight_acceleration,0.582257329,0.572105426
4.368953152,4.474559479,0.207026763,0.031392452,-0.034397479,4.000000000,0.000000000,6.000000000,straight_acceleration,0.581038303,0.570547317
4.439420138,4.544995077,0.209145124,0.028641892,-0.043034400,4.000000000,0.000000000,6.000000000,straight_acceleration,0.573979937,0.569308931
4.509887125,4.615436980,0.211049931,0.025335148,-0.050817192,4.000000000,0.000000000,6.000000000,straight_acceleration,0.562616140,0.568267117
4.580354111,4.685885132,0.212702472,0.021479933,-0.058601050,4.000000000,0.000000000,6.000000000,straight_acceleration,0.550280555,0.567225216
4.650821097,4.756339474,0.214064085,0.017076203,-0.066384839,4.000000000,0.000000000,6.000000000,straight_acceleration,0.540322985,0.565985906
4.721288083,4.826799754,0.215099306,0.012284541,-0.068797339,4.000000000,0.000000000,6.000000000,straight_acceleration,0.535544371,0.564403067
4.791755070,4.897264502,0.215792944,0.007385216,-0.070253776,4.000000000,0.000000000,6.000000000,straight_acceleration,0.535266150,0.562655143
4.862222056,4.967731771,0.216137726,0.002383160,-0.071713027,4.000000000,0.000000000,6.000000000,straight_acceleration,0.537450459,0.561047373
4.932689042,5.038199615,0.216126399,-0.002721799,-0.073174804,4.000000000,0.000000000,6.000000000,straight_acceleration,0.540056310,0.559885290
5.003156029,5.108666221,0.215757067,-0.007690797,-0.067529653,4.000000000,0.000000000,6.000000000,straight_acceleration,0.541371455,0.559430757
5.073623015,5.179130379,0.215052414,-0.012238575,-0.061544543,4.000000000,0.000000000,6.000000000,straight_acceleration,0.541191972,0.559745277
5.144090001,5.249591058,0.214042167,-0.016364655,-0.055560910,4.000000000,0.000000000,6.000000000,straight_acceleration,0.539746275,0.560832923
5.214556988,5.320047224,0.212756056,-0.020069509,-0.049750428,4.000000000,0.000000000,6.000000000,straight_acceleration,0.537262827,0.562697752
5.285023974,5.390498021,0.211220950,-0.023467018,-0.046677097,4.000000000,0.000000000,6.000000000,straight_acceleration,0.534062736,0.565263835
5.355490960,5.460943188,0.209454130,-0.026647936,-0.043603511,4.000000000,0.000000000,6.000000000,straight_acceleration,0.530777949,0.568186883
5.425957947,5.531382590,0.207470868,-0.029612267,-0.040530027,4.000000000,0.000000000,6.000000000,straight_acceleration,0.528105530,0.571066384
5.496424933,5.601816089,0.205286418,-0.032364267,-0.038200126,4.000000000,0.000000000,6.000000000,straight_acceleration,0.526740708,0.573502461
5.566891919,5.672243373,0.202910138,-0.035109815,-0.039723896,4.000000000,0.000000000,6.000000000,straight_acceleration,0.526703961,0.575326616
5.637358906,5.742663684,0.200336728,-0.037962751,-0.041247994,4.000000000,0.000000000,6.000000000,straight_acceleration,0.526338155,0.576945643
5.707825892,5.813076200,0.197558642,-0.040923093,-0.042772303,4.000000000,0.000000000,6.000000000,straight_acceleration,0.523729835,0.578854233
5.778292878,5.883480097,0.194568344,-0.043990241,-0.044230950,4.000000000,0.000000000,6.000000000,straight_acceleration,0.516974438,0.581543515
5.848759865,5.953874449,0.191358698,-0.047152071,-0.045507830,4.000000000,0.000000000,6.000000000,straight_acceleration,0.505098801,0.585131685
5.919226851,6.024258142,0.187923327,-0.050403906,-0.046785466,4.000000000,0.000000000,6.000000000,straight_acceleration,0.488865708,0.589041866
5.989693837,6.094630043,0.184255935,-0.053745793,-0.048063749,4.000000000,0.000000000,6.000000000,straight_acceleration,0.469227574,0.592621252
6.060160824,6.164989031,0.180350465,-0.057150228,-0.047244388,4.000000000,0.000000000,6.000000000,straight_acceleration,0.447156867,0.595240171
6.130627810,6.235334696,0.176211928,-0.060326062,-0.042892004,4.000000000,0.000000000,6.000000000,straight_acceleration,0.424548515,0.597333082
6.201094796,6.305667619,0.171860787,-0.063195211,-0.038540046,4.000000000,0.000000000,6.000000000,straight_acceleration,0.404585625,0.600820463
6.271561783,6.375988450,0.167318651,-0.065757712,-0.034188781,4.000000000,0.000000000,6.000000000,straight_acceleration,0.390547073,0.607733266
6.342028769,6.446297912,0.162607869,-0.067948414,-0.026017408,4.000000000,0.000000000,6.000000000,straight_acceleration,0.385587905,0.620007677
6.412495755,6.516598453,0.157769102,-0.069350507,-0.013776901,4.000000000,0.000000000,6.000000000,straight_acceleration,0.389793375,0.637230531
6.482962742,6.586894318,0.152862085,-0.069890043,-0.001536282,4.000000000,0.000000000,6.000000000,straight_acceleration,0.400050483,0.656541005
6.553429728,6.657189836,0.147947445,-0.069567023,0.010704187,4.000000000,0.000000000,6.000000000,straight_acceleration,0.413096690,0.674963828
6.623896714,6.727489365,0.143086696,-0.068317727,0.025998414,4.000000000,0.000000000,6.000000000,straight_acceleration,0.425770996,0.689613500
6.694363700,6.797797709,0.138355035,-0.065872725,0.043395577,4.000000000,0.000000000,6.000000000,straight_acceleration,0.436479131,0.698989631
6.764830687,6.868120019,0.133838407,-0.062201784,0.060792841,4.000000000,0.000000000,6.000000000,straight_acceleration,0.444857623,0.702679953
6.835297673,6.938461459,0.129623049,-0.057304961,0.078186685,4.000000000,0.000000000,6.000000000,straight_acceleration,0.450576126,0.700301479
6.905764659,7.008826848,0.125795150,-0.051186440,0.095412807,4.000000000,0.000000000,6.000000000,straight_acceleration,0.453304499,0.691727390
6.976231646,7.079217265,0.122440411,-0.043857948,0.112577238,4.000000000,0.000000000,6.000000000,straight_acceleration,0.452714886,0.679637319
7.046698632,7.149631479,0.119644231,-0.035319501,0.129752671,4.000000000,-2.327847731,6.000000000,straight_acceleration,0.448480838,0.668443296
7.117165618,7.220068224,0.117492006,-0.025570657,0.146926643,3.958778495,-4.000000000,6.000000000,straight_acceleration,0.440275926,0.662582905
7.187632605,7.290525594,0.116066358,-0.014770284,0.158062538,3.886925685,-4.000000000,6.000000000,straight_acceleration,0.428021023,0.665930817
7.258099591,7.360996055,0.115425510,-0.003309773,0.167185390,3.813719364,-4.000000000,6.000000000,straight_acceleration,0.413815041,0.677403948
7.328566577,7.431469141,0.115614995,0.008794819,0.176339388,3.739080034,-4.000000000,6.000000000,straight_acceleration,0.400889309,0.693341555
7.399033564,7.501934366,0.116680241,0.021545278,0.185512487,3.662920093,-4.000000000,6.000000000,straight_acceleration,0.392484848,0.710060839
7.469500550,7.572380855,0.118665538,0.034881853,0.192492959,3.585142636,-4.000000000,6.000000000,straight_acceleration,0.391268383,0.724221780
7.539967536,7.642794745,0.121606331,0.048673784,0.198908845,3.505640003,-4.000000000,6.000000000,straight_acceleration,0.395431396,0.735155502
7.610434523,7.713160766,0.125533917,0.062919334,0.205362298,3.424292034,-4.000000000,6.000000000,straight_acceleration,0.401065523,0.743446474
7.680901509,7.783463643,0.130479567,0.077620894,0.211840864,3.340963939,-4.000000000,6.000000000,straight_acceleration,0.404250305,0.749686380
7.751368495,7.853687119,0.136477524,0.092942923,0.224136010,3.255503672,-4.000000000,6.000000000,straight_acceleration,0.401759600,0.754529793
7.821835482,7.923807635,0.143584161,0.109227841,0.237988542,3.167738667,-4.000000000,6.000000000,straight_acceleration,0.395541249,0.759099916
7.892302468,7.993798336,0.151865845,0.126491332,0.251903257,3.077471750,-4.000000000,6.000000000,straight_acceleration,0.389878841,0.764731512
7.962769454,8.063632350,0.161388989,0.144736935,0.265838982,2.984475915,-4.000000000,6.000000000,straight_acceleration,0.389067344,0.772760374
8.033236441,8.133279807,0.172227986,0.164424073,0.296529134,2.888487595,-4.000000000,6.000000000,straight_acceleration,0.396774196,0.784314687
8.103703427,8.202686921,0.184520807,0.186583386,0.332230731,2.789197860,-4.000000000,6.000000000,straight_acceleration,0.411664847,0.798867822
8.174170413,8.271788466,0.198435836,0.211263318,0.367996185,2.686240647,-4.000000000,6.000000000,straight_acceleration,0.430011983,0.815101547
8.244637400,8.340519145,0.214141649,0.238464963,0.403572239,2.579176791,-4.000000000,6.000000000,straight_acceleration,0.448073364,0.831692693
8.315104386,8.408804958,0.231817509,0.268962144,0.471649078,2.467471789,-4.000000000,6.000000000,straight_acceleration,0.462597166,0.847405611
8.385571372,8.476475927,0.251760522,0.305219496,0.556396495,2.350464027,-4.000000000,6.000000000,straight_acceleration,0.475738811,0.861969628
8.456038358,8.543302547,0.274340885,0.347487531,0.641985553,2.227317951,-4.000000000,6.000000000,straight_acceleration,0.493007645,0.875712614
8.526505345,8.609054422,0.299929891,0.395789857,0.726734601,2.096952397,-2.987874972,6.000000000,straight_acceleration,0.519963163,0.888971389
8.596972331,8.673498248,0.328896689,0.449976129,0.803529740,1.994020128,-2.346673746,3.000000000,standard,0.562037781,0.902068173
8.667439317,8.736286976,0.361526591,0.509436006,0.878197389,1.909290501,-2.237060370,3.000000000,standard,0.619689302,0.914753735
8.737906304,8.796925337,0.397995662,0.574458955,0.960410120,1.824859559,-1.917560877,3.000000000,standard,0.686893329,0.926034211
8.808373290,8.854908108,0.438472630,0.645449684,1.047534708,1.749246392,-1.818925687,3.000000000,standard,0.757190233,0.934865737
8.878840276,8.909730067,0.483126226,0.722649839,1.135226377,1.674369886,0.026400172,3.000000000,standard,0.824120383,0.940204452
8.949307263,8.960900837,0.532069890,0.803570358,1.137207103,1.675480587,0.116667739,3.000000000,standard,0.881648643,0.941297011
9.019774249,9.008027866,0.585052681,0.884039650,1.133828119,1.680380209,-0.153522770,3.000000000,standard,0.926537587,0.939304782
9.090241235,9.050758200,0.641676168,0.964726740,1.142411458,1.673929829,-0.386790964,3.000000000,standard,0.956682179,0.936164130
9.160708222,9.088738993,0.701541504,1.046390406,1.162543758,1.657567219,-0.330361957,3.000000000,standard,0.969980585,0.933813608
9.231175208,9.121617579,0.764249821,1.129699813,1.179120431,1.643462765,1.640079529,3.000000000,standard,0.964333310,0.934190336
9.301642194,9.149186570,0.829384113,1.210077240,1.092971730,1.712341316,1.686817234,3.000000000,standard,0.939599209,0.938034363
9.372109181,9.171647592,0.896476310,1.284421001,1.008844321,1.780405190,1.923591830,3.000000000,standard,0.901150373,0.942715677
9.442576167,9.189273723,0.965049424,1.353064226,0.931133615,1.854977649,1.777291769,3.000000000,standard,0.855322038,0.945015529
9.513043153,9.202338040,1.034626466,1.416505609,0.862535587,1.921307593,2.400000000,3.000000000,standard,0.808449437,0.941715171
9.583510140,9.211121231,1.104739550,1.474799358,0.774155684,2.007402402,2.400000000,3.000000000,standard,0.766685757,0.929746791
9.653977126,9.216058797,1.175106000,1.525307724,0.657161822,2.089953573,2.400000000,3.000000000,standard,0.732479716,0.909114006
9.724444112,9.217730622,1.245615864,1.567478173,0.538574935,2.169365683,2.400000000,3.000000000,standard,0.704825370,0.882684733
9.794911099,9.216722104,1.316165789,1.601318368,0.420872252,2.245971729,2.400000000,3.000000000,standard,0.682584765,0.853436344
9.865378085,9.213617430,1.386652659,1.627118925,0.328810255,2.320049685,2.400000000,3.000000000,standard,0.664616400,0.824344838
9.935845071,9.208847022,1.457003285,1.649673540,0.310862827,2.391834457,2.400000000,3.300000000,standard_control_clear_3p3,0.649328585,0.798212294
10.006312058,9.202538816,1.527203353,1.670944971,0.292688088,2.461526683,2.400000000,3.300000000,standard_control_clear_3p3,0.634244007,0.777498647
10.076779044,9.194785446,1.597245419,1.690926960,0.274398337,2.529299338,2.400000000,3.300000000,standard_control_clear_3p3,0.616782005,0.764623906
10.147246030,9.185679547,1.667122040,1.709618473,0.256164891,2.595302810,2.400000000,3.300000000,standard_control_clear_3p3,0.594367348,0.762003778
10.217713017,9.175313008,1.736826393,1.727044057,0.238381459,2.659668816,2.400000000,3.300000000,standard_control_clear_3p3,0.566511087,0.770401916
10.288180003,9.163775864,1.806353206,1.743219771,0.220659547,2.722513498,2.400000000,3.300000000,standard_control_clear_3p3,0.537953216,0.786441353
10.358646989,9.151157860,1.875697444,1.758150947,0.203038143,2.783939884,2.400000000,3.300000000,standard_control_clear_3p3,0.514239738,0.806106868
10.429113975,9.137548726,1.944854074,1.771850412,0.186957347,2.844039875,2.400000000,3.300000000,standard_control_clear_3p3,0.500913211,0.825384562
10.499580962,9.123024177,2.013818633,1.784825807,0.181253263,2.902895856,2.400000000,3.300000000,standard_control_clear_3p3,0.500767095,0.841314699
10.570047948,9.107620732,2.082588246,1.797398454,0.175549842,2.960582017,2.400000000,3.300000000,standard_control_clear_3p3,0.508903887,0.853886705
10.640514934,9.091368104,2.151160313,1.809569157,0.169856764,3.017165460,2.400000000,3.300000000,standard_control_clear_3p3,0.519091397,0.863601802
10.710981921,9.074296013,2.219532238,1.821337475,0.163783073,3.072707105,2.400000000,3.300000000,standard_control_clear_3p3,0.525100466,0.870961085
10.781448907,9.056437787,2.287702941,1.832561671,0.154764799,3.127262459,2.400000000,3.300000000,standard_control_clear_3p3,0.523211991,0.876360607
10.851915893,9.037836910,2.355675607,1.843150910,0.145761177,3.180882270,2.400000000,3.300000000,standard_control_clear_3p3,0.516764999,0.879901048
10.922382880,9.018538637,2.423454163,1.853106502,0.136781016,3.233613081,2.400000000,3.300000000,standard_control_clear_3p3,0.510330016,0.881631550
10.992849866,8.998588238,2.491042547,1.862425036,0.126813835,3.285497693,0.677657138,3.300000000,standard_control_clear_3p3,0.508473582,0.881601750
11.063316852,8.978038865,2.558448926,1.870793672,0.110695771,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.513695689,0.880116909
11.133783839,8.956964423,2.625692605,1.878026210,0.094573403,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.523056050,0.878155237
11.204250825,8.935442189,2.692794698,1.884122787,0.078455921,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.532729738,0.876804371
11.274717811,8.913549452,2.759776331,1.889081444,0.062012563,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.538899889,0.877148943
11.345184798,8.891365294,2.826660611,1.892825791,0.044258477,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.539389724,0.879662389
11.415651784,8.868972767,2.893475024,1.895318933,0.026501983,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.535648114,0.883467007
11.486118770,8.846455455,2.960247644,1.896560820,0.008745344,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.529609338,0.887504203
11.556585757,8.823896990,3.027006560,1.896544331,-0.009655134,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.523196234,0.890726245
11.627052743,8.801384485,3.093780942,1.895166068,-0.029462799,3.300000000,0.000000000,3.300000000,standard_control_clear_3p3,0.517539162,0.892837821
11.697519729,8.779010726,3.160601730,1.892392009,-0.049270631,3.300000000,-1.410535177,3.300000000,standard_control_clear_3p3,0.512474946,0.894771765
11.767986716,8.756869024,3.227500026,1.888222192,-0.069076022,3.269741224,-4.000000000,3.300000000,standard_control_clear_3p3,0.507721156,0.897574140
