index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
143,48.027888919,-2.494286044,4.678029739,0.830621719,0.797791614,0.907548001,5.059308200,-0.689205574,7.234760479
144,48.364002814,-2.519959145,5.013161717,0.787930931,0.774856431,0.907574503,4.691955699,-0.655288617,7.614149895
145,48.700200611,-2.517879770,5.349353083,0.773520703,0.774139633,0.909376632,4.324611052,-0.635294223,7.993621386
146,49.036389644,-2.492892400,5.684612233,0.791892288,0.810526524,0.926230739,3.957707059,-0.666823544,8.373217048
147,49.372495548,-2.438561914,6.016297892,0.836333318,0.889344101,0.949545888,3.591145460,-0.669964110,8.754194007
148,49.708447576,-2.342127642,6.338111808,0.894157229,0.999606935,0.910575305,3.227798249,-0.710686443,9.133084918
149,50.044410446,-2.197331884,6.641270576,0.951027466,1.112416292,0.631381124,3.020261317,-0.712551581,9.514208181
150,50.380653128,-2.023791325,6.929268520,0.995336018,1.192970300,0.265587724,2.988033169,-0.754406212,9.892800047
151,50.716588930,-1.868681525,7.227251426,1.021744688,1.222378641,-0.100914950,2.963552080,-0.843742812,10.262262821
152,51.052218307,-1.774762713,7.549472368,1.032030378,1.209661621,-0.467934000,2.973906387,-1.112175299,10.523226818
153,51.388220439,-1.739725809,7.883642756,1.033367071,1.181947028,-0.834506951,2.997339356,-1.459338342,10.680003996
154,51.724421286,-1.737688836,8.219837432,1.034690787,1.164779142,-1.201808852,3.002284336,-1.814469731,10.818485404
155,52.060648051,-1.753984263,8.555669081,1.041927883,1.169855256,-1.569161283,3.002436081,-2.168850213,10.958857211
156,52.396803356,-1.792333810,8.889629710,1.054386606,1.192425637,-1.936513787,3.002437120,-2.531897171,11.074449120
157,52.732706885,-1.871315262,9.216115714,1.065105690,1.213779673,-2.303865524,3.002935771,-2.904367660,11.154980194
158,53.068267361,-2.012279251,9.520631702,1.065219120,1.210181796,-2.670625211,3.019545004,-3.283039746,11.196203359
159,53.403829464,-2.219073611,9.784900538,1.049093090,1.167863955,-3.007712747,3.151597924,-3.664136320,11.198314774
160,53.739657834,-2.474947091,10.002407909,1.016440835,1.092571778,-3.169185711,3.473296247,-4.044293613,11.171875908
161,54.075653872,-2.761674274,10.177567435,0.970550704,1.003465379,-3.191634597,3.839596644,-4.422789106,11.126773222
162,54.411686631,-3.069030377,10.313399101,0.915419467,0.918252298,-3.192448094,4.206947209,-4.801295872,11.081766424
163,54.747721047,-3.391317666,10.408530755,0.855045385,0.844713605,-3.192452000,4.574299713,-5.181243103,11.051665214
164,55.083811552,-3.722815061,10.463904979,0.794762283,0.783103052,-3.192452000,4.941652216,-5.561405634,11.024009777
165,55.419989707,-4.058162592,10.487522464,0.741632132,0.731936025,-3.192451994,5.309004719,-5.942006258,11.004131099
166,55.756222869,-4.394381338,10.490635986,0.701916990,0.690527782,-3.192388013,5.676357209,-6.322951403,10.991571653
167,56.092476971,-4.730535390,10.482433890,0.677555079,0.658589195,-3.189624665,6.043693012,-6.703114185,10.963859077
168,56.428737198,-5.066519421,10.468807759,0.665497958,0.635486852,-3.175307341,6.410755514,-7.084087221,10.953014707
169,56.764998710,-5.402418800,10.453206110,0.660835432,0.619944246,-3.159900592,6.777737699,-7.465264255,10.952436249
170,57.101260237,-5.738317328,10.437585826,0.660302292,0.609963225,-3.066644742,7.131322125,-7.846441365,10.951883336
171,57.437521125,-6.074284481,10.423533882,0.662936230,0.603245660,-2.908616280,7.462917141,-8.227422218,10.941275868
172,57.773781191,-6.410365469,10.412561119,0.668062359,0.598272320,-2.783852434,7.807974399,-8.607584899,10.913561598
173,58.110042007,-6.746536644,10.404797261,0.673202606,0.595203298,-2.735177300,8.170961900,-8.988523536,10.900846963
174,58.446303559,-7.082732113,10.398131068,0.674493300,0.595520898,-2.790204810,8.533198764,-9.369135880,10.881198903
175,58.782563906,-7.418882363,10.389526997,0.669284562,0.601190763,-2.921006108,8.875833295,-9.749130478,10.851203322
176,59.118823339,-7.754912473,10.377110425,0.657809712,0.615121023,-3.122237130,9.182198635,-10.115217135,10.759211210
177,59.455080980,-8.090730627,10.359924137,0.642754415,0.642524414,-3.387930236,9.434884685,-10.278639984,10.430240506
178,59.791320157,-8.425955769,10.333830295,0.628301007,0.689501130,-3.696842192,9.632881597,-10.272063070,10.049570177
179,60.127412928,-8.758359762,10.284172104,0.618616609,0.756843184,-4.033465533,9.779155103,-10.241867762,9.669621850
180,60.462527880,-9.074683923,10.173532796,0.614847582,0.834261199,-4.390163481,9.862763740,-10.250485075,9.288818384
181,60.794589399,-9.314987345,9.944362298,0.612959393,0.902487298,-4.756141562,9.841754044,-10.282459216,8.909004398
182,61.127736002,-9.404660292,9.623511207,0.605932748,0.941937106,-5.122428519,9.819623164,-10.284387348,8.528050696
183,61.461789395,-9.355094124,9.293155544,0.589666594,0.939811938,-5.489626810,9.822304786,-10.120236933,8.208986324
184,61.794686418,-9.168716917,9.017322325,0.567661903,0.894007107,-5.854672608,9.781759678,-9.742050578,8.192218047
185,62.128641203,-8.876561798,8.855547219,0.549661638,0.816505785,-6.221462237,9.785876980,-9.361121908,8.204969052
186,62.464311106,-8.547725650,8.788159749,0.544398851,0.731264162,-6.587849570,9.780110192,-8.979997810,8.211263055
187,62.800456706,-8.212162495,8.768380121,0.553206917,0.662243278,-6.950762554,9.724056019,-8.598826049,8.209841407
188,63.136697834,-7.875923292,8.769517868,0.570662327,0.620954674,-7.317370488,9.735576668,-8.217738275,8.216142023
189,63.472957357,-7.539791538,8.778786679,0.589717765,0.604838692,-7.684050734,9.746219685,-7.836733120,8.224323893
190,63.809218881,-7.203700907,8.789505839,0.605159001,0.604408457,-8.050599428,9.723744750,-7.455712152,8.215387910
191,64.145480098,-6.867566457,8.798738234,0.614843080,0.610065054,-8.417766324,9.724508752,-7.074995373,8.233022853
192,64.481741687,-6.531406394,8.807000712,0.620643569,0.614754978,-8.702037522,9.534883779,-6.696828182,8.189405467
193,64.818003068,-6.195269065,8.816133758,0.628122308,0.614285500,-8.487479270,9.291578023,-6.316982719,8.189825075
194,65.154264227,-5.859136890,8.825446544,0.644846399,0.606418439,-8.122102185,9.322768118,-5.938915541,8.236898873
195,65.490509290,-5.522906758,8.828615301,0.678709268,0.589497440,-7.755528897,9.310199637,-5.558274701,8.220911972
196,65.826652915,-5.187208134,8.811324549,0.734602408,0.563265045,-7.391743249,9.337915094,-5.179025180,8.250360942
197,66.162358268,-4.857761970,8.746800844,0.808081052,0.531765447,-7.036108619,9.425117159,-4.866342878,8.135878985
198,66.496633078,-4.561107616,8.592736432,0.880721940,0.503349796,-6.671203491,9.390003629,-5.148134646,7.977427368
199,66.828943450,-4.366296730,8.323517373,0.924824632,0.486272902,-6.305317462,9.387212354,-5.525815132,7.996021370
200,67.160734586,-4.343147334,7.992534799,0.918652309,0.485220612,-5.940633856,9.428483046,-5.897710667,7.915830767
201,67.492458703,-4.504141057,7.702497025,0.861618853,0.501205812,-5.574338712,9.403028862,-6.268042058,7.996488558
202,67.826421188,-4.786916685,7.524820673,0.775610258,0.531212922,-5.209886501,9.436710932,-6.644734637,8.010525019
203,68.162125390,-5.111107933,7.437657918,0.690862053,0.567493252,-4.845348224,9.468000954,-7.011492055,7.912842572
204,68.498282400,-5.444651716,7.395823958,0.629250095,0.600809532,-4.483296903,9.407300664,-7.387738290,7.969564921
205,68.834524861,-5.780169321,7.373757494,0.598204809,0.626180629,-4.130106046,9.307401919,-7.759828485,7.900197238
206,69.170783320,-6.116153062,7.360167889,0.596291211,0.644824982,-3.799622491,9.148393957,-8.136470045,7.869473272
207,69.507044468,-6.452207930,7.348391408,0.621343985,0.661572232,-3.516509370,8.916020306,-8.516788523,7.881045483
208,69.843292265,-6.787984316,7.330592538,0.672764385,0.681967874,-3.314153421,8.611389935,-8.895988375,7.844677646
209,70.179512220,-7.122621221,7.298004199,0.747829003,0.711288052,-3.226854994,8.256321485,-9.276065498,7.871320503
210,70.515727166,-7.454781372,7.245945344,0.838301153,0.755610885,-3.255443004,7.891480761,-9.656009707,7.843313961
211,70.851963899,-7.783878070,7.177021446,0.931825765,0.823245058,-3.384353111,7.548582482,-10.036336802,7.863772238
212,71.188209357,-8.110218167,7.096008182,1.016272554,0.920036232,-3.599526899,7.252504185,-10.334123897,7.696526028
213,71.524416552,-8.432529140,7.000347771,1.082798979,1.036548051,-3.903534045,7.049839553,-10.299395049,7.318642776
214,71.860332347,-8.742852676,6.871744797,1.125749116,1.140551641,-4.252733383,6.938353274,-10.235530626,6.942871333
215,72.194976300,-9.011591592,6.672330730,1.141012666,1.192104252,-4.618006734,6.903080976,-10.206722087,6.563172301
216,72.529001772,-9.182852039,6.385550544,1.126524843,1.174151522,-4.984830274,6.883948025,-10.223016344,6.182374552
217,72.864587282,-9.257062991,6.058273338,1.086310456,1.106593972,-5.351291957,6.858719236,-10.210296115,5.801591224
218,73.200736732,-9.282062496,5.723054786,1.033202959,1.027809837,-5.718500422,6.848641912,-10.185916049,5.421196943
219,73.536980399,-9.287158226,5.386849734,0.984149782,0.966289295,-6.085212355,6.827453638,-10.157094037,5.041114652
220,73.873236964,-9.283471923,5.050613376,0.950793319,0.930140158,-6.451957688,6.806547994,-10.143407139,4.660244951
221,74.209495926,-9.274304840,4.714479394,0.934659304,0.914423219,-6.806899603,6.719781946,-10.142336595,4.279069459
222,74.545756543,-9.261354522,4.378468245,0.930422147,0.910828657,-7.126273337,6.538855516,-10.137475635,3.897940063
223,74.882018020,-9.246532614,4.042533591,0.931955390,0.912222360,-7.437574581,6.343819319,-10.112714683,3.517605286
224,75.218279611,-9.231357140,3.706614609,0.935565167,0.913890185,-7.747610854,6.146787990,-10.094026552,3.136946952
225,75.554540918,-9.217038173,3.370658312,0.939922910,0.913780013,-8.050349414,5.938838058,-10.083478715,2.755936484
226,75.890801588,-9.204933029,3.034615600,0.945373767,0.912286734,-8.300962100,5.673761770,-10.056035837,2.375757403
227,76.227062637,-9.195445992,2.698488409,0.954173838,0.912372613,-8.387182836,5.320128123,-10.043272309,1.994852090
228,76.563324116,-9.186690349,2.362340939,0.971149957,0.920114962,-8.387640132,4.952869933,-10.042457347,1.613675906
229,76.899582816,-9.175099555,2.026282065,1.002322553,0.944537764,-8.364179461,4.586306267,-10.042236157,1.232498097
230,77.235830083,-9.155956998,1.690580133,1.049196065,0.994322924,-8.344968799,4.219514918,-10.035644411,0.851404583
231,77.572011712,-9.119636191,1.356366300,1.102258406,1.070282633,-8.340279818,3.852194394,-10.009208339,0.471165984
232,77.907813644,-9.042589850,1.029522608,1.143577146,1.157826491,-8.322026332,3.485356071,-9.993481589,0.090374489
233,78.242126672,-8.880579423,0.737088304,1.160770783,1.229436530,-8.296638443,3.118901554,-9.980170075,-0.290456711
234,78.575640875,-8.611484312,0.540061541,1.157807414,1.261241968,-8.277184303,2.752078599,-9.832366829,-0.630039221
235,78.910988442,-8.288748834,0.448958294,1.149562721,1.250416722,-8.250606884,2.385700470,-9.471616735,-0.736437510
236,79.247090586,-7.954322602,0.415435965,1.147695311,1.215098732,-8.233531521,2.018770514,-9.090681636,-0.747248726
237,79.583334682,-7.618255513,0.404527065,1.153971577,1.177333843,-8.123334494,1.674073798,-8.709504136,-0.747312310
238,79.919596136,-7.282035444,0.399251626,1.164476959,1.147169151,-7.792163427,1.544892606,-8.328423686,-0.740171374
