side,index,s_m,x_m,y_m,width_from_center_m
right,98,32.918723695,4.044390200,8.269295155,0.689460140
right,99,33.254985276,4.016976206,8.649476494,0.689324398
right,100,33.591246087,4.012049385,9.030526791,0.691142990
right,101,33.927506920,4.035179913,9.410948224,0.695756246
right,102,34.263768481,4.058799992,9.791375028,0.703805807
right,103,34.600030076,4.081390376,10.171859387,0.718429859
right,104,34.936289489,4.018897397,10.544293355,0.745982662
right,105,35.272526546,3.730657040,10.780505781,0.791932196
right,106,35.608663812,3.373570309,10.913682351,0.853415420
right,107,35.944449532,3.015791530,11.045143922,0.915666959
right,108,36.279469392,2.657929440,11.176294423,0.959033686
right,109,36.614265769,2.288523536,11.268695954,0.972598632
right,110,36.949649601,1.908702544,11.294066959,0.960852009
right,111,37.285413181,1.530279533,11.252650791,0.937114535
right,112,37.621332188,1.163269915,11.150742856,0.913172837
right,113,37.957302202,0.806052137,11.017791676,0.895132498
right,114,38.293205282,0.452194124,10.876135037,0.883565709
right,115,38.628803018,0.111373300,10.706066836,0.873147907
right,116,38.963807674,-0.193379619,10.478632956,0.854348518
right,117,39.298723073,-0.358052492,10.143343575,0.820205300
right,118,39.634321293,-0.393136976,9.763818890,0.773035588
right,119,39.970381643,-0.393043353,9.384045333,0.723432644
right,120,40.306593067,-0.351578989,9.006199492,0.682436419
right,121,40.642844070,-0.359397342,8.625461727,0.654942948
right,122,40.979104867,-0.319841221,8.246462846,0.639476183
right,123,41.315366130,-0.320814578,7.865331846,0.631941494
right,124,41.651627224,-0.299063962,7.484818258,0.628564295
right,125,41.987888765,-0.291475252,7.103778851,0.626375394
right,126,42.324149460,-0.291675608,6.722602591,0.623029626
right,127,42.660410781,-0.279496630,6.341679798,0.618050443
right,128,42.996671517,-0.245881311,5.962000831,0.615027067
right,129,43.332926761,-0.215425513,5.582089643,0.621715712
right,130,43.669169525,-0.253002209,5.204385284,0.645807879
right,131,44.005374817,-0.430173202,4.869848644,0.688314018
right,132,44.341444188,-0.720941156,4.627097884,0.740202166
right,133,44.676989709,-1.086813752,4.533339256,0.786235197
right,134,45.011113852,-1.451817568,4.625830127,0.813930540
right,135,45.345252516,-1.714815027,4.895666250,0.820993515
right,136,45.680883393,-1.821148619,5.258613545,0.815899613
right,137,46.017008739,-1.768540821,5.632816281,0.811548927
right,138,46.353210226,-1.542656213,5.934972083,0.816514057
right,139,46.689322803,-1.199820582,6.092628017,0.829687333
right,140,47.024791448,-0.824311584,6.153690808,0.841647991
right,141,47.358196060,-0.670580328,6.472867207,0.841552670
right,142,47.692208714,-0.687719886,6.853633579,0.824944966
right,143,48.027888919,-0.689205574,7.234760479,0.797791614
right,144,48.364002814,-0.655288617,7.614149895,0.774856431
right,145,48.700200611,-0.635294223,7.993621386,0.774139633
right,146,49.036389644,-0.666823544,8.373217048,0.810526524
right,147,49.372495548,-0.669964110,8.754194007,0.889344101
right,148,49.708447576,-0.710686443,9.133084918,0.999606935
right,149,50.044410446,-0.712551581,9.514208181,1.112416292
right,150,50.380653128,-0.754406212,9.892800047,1.192970300
right,151,50.716588930,-0.843742812,10.262262821,1.222378641
right,152,51.052218307,-1.112175299,10.523226818,1.209661621
right,153,51.388220439,-1.459338342,10.680003996,1.181947028
right,154,51.724421286,-1.814469731,10.818485404,1.164779142
right,155,52.060648051,-2.168850213,10.958857211,1.169855256
right,156,52.396803356,-2.531897171,11.074449120,1.192425637
right,157,52.732706885,-2.904367660,11.154980194,1.213779673
right,158,53.068267361,-3.283039746,11.196203359,1.210181796
right,159,53.403829464,-3.664136320,11.198314774,1.167863955
right,160,53.739657834,-4.044293613,11.171875908,1.092571778
right,161,54.075653872,-4.422789106,11.126773222,1.003465379
right,162,54.411686631,-4.801295872,11.081766424,0.918252298
right,163,54.747721047,-5.181243103,11.051665214,0.844713605
right,164,55.083811552,-5.561405634,11.024009777,0.783103052
right,165,55.419989707,-5.942006258,11.004131099,0.731936025
right,166,55.756222869,-6.322951403,10.991571653,0.690527782
right,167,56.092476971,-6.703114185,10.963859077,0.658589195
