s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
23.844326091,5.261608835,8.869794473,-1.592358916,0.071211249,0.849898491,0.799021404,4.565059130,10.758390604,7.033457855,5.739114428
24.180161670,5.258382732,8.533974317,-1.576655839,0.022313752,0.833678006,0.792829021,4.489748600,10.389801301,6.773743691,5.480124752
24.515997249,5.257673219,8.198139449,-1.572015414,0.005321604,0.825156186,0.794071069,4.503435110,10.009276312,6.463774055,5.511491221
24.851832828,5.257563906,7.862303894,-1.570908239,0.001271957,0.821569639,0.800364093,4.497043944,9.628769491,6.382453076,5.863771701
25.187668407,5.257598051,7.526468315,-1.570388466,0.001823443,0.821000728,0.807808276,4.469383069,9.249068115,6.340488551,6.229425467
25.523503985,5.257837854,7.190632824,-1.569024478,0.006299515,0.821224174,0.813635914,4.458277574,8.868600132,6.312741556,6.594845861
25.859339564,5.258788150,6.854798594,-1.565251609,0.016169137,0.820267722,0.817553928,4.459717525,8.487908395,6.307687362,6.961768521
26.195175143,5.261562049,6.518974461,-1.557794481,0.028240886,0.817915265,0.821473216,4.473825539,8.107477924,6.307548030,7.328637470
26.531010722,5.267520772,6.183191668,-1.547962720,0.030311353,0.815290160,0.828519813,4.470498772,7.726926900,6.307551192,7.695514187
26.866846300,5.276897189,5.847487225,-1.541131783,0.010369548,0.811935710,0.841747214,4.458980255,7.346428940,6.307534818,8.062472506
27.202681879,5.287442647,5.511816733,-1.544575694,-0.030879912,0.803864226,0.862727743,4.458694303,6.965739271,6.307616677,8.429084275
27.538517458,5.294506534,5.176057654,-1.565640179,-0.094583960,0.786136873,0.890770085,4.474270400,6.585433116,6.308709947,8.797028324
27.874353037,5.290905453,4.840234728,-1.618812304,-0.222371657,0.758057078,0.922791717,4.499271228,6.205522161,6.321974346,9.159675125
28.210188615,5.262291654,4.505653339,-1.743834854,-0.525736164,0.725021864,0.952794598,4.489857360,5.825022313,6.283454448,9.533256563
28.546024194,5.175703615,4.181134498,-2.020485567,-1.159228653,0.694888432,0.972233811,4.468392720,5.443744668,6.090874321,9.302632724
28.881859773,4.975480816,3.911438371,-2.450849972,-1.511211558,0.673177629,0.974435139,4.497256913,5.061618356,6.030716420,8.934885776
29.217695352,4.673135043,3.765718628,-2.869331943,-1.081102685,0.661604104,0.960564052,4.547098070,4.679600282,6.010533694,8.566311431
29.553530930,4.338806943,3.733683143,3.084280666,-0.928125285,0.658555317,0.937406846,4.310320073,4.504353717,6.014449309,8.198092873
29.889366509,4.010338234,3.803746476,2.721424308,-1.298018264,0.660924078,0.907042228,4.143304964,4.835269142,6.040181371,7.830399579
30.225202088,3.739030743,4.001647842,2.284998335,-1.407971603,0.665146171,0.864710117,4.082727166,5.215988389,6.055984792,7.460316854
30.561037667,3.581675525,4.298246069,1.924695864,-0.809252864,0.668242632,0.809860187,4.085813488,5.598231705,6.057538426,7.091327599
30.896873245,3.508360638,4.626001987,1.732079858,-0.351072833,0.669453456,0.752964739,4.104589219,5.978954107,6.057547344,6.723979696
31.232708824,3.473998599,4.960072220,1.650239119,-0.137362465,0.670577105,0.708503066,4.100461963,6.359631211,6.057839319,6.357015893
31.568544403,3.455071599,5.295375312,1.620046589,-0.042506778,0.674041679,0.683641346,4.073852080,6.739391309,6.065063270,5.990220327
31.904379982,3.440932782,5.630912867,1.610591887,-0.013800467,0.680049513,0.675051981,4.058793403,7.119721846,6.097500266,5.624852940
32.240215560,3.428349203,5.966512699,1.604952674,-0.019782960,0.685999765,0.674538768,4.057532064,7.500413112,6.150772704,5.261894566
32.576051139,3.417995533,6.302188644,1.597319183,-0.025677312,0.689159510,0.675292061,4.056859882,7.881107690,6.189726838,4.897339982
32.911886718,3.410536820,6.637941363,1.590980128,-0.012074071,0.689468174,0.674258419,4.044859720,8.261561140,6.155035141,4.532821734
33.247722297,3.404439605,6.973721590,1.590985386,0.012105381,0.689312582,0.671631318,4.017449844,8.641254972,6.098167056,4.170520226
33.583557875,3.396977360,7.309474289,1.597065470,0.024103691,0.691071473,0.669663019,4.011768086,9.021822519,6.088045263,3.803928651
33.919393454,3.386797552,7.645155508,1.603480127,0.014097877,0.695610390,0.671705571,4.034566289,9.401754880,6.018313015,3.445405083
34.255229033,3.375028564,7.980784823,1.605890199,0.000254878,0.703540926,0.681157246,4.058135000,9.781781134,5.796822877,3.158721903
