side,index,s_m,x_m,y_m,width_from_center_m
right,95,2.177929611,11.380958797,-0.026534292,0.600000000
right,96,2.209448558,11.348276262,-0.013787067,0.600000000
right,97,2.241143726,11.315391381,-0.001184051,0.600000000
right,98,2.273013792,11.282305887,0.011274827,0.600000000
right,99,2.305057405,11.249021532,0.023589614,0.600000000
right,100,2.337273181,11.215540092,0.035760339,0.600000000
right,101,2.369659706,11.181863362,0.047787007,0.600000000
right,102,2.402215539,11.147993156,0.059669603,0.600000000
right,103,2.434939207,11.113931312,0.071408096,0.600000000
right,104,2.467829212,11.079679687,0.083002435,0.600000000
right,105,2.500884025,11.045240159,0.094452552,0.600000000
right,106,2.534102092,11.010614628,0.105758365,0.600000000
right,107,2.567481832,10.975805013,0.116919777,0.600000000
right,108,2.601021639,10.940813257,0.127936674,0.600000000
right,109,2.634719879,10.905641320,0.138808931,0.600000000
right,110,2.668574896,10.870291186,0.149536412,0.600000000
right,111,2.702585007,10.834764858,0.160118968,0.600000000
right,112,2.736748506,10.799064360,0.170556437,0.600000000
right,113,2.771063664,10.763191734,0.180848651,0.600000000
right,114,2.805528728,10.727149046,0.190995429,0.600000000
right,115,2.840141922,10.690938380,0.200996584,0.600000000
right,116,2.874901450,10.654561839,0.210851919,0.600000000
right,117,2.909805493,10.618021547,0.220561232,0.600000000
right,118,2.944852209,10.581319646,0.230124311,0.600000000
right,119,2.980039739,10.544458299,0.239540941,0.600000000
right,120,3.015366199,10.507439686,0.248810899,0.600000000
right,121,3.050829690,10.470266007,0.257933958,0.600000000
right,122,3.086428290,10.432939479,0.266909887,0.600000000
right,123,3.122160058,10.395462340,0.275738450,0.600000000
right,124,3.158023037,10.357836843,0.284419408,0.600000000
right,125,3.194015248,10.320065259,0.292952519,0.600000000
right,126,3.230134697,10.282149877,0.301337539,0.600000000
right,127,3.266379371,10.244093005,0.309574220,0.600000000
right,128,3.302747240,10.205896964,0.317662315,0.600000000
right,129,3.339236258,10.167564095,0.325601573,0.600000000
right,130,3.375844360,10.129096753,0.333391744,0.600000000
right,131,3.412569470,10.090497309,0.341032578,0.600000000
right,132,3.449409491,10.051768152,0.348523823,0.600000000
right,133,3.486362314,10.012911684,0.355865229,0.600000000
right,134,3.523425814,9.973930322,0.363056545,0.600000000
right,135,3.560597851,9.934826500,0.370097522,0.600000000
right,136,3.597876271,9.895602664,0.376987912,0.600000000
right,137,3.635258907,9.856261277,0.383727469,0.600000000
right,138,3.672743578,9.816804811,0.390315947,0.600000000
right,139,3.710328089,9.777235758,0.396753106,0.600000000
right,140,3.748010233,9.737556617,0.403038704,0.600000000
right,141,3.785787791,9.697769905,0.409172505,0.600000000
right,142,3.823658530,9.657878147,0.415154274,0.600000000
right,143,3.861620206,9.617883885,0.420983779,0.600000000
right,144,3.899670565,9.577789670,0.426660793,0.600000000
right,145,3.937807340,9.537598065,0.432185093,0.600000000
right,146,3.976028253,9.497311645,0.437556457,0.600000000
right,147,4.014331017,9.456932995,0.442774669,0.600000000
right,148,4.052713334,9.416464712,0.447839517,0.600000000
right,149,4.091172895,9.375909403,0.452750795,0.600000000
right,150,4.129707383,9.335269685,0.457508298,0.600000000
right,151,4.168314472,9.294548184,0.462111830,0.600000000
right,152,4.206991825,9.253747538,0.466561196,0.600000000
right,153,4.245737098,9.212870390,0.470856210,0.600000000
right,154,4.284547938,9.171919396,0.474996687,0.600000000
right,155,4.323421985,9.130897219,0.478982452,0.600000000
right,156,4.362356870,9.089806528,0.482813332,0.600000000
