side,index,s_m,x_m,y_m,width_from_center_m
left,483,13.739723887,6.057265315,-3.155075676,0.600000000
left,484,13.775586865,6.089529716,-3.162519700,0.600000000
left,485,13.811579076,6.121973078,-3.169849072,0.600000000
left,486,13.847698525,6.154592344,-3.177062831,0.600000000
left,487,13.883943199,6.187384449,-3.184160034,0.600000000
left,488,13.920311068,6.220346319,-3.191139763,0.600000000
left,489,13.956800086,6.253474876,-3.198001119,0.600000000
left,490,13.993408189,6.286767033,-3.204743225,0.600000000
left,491,14.030133298,6.320219696,-3.211365227,0.600000000
left,492,14.066973319,6.353829768,-3.217866289,0.600000000
left,493,14.103926142,6.387594140,-3.224245595,0.600000000
left,494,14.140989642,6.421509702,-3.230502353,0.600000000
left,495,14.178161679,6.455573333,-3.236635785,0.600000000
left,496,14.215440099,6.489781910,-3.242645138,0.600000000
left,497,14.252822735,6.524132300,-3.248529675,0.600000000
left,498,14.290307406,6.558621368,-3.254288680,0.600000000
left,499,14.327891917,6.593245971,-3.259921454,0.600000000
left,500,14.365574061,6.628002959,-3.265427318,0.600000000
left,501,14.403351619,6.662889181,-3.270805612,0.600000000
left,502,14.441222358,6.697901476,-3.276055694,0.600000000
left,503,14.479184034,6.733036679,-3.281176939,0.600000000
left,504,14.517234393,6.768291622,-3.286168741,0.600000000
left,505,14.555371168,6.803663129,-3.291030511,0.600000000
left,506,14.593592081,6.839148020,-3.295761680,0.600000000
left,507,14.631894845,6.874743112,-3.300361694,0.600000000
left,508,14.670277162,6.910445214,-3.304830017,0.600000000
left,509,14.708736723,6.946251133,-3.309166131,0.600000000
left,510,14.747271211,6.982157671,-3.313369535,0.600000000
left,511,14.785878300,7.018161625,-3.317439743,0.600000000
left,512,14.824555653,7.054259788,-3.321376290,0.600000000
left,513,14.863300926,7.090448951,-3.325178723,0.600000000
left,514,14.902111766,7.126725897,-3.328846609,0.600000000
left,515,14.940985813,7.163087409,-3.332379531,0.600000000
left,516,14.979920698,7.199530264,-3.335777087,0.600000000
left,517,15.018914045,7.236051237,-3.339038893,0.600000000
left,518,15.057963471,7.272647098,-3.342164581,0.600000000
left,519,15.097066587,7.309314616,-3.345153799,0.600000000
left,520,15.136220996,7.346050554,-3.348006211,0.600000000
left,521,15.175424296,7.382851675,-3.350721496,0.600000000
left,522,15.214674078,7.419714737,-3.353299352,0.600000000
left,523,15.253967928,7.456636496,-3.355739490,0.600000000
left,524,15.293303428,7.493613704,-3.358041639,0.600000000
left,525,15.332678153,7.530643115,-3.360205542,0.600000000
left,526,15.372089674,7.567721475,-3.362230958,0.600000000
left,527,15.411535558,7.604845531,-3.364117664,0.600000000
left,528,15.451013367,7.642012028,-3.365865450,0.600000000
left,529,15.490520660,7.679217709,-3.367474124,0.600000000
left,530,15.530054993,7.716459313,-3.368943506,0.600000000
left,531,15.569613918,7.753733581,-3.370273435,0.600000000
left,532,15.609194984,7.791037251,-3.371463765,0.600000000
left,533,15.648795736,7.828367058,-3.372514364,0.600000000
left,534,15.688413721,7.865719738,-3.373425117,0.600000000
left,535,15.728046479,7.903092026,-3.374195923,0.600000000
left,536,15.767691551,7.940480654,-3.374826699,0.600000000
left,537,15.807346476,7.977882356,-3.375317373,0.600000000
left,538,15.847008791,8.015293864,-3.375667894,0.600000000
left,539,15.886676035,8.052711909,-3.375878222,0.600000000
left,540,15.926345742,8.090133222,-3.375948333,0.600000000
left,541,15.966015449,8.127554536,-3.375878222,0.600000000
left,542,16.005682693,8.164972581,-3.375667894,0.600000000
left,543,16.045345009,8.202384088,-3.375317373,0.600000000
left,544,16.084999934,8.239785790,-3.374826699,0.600000000
left,545,16.124645006,8.277174419,-3.374195923,0.600000000
left,546,16.164277764,8.314546706,-3.373425117,0.600000000
left,547,16.203895748,8.351899386,-3.372514364,0.600000000
left,548,16.243496501,8.389229194,-3.371463765,0.600000000
left,549,16.283077566,8.426532863,-3.370273435,0.600000000
left,550,16.322636491,8.463807131,-3.368943506,0.600000000
left,551,16.362170824,8.501048736,-3.367474124,0.600000000
left,552,16.401678117,8.538254416,-3.365865450,0.600000000
left,553,16.441155927,8.575420914,-3.364117664,0.600000000
left,554,16.480601810,8.612544970,-3.362230958,0.600000000
left,555,16.520013331,8.649623330,-3.360205542,0.600000000
left,556,16.559388056,8.686652740,-3.358041639,0.600000000
left,557,16.598723556,8.723629949,-3.355739490,0.600000000
left,558,16.638017406,8.760551708,-3.353299352,0.600000000
left,559,16.677267189,8.797414769,-3.350721496,0.600000000
left,560,16.716470488,8.834215890,-3.348006211,0.600000000
left,561,16.755624897,8.870951828,-3.345153799,0.600000000
left,562,16.794728013,8.907619346,-3.342164581,0.600000000
left,563,16.833777439,8.944215208,-3.339038893,0.600000000
left,564,16.872770786,8.980736180,-3.335777087,0.600000000
left,565,16.911705671,9.017179036,-3.332379531,0.600000000
left,566,16.950579718,9.053540547,-3.328846609,0.600000000
left,567,16.989390558,9.089817494,-3.325178723,0.600000000
left,568,17.028135831,9.126006656,-3.321376290,0.600000000
left,569,17.066813184,9.162104820,-3.317439743,0.600000000
left,570,17.105420273,9.198108774,-3.313369535,0.600000000
left,571,17.143954761,9.234015312,-3.309166131,0.600000000
left,572,17.182414322,9.269821231,-3.304830017,0.600000000
left,573,17.220796639,9.305523333,-3.300361694,0.600000000
left,574,17.259099403,9.341118424,-3.295761680,0.600000000
left,575,17.297320316,9.376603316,-3.291030511,0.600000000
left,576,17.335457091,9.411974822,-3.286168741,0.600000000
left,577,17.373507450,9.447229765,-3.281176939,0.600000000
left,578,17.411469126,9.482364969,-3.276055694,0.600000000
left,579,17.449339865,9.517377263,-3.270805612,0.600000000
left,580,17.487117423,9.552263485,-3.265427318,0.600000000
left,581,17.524799567,9.587020474,-3.259921454,0.600000000
left,582,17.562384078,9.621645076,-3.254288680,0.600000000
left,583,17.599868749,9.656134144,-3.248529675,0.600000000
left,584,17.637251385,9.690484535,-3.242645138,0.600000000
left,585,17.674529806,9.724693111,-3.236635785,0.600000000
left,586,17.711701842,9.758756743,-3.230502353,0.600000000
left,587,17.748765342,9.792672304,-3.224245595,0.600000000
left,588,17.785718165,9.826436677,-3.217866289,0.600000000
left,589,17.822558186,9.860046748,-3.211365227,0.600000000
left,590,17.859283296,9.893499412,-3.204743225,0.600000000
left,591,17.895891399,9.926791569,-3.198001119,0.600000000
left,592,17.932380416,9.959920125,-3.191139763,0.600000000
left,593,17.968748285,9.992881996,-3.184160034,0.600000000
left,594,18.004992959,10.025674100,-3.177062831,0.600000000
left,595,18.041112408,10.058293366,-3.169849072,0.600000000
left,596,18.077104619,10.090736729,-3.162519700,0.600000000
left,597,18.112967598,10.123001129,-3.155075676,0.600000000
left,598,18.148699366,10.155083518,-3.147517988,0.600000000
left,599,18.184297966,10.186980850,-3.139847643,0.600000000
left,600,18.219761457,10.218690092,-3.132065675,0.600000000
left,601,18.255087918,10.250208215,-3.124173138,0.600000000
left,602,18.290275447,10.281532199,-3.116171114,0.600000000
left,603,18.325322163,10.312659032,-3.108060706,0.600000000
left,604,18.360226206,10.343585711,-3.099843043,0.600000000
left,605,18.394985734,10.374309242,-3.091519281,0.600000000
left,606,18.429598928,10.404826637,-3.083090601,0.600000000
left,607,18.464063992,10.435134918,-3.074558210,0.600000000
left,608,18.498379150,10.465231117,-3.065923343,0.600000000
left,609,18.532542649,10.495112275,-3.057187260,0.600000000
left,610,18.566552760,10.524775440,-3.048351253,0.600000000
left,611,18.600407777,10.554217672,-3.039416641,0.600000000
left,612,18.634106017,10.583436040,-3.030384771,0.600000000
left,613,18.667645824,10.612427624,-3.021257022,0.600000000
left,614,18.701025565,10.641189511,-3.012034802,0.600000000
left,615,18.734243632,10.669718803,-3.002719553,0.600000000
left,616,18.767298445,10.698012611,-2.993312746,0.600000000
left,617,18.800188449,10.726068055,-2.983815887,0.600000000
left,618,18.832912117,10.753882270,-2.974230516,0.600000000
left,619,18.865467950,10.781452400,-2.964558204,0.600000000
left,620,18.897854475,10.808775604,-2.954800562,0.600000000
left,621,18.930070251,10.835849052,-2.944959235,0.600000000
left,622,18.962113864,10.862669927,-2.935035904,0.600000000
left,623,18.993983931,10.889235425,-2.925032289,0.600000000
left,624,19.025679098,10.915542759,-2.914950151,0.600000000
left,625,19.057198045,10.941589154,-2.904791287,0.600000000
left,626,19.088539481,10.967371850,-2.894557539,0.600000000
left,627,19.119702150,10.992888105,-2.884250789,0.600000000
left,628,19.150684827,11.018135192,-2.873872963,0.600000000
left,629,19.181486322,11.043110401,-2.863426030,0.600000000
left,630,19.212105480,11.067811042,-2.852912006,0.600000000
left,631,19.242541180,11.092234441,-2.842332954,0.600000000
left,632,19.272792338,11.116377947,-2.831690984,0.600000000
left,633,19.302857906,11.140238927,-2.820988255,0.600000000
left,634,19.332736874,11.163814772,-2.810226978,0.600000000
left,635,19.362428270,11.187102894,-2.799409414,0.600000000
left,636,19.391931163,11.210100733,-2.788537880,0.600000000
left,637,19.421244658,11.232805749,-2.777614746,0.600000000
left,638,19.450367905,11.255215434,-2.766642436,0.600000000
left,639,19.479300094,11.277327306,-2.755623437,0.600000000
left,640,19.508040456,11.299138913,-2.744560289,0.600000000
left,641,19.536588269,11.320647836,-2.733455597,0.600000000
left,642,19.564942853,11.341851690,-2.722312025,0.600000000
left,643,19.593103573,11.362748124,-2.711132303,0.600000000
left,644,19.621069844,11.383334826,-2.699919224,0.600000000
left,645,19.648841124,11.403609525,-2.688675648,0.600000000
left,646,19.676416923,11.423569993,-2.677404504,0.600000000
left,647,19.703796798,11.443214045,-2.666108790,0.600000000
left,648,19.730980360,11.462539546,-2.654791575,0.600000000
left,649,19.757967269,11.481544413,-2.643455999,0.600000000
left,650,19.784757239,11.500226617,-2.632105277,0.600000000
left,651,19.811350039,11.518584186,-2.620742699,0.600000000
left,652,19.837745492,11.536615212,-2.609371632,0.600000000
left,653,19.863943481,11.554317850,-2.597995518,0.600000000
left,654,19.889943943,11.571690326,-2.586617880,0.600000000
left,655,19.915746877,11.588730943,-2.575242318,0.600000000
left,656,19.941352343,11.605438078,-2.563872515,0.600000000
left,657,19.966760461,11.621810196,-2.552512231,0.600000000
left,658,19.991971418,11.637845851,-2.541165310,0.600000000
left,659,20.016985462,11.653543689,-2.529835675,0.600000000
left,660,20.041802912,11.668902462,-2.518527333,0.600000000
left,661,20.066424153,11.683921025,-2.507244368,0.600000000
left,662,20.090849639,11.698598348,-2.495990947,0.600000000
left,663,20.115079896,11.712933523,-2.484771314,0.600000000
left,664,20.139115524,11.726925769,-2.473589791,0.600000000
left,665,20.162957198,11.740574440,-2.462450776,0.600000000
left,666,20.186605666,11.753879035,-2.451358740,0.600000000
left,667,20.210061759,11.766839205,-2.440318223,0.600000000
left,668,20.233326383,11.779454759,-2.429333832,0.600000000
left,669,20.256400530,11.791725677,-2.418410238,0.600000000
left,670,20.279285273,11.803652119,-2.407552166,0.600000000
left,671,20.301981771,11.815234430,-2.396764395,0.600000000
left,672,20.324491268,11.826473154,-2.386051748,0.600000000
left,673,20.346815102,11.837369042,-2.375419087,0.600000000
left,674,20.368954696,11.847923064,-2.364871302,0.600000000
left,675,20.390911571,11.858136416,-2.354413302,0.600000000
left,676,20.412687338,11.868010532,-2.344050005,0.600000000
left,677,20.434283707,11.877547093,-2.333786329,0.600000000
left,678,20.455702486,11.886748040,-2.323627173,0.600000000
left,679,20.476945584,11.895615579,-2.313577408,0.600000000
left,680,20.498015009,11.904152195,-2.303641858,0.600000000
left,681,20.518912875,11.912360656,-2.293825287,0.600000000
left,682,20.539641401,11.920244026,-2.284132374,0.600000000
left,683,20.560202913,11.927805672,-2.274567701,0.600000000
left,684,20.580599845,11.935049266,-2.265135726,0.600000000
left,685,20.600834742,11.941978797,-2.255840761,0.600000000
left,686,20.620910261,11.948598571,-2.246686952,0.600000000
left,687,20.640829170,11.954913216,-2.237678246,0.600000000
left,688,20.660594352,11.960927684,-2.228818371,0.600000000
left,689,20.680208806,11.966647247,-2.220110805,0.600000000
left,690,20.699675646,11.972077499,-2.211558744,0.600000000
left,691,20.718998104,11.977224348,-2.203165077,0.600000000
left,692,20.738179528,11.982094009,-2.194932351,0.600000000
left,693,20.757223384,11.986692996,-2.186862741,0.600000000
left,694,20.776133258,11.991028107,-2.178958017,0.600000000
left,695,20.794912852,11.995106409,-2.171219513,0.600000000
left,696,20.813565985,11.998935219,-2.163648096,0.600000000
left,697,20.832096596,12.002522082,-2.156244131,0.600000000
left,698,20.850508738,12.005874741,-2.149007457,0.600000000
left,699,20.868806579,12.009001114,-2.141937356,0.600000000
left,700,20.886994403,12.011909257,-2.135032523,0.600000000
left,701,20.905076603,12.014607329,-2.128291050,0.600000000
left,702,20.923057683,12.017103550,-2.121710397,0.600000000
left,703,20.940942257,12.019406162,-2.115287378,0.600000000
left,704,20.958735040,12.021523381,-2.109018150,0.600000000
left,705,20.976440850,12.023463347,-2.102898199,0.600000000
left,706,20.994064603,12.025234079,-2.096922337,0.600000000
left,707,21.011611309,12.026843415,-2.091084704,0.600000000
left,708,21.029086069,12.028298965,-2.085378774,0.600000000
left,709,21.046494068,12.029608054,-2.079797369,0.600000000
left,710,21.063840571,12.030777668,-2.074332672,0.600000000
left,711,21.081130919,12.031814400,-2.068976257,0.600000000
left,712,21.098370522,12.032724398,-2.063719119,0.600000000
left,713,21.115564853,12.033513317,-2.058551708,0.600000000
left,714,21.132719444,12.034186268,-2.053463975,0.600000000
left,715,21.149839874,12.034747776,-2.048445420,0.600000000
left,716,21.166931771,12.035201744,-2.043485144,0.600000000
left,717,21.184000795,12.035551412,-2.038571909,0.600000000
left,718,21.201052638,12.035799331,-2.033694202,0.600000000
left,719,21.218093016,12.035947342,-2.028840299,0.600000000
