s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
11.597646643,3.988111734,-2.865241181,-0.732867435,0.485902108,0.600000000,0.600000000,3.586968501,-3.311429602,4.389254966,-2.419052760
11.679320211,4.049884717,-2.918663412,-0.694835134,0.445757492,0.600000000,0.600000000,3.665965415,-3.379755561,4.433804019,-2.457571262
11.760993779,4.113561211,-2.969803002,-0.659884580,0.410361757,0.600000000,0.600000000,3.745959881,-3.444006821,4.481162540,-2.495599182
11.842667347,4.178915614,-3.018781064,-0.627652657,0.379128105,0.600000000,0.600000000,3.826761456,-3.504566457,4.531069774,-2.532995670
11.924340915,4.245755084,-3.065713049,-0.597821915,0.351519906,0.600000000,0.600000000,3.908224037,-3.561770297,4.583286132,-2.569655801
12.006014483,4.313914298,-3.110707613,-0.570116132,0.327060504,0.600000000,0.600000000,3.990234572,-3.615911963,4.637594024,-2.605503263
12.087688050,4.383251025,-3.153866152,-0.544295436,0.305333745,0.600000000,0.600000000,4.072704733,-3.667248077,4.693797316,-2.640484227
12.169361618,4.453642425,-3.195282755,-0.520151586,0.285979252,0.600000000,0.600000000,4.155564819,-3.716003160,4.751720032,-2.674562348
12.251035186,4.524981970,-3.235044411,-0.497503675,0.268686677,0.600000000,0.600000000,4.238759248,-3.762374057,4.811204690,-2.707714767
12.332708754,4.597176885,-3.273231376,-0.476194243,0.253191164,0.600000000,0.600000000,4.322243240,-3.806533814,4.872110530,-2.739928938
12.414382322,4.670146037,-3.309917589,-0.456085915,0.239264987,0.600000000,0.600000000,4.405980329,-3.848635028,4.934311745,-2.771200150
12.496055890,4.743818174,-3.345171144,-0.437058557,0.226713167,0.600000000,0.600000000,4.489940524,-3.888812697,4.997695825,-2.801529590
12.577729458,4.818130465,-3.379054747,-0.419006783,0.215369061,0.600000000,0.600000000,4.574098900,-3.927186662,5.062162028,-2.830922832
12.659403026,4.893027284,-3.411626163,-0.401837852,0.205089370,0.600000000,0.600000000,4.658434556,-3.963863659,5.127620011,-2.859388666
12.741076594,4.968459196,-3.442938637,-0.385469909,0.195750624,0.600000000,0.600000000,4.742929784,-3.998939073,5.193988607,-2.886938201
12.822750162,5.044382095,-3.473041283,-0.369830484,0.187246239,0.600000000,0.600000000,4.827569456,-4.032498413,5.261194733,-2.913584155
12.904423730,5.120756493,-3.501979449,-0.354855177,0.179485043,0.600000000,0.600000000,4.912340532,-4.064618577,5.329172453,-2.939340323
12.986097297,5.197546909,-3.529795037,-0.340486602,0.172386419,0.600000000,0.600000000,4.997231686,-4.095368915,5.397862131,-2.964221159
13.067770865,5.274721355,-3.556526808,-0.326673467,0.165881589,0.600000000,0.600000000,5.082232997,-4.124812152,5.467209713,-2.988241464
13.149444433,5.352250898,-3.582210647,-0.313369779,0.159909544,0.600000000,0.600000000,5.167335718,-4.153005160,5.537166077,-3.011416134
13.231118001,5.430109281,-3.606879812,-0.300534157,0.154418239,0.600000000,0.600000000,5.252532079,-4.179999640,5.607686483,-3.033759984
13.312791569,5.508272609,-3.630565148,-0.288129286,0.149360236,0.600000000,0.600000000,5.337815135,-4.205842690,5.678730083,-3.055287607
13.394465137,5.586719064,-3.653295290,-0.276121401,0.144695861,0.600000000,0.600000000,5.423178641,-4.230577310,5.750259487,-3.076013270
13.476138705,5.665428672,-3.675096839,-0.264479853,0.140388576,0.600000000,0.600000000,5.508616949,-4.254242833,5.822240396,-3.095950843
13.557812273,5.744383093,-3.695994521,-0.253176774,0.136406705,0.600000000,0.600000000,5.594124921,-4.276875303,5.894641265,-3.115113741
13.639485841,5.823565440,-3.716011340,-0.242186736,0.132722208,0.600000000,0.600000000,5.679697863,-4.298507796,5.967433016,-3.133514885
13.721159409,5.902960123,-3.735168700,-0.231486459,0.129310526,0.600000000,0.600000000,5.765331464,-4.319170714,6.040588782,-3.151166686
13.802832977,5.982552712,-3.753486526,-0.221054591,0.126148927,0.600000000,0.600000000,5.851021748,-4.338892031,6.114083675,-3.168081020
13.884506544,6.062329812,-3.770983373,-0.210871511,0.123217815,0.600000000,0.600000000,5.936765030,-4.357697517,6.187894595,-3.184269231
13.966180112,6.142278961,-3.787676523,-0.200919103,0.120499887,0.600000000,0.600000000,6.022557883,-4.375610928,6.262000039,-3.199742119
14.047853680,6.222388532,-3.803582066,-0.191180619,0.117978903,0.600000000,0.600000000,6.108397109,-4.392654180,6.336379954,-3.214509952
14.129527248,6.302647651,-3.818714985,-0.181640535,0.115641204,0.600000000,0.600000000,6.194279708,-4.408847504,6.411015593,-3.228582467
14.211200816,6.383046123,-3.833089226,-0.172284426,0.113473479,0.600000000,0.600000000,6.280202864,-4.424209573,6.485889382,-3.241968879
14.292874384,6.463574365,-3.846717760,-0.163098841,0.111465198,0.600000000,0.600000000,6.366163916,-4.438757628,6.560984813,-3.254677893
14.374547952,6.544223345,-3.859612647,-0.154071210,0.109605294,0.600000000,0.600000000,6.452160349,-4.452507583,6.636286341,-3.266717711
14.456221520,6.624984530,-3.871785083,-0.145189759,0.107885402,0.600000000,0.600000000,6.538189770,-4.465474118,6.711779291,-3.278096049
14.537895088,6.705849840,-3.883245453,-0.136443424,0.106296397,0.600000000,0.600000000,6.624249905,-4.477670764,6.787449775,-3.288820142
14.619568656,6.786811600,-3.894003372,-0.127821779,0.104831875,0.600000000,0.600000000,6.710338583,-4.489109982,6.863284617,-3.298896762
14.701242224,6.867862505,-3.904067725,-0.119314978,0.103483964,0.600000000,0.600000000,6.796453721,-4.499803225,6.939271289,-3.308332225
14.782915791,6.948995581,-3.913446704,-0.110913693,0.102247912,0.600000000,0.600000000,6.882593323,-4.509761000,7.015397840,-3.317132407
14.864589359,7.030204153,-3.922147837,-0.102609054,0.101117199,0.600000000,0.600000000,6.968755462,-4.518992925,7.091652845,-3.325302750
14.946262927,7.111481818,-3.930178023,-0.094392624,0.100087759,0.600000000,0.600000000,7.054938284,-4.527507772,7.168025354,-3.332848275
15.027936495,7.192822412,-3.937543553,-0.086256306,0.099155337,0.600000000,0.600000000,7.141139988,-4.535313515,7.244504838,-3.339773591
15.109610063,7.274219990,-3.944250134,-0.078192365,0.098315339,0.600000000,0.600000000,7.227358829,-4.542417361,7.321081150,-3.346082907
