index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
136,3.597876271,9.793043600,-0.214181808,0.600000000,0.600000000,9.690484535,-0.805351529,9.895602664,0.376987912
137,3.635258907,9.756197710,-0.207869762,0.600000000,0.600000000,9.656134144,-0.799466992,9.856261277,0.383727469
138,3.672743578,9.719224944,-0.201696020,0.600000000,0.600000000,9.621645076,-0.793707987,9.816804811,0.390315947
139,3.710328089,9.682128116,-0.195661054,0.600000000,0.600000000,9.587020474,-0.788075213,9.777235758,0.396753106
140,3.748010233,9.644910051,-0.189765322,0.600000000,0.600000000,9.552263485,-0.782569349,9.737556617,0.403038704
141,3.785787791,9.607573584,-0.184009275,0.600000000,0.600000000,9.517377263,-0.777191054,9.697769905,0.409172505
142,3.823658530,9.570121558,-0.178393350,0.600000000,0.600000000,9.482364969,-0.771940973,9.657878147,0.415154274
143,3.861620206,9.532556825,-0.172917975,0.600000000,0.600000000,9.447229765,-0.766819728,9.617883885,0.420983779
144,3.899670565,9.494882246,-0.167583566,0.600000000,0.600000000,9.411974822,-0.761827926,9.577789670,0.426660793
145,3.937807340,9.457100690,-0.162390531,0.600000000,0.600000000,9.376603316,-0.756966155,9.537598065,0.432185093
146,3.976028253,9.419215034,-0.157339265,0.600000000,0.600000000,9.341118424,-0.752234986,9.497311645,0.437556457
147,4.014331017,9.381228164,-0.152430152,0.600000000,0.600000000,9.305523333,-0.747634973,9.456932995,0.442774669
148,4.052713334,9.343142971,-0.147663566,0.600000000,0.600000000,9.269821231,-0.743166649,9.416464712,0.447839517
149,4.091172895,9.304962357,-0.143039870,0.600000000,0.600000000,9.234015312,-0.738830535,9.375909403,0.452750795
150,4.129707383,9.266689229,-0.138559417,0.600000000,0.600000000,9.198108774,-0.734627132,9.335269685,0.457508298
151,4.168314472,9.228326502,-0.134222547,0.600000000,0.600000000,9.162104820,-0.730556923,9.294548184,0.462111830
152,4.206991825,9.189877097,-0.130029590,0.600000000,0.600000000,9.126006656,-0.726620377,9.253747538,0.466561196
153,4.245737098,9.151343942,-0.125980867,0.600000000,0.600000000,9.089817494,-0.722817944,9.212870390,0.470856210
154,4.284547938,9.112729972,-0.122076685,0.600000000,0.600000000,9.053540547,-0.719150058,9.171919396,0.474996687
155,4.323421985,9.074038127,-0.118317342,0.600000000,0.600000000,9.017179036,-0.715617136,9.130897219,0.478982452
