side,index,s_m,x_m,y_m,width_from_center_m
left,149,4.457818419,11.090093151,-1.379323111,0.600000000
left,150,4.487654621,11.060256948,-1.379323111,0.600000000
left,151,4.517490824,11.030420746,-1.379323111,0.600000000
left,152,4.547327026,11.000584544,-1.379323111,0.600000000
left,153,4.577163229,10.970748341,-1.379323111,0.600000000
left,154,4.606999431,10.940912139,-1.379323111,0.600000000
left,155,4.636835633,10.911075936,-1.379323111,0.600000000
left,156,4.666671836,10.881239734,-1.379323111,0.600000000
left,157,4.696508038,10.851403532,-1.379323111,0.600000000
left,158,4.726344241,10.821567329,-1.379323111,0.600000000
left,159,4.756180443,10.791731127,-1.379323111,0.600000000
left,160,4.786016645,10.761894924,-1.379323111,0.600000000
left,161,4.815852848,10.732058722,-1.379323111,0.600000000
left,162,4.845689050,10.702222520,-1.379323111,0.600000000
left,163,4.875525253,10.672386317,-1.379323111,0.600000000
left,164,4.905361455,10.642550115,-1.379323111,0.600000000
left,165,4.935197657,10.612713912,-1.379323111,0.600000000
left,166,4.965033860,10.582877710,-1.379323111,0.600000000
left,167,4.994870062,10.553041508,-1.379323111,0.600000000
left,168,5.024706265,10.523205305,-1.379323111,0.600000000
left,169,5.054542467,10.493369103,-1.379323111,0.600000000
left,170,5.084378669,10.463532900,-1.379323111,0.600000000
left,171,5.114214872,10.433696698,-1.379323111,0.600000000
left,172,5.144051074,10.403860496,-1.379323111,0.600000000
left,173,5.173887277,10.374024293,-1.379323111,0.600000000
left,174,5.203723479,10.344188091,-1.379323111,0.600000000
left,175,5.233559681,10.314351888,-1.379323111,0.600000000
left,176,5.263395884,10.284515686,-1.379323111,0.600000000
left,177,5.293232086,10.254679484,-1.379323111,0.600000000
left,178,5.323068289,10.224843281,-1.379323111,0.600000000
left,179,5.352904491,10.195007079,-1.379323111,0.600000000
left,180,5.382740693,10.165170876,-1.379323111,0.600000000
left,181,5.412576896,10.135334674,-1.379323111,0.600000000
left,182,5.442413098,10.105498472,-1.379323111,0.600000000
left,183,5.472249301,10.075662269,-1.379323111,0.600000000
left,184,5.502085503,10.045826067,-1.379323111,0.600000000
left,185,5.531921705,10.015989864,-1.379323111,0.600000000
left,186,5.561757908,9.986153662,-1.379323111,0.600000000
left,187,5.591594110,9.956317460,-1.379323111,0.600000000
left,188,5.621430313,9.926481257,-1.379323111,0.600000000
left,189,5.651266515,9.896645055,-1.379323111,0.600000000
left,190,5.681102717,9.866808852,-1.379323111,0.600000000
left,191,5.710938920,9.836972650,-1.379323111,0.600000000
left,192,5.740775122,9.807136448,-1.379323111,0.600000000
left,193,5.770611325,9.777300245,-1.379323111,0.600000000
left,194,5.800447527,9.747464043,-1.379323111,0.600000000
left,195,5.830283729,9.717627840,-1.379323111,0.600000000
left,196,5.860119932,9.687791638,-1.379323111,0.600000000
left,197,5.889956134,9.657955436,-1.379323111,0.600000000
left,198,5.919792337,9.628119233,-1.379323111,0.600000000
left,199,5.949628539,9.598283031,-1.379323111,0.600000000
left,200,5.979464741,9.568446828,-1.379323111,0.600000000
left,201,6.009300944,9.538610626,-1.379323111,0.600000000
left,202,6.039137146,9.508774424,-1.379323111,0.600000000
left,203,6.068973349,9.478938221,-1.379323111,0.600000000
left,204,6.098809551,9.449102019,-1.379323111,0.600000000
left,205,6.128645753,9.419265816,-1.379323111,0.600000000
left,206,6.158481956,9.389429614,-1.379323111,0.600000000
left,207,6.188318158,9.359593412,-1.379323111,0.600000000
left,208,6.218154361,9.329757209,-1.379323111,0.600000000
left,209,6.247990563,9.299921007,-1.379323111,0.600000000
left,210,6.277826765,9.270084804,-1.379323111,0.600000000
left,211,6.307662968,9.240248602,-1.379323111,0.600000000
left,212,6.337499170,9.210412400,-1.379323111,0.600000000
left,213,6.367335373,9.180576197,-1.379323111,0.600000000
left,214,6.397171575,9.150739995,-1.379323111,0.600000000
left,215,6.427007777,9.120903792,-1.379323111,0.600000000
left,216,6.456843980,9.091067590,-1.379323111,0.600000000
left,217,6.486680182,9.061231388,-1.379323111,0.600000000
left,218,6.516516385,9.031395185,-1.379323111,0.600000000
left,219,6.546352587,9.001558983,-1.379323111,0.600000000
left,220,6.576188789,8.971722780,-1.379323111,0.600000000
left,221,6.606024992,8.941886578,-1.379323111,0.600000000
left,222,6.635861194,8.912050376,-1.379323111,0.600000000
left,223,6.665697397,8.882214173,-1.379323111,0.600000000
