index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
104,3.111613507,12.262733028,-1.330027283,0.600000000,0.600000000,11.785746969,-1.694011209,12.739719088,-0.966043356
105,3.141532867,12.244329631,-1.306437389,0.600000000,0.600000000,11.775230742,-1.680531270,12.713428520,-0.932343507
106,3.171452228,12.225426326,-1.283246157,0.600000000,0.600000000,11.764428853,-1.667279138,12.686423799,-0.899213177
107,3.201371589,12.206031747,-1.260464181,0.600000000,0.600000000,11.753346236,-1.654260865,12.658717257,-0.866667497
108,3.231290949,12.186154751,-1.238101865,0.600000000,0.600000000,11.741987953,-1.641482399,12.630321550,-0.834721331
109,3.261210310,12.165804418,-1.216169421,0.600000000,0.600000000,11.730359191,-1.628949574,12.601249645,-0.803389269
110,3.291129671,12.144990041,-1.194676868,0.600000000,0.600000000,11.718465261,-1.616668115,12.571514820,-0.772685621
111,3.321049031,12.123721126,-1.173634021,0.600000000,0.600000000,11.706311596,-1.604643631,12.541130657,-0.742624411
112,3.350968392,12.102007388,-1.153050491,0.600000000,0.600000000,11.693903746,-1.592881614,12.510111031,-0.713219367
113,3.380887752,12.079858744,-1.132935678,0.600000000,0.600000000,11.681247378,-1.581387435,12.478470111,-0.684483921
114,3.410807113,12.057285309,-1.113298769,0.600000000,0.600000000,11.668348272,-1.570166344,12.446222346,-0.656431194
115,3.440726474,12.034297393,-1.094148734,0.600000000,0.600000000,11.655212320,-1.559223467,12.413382466,-0.629074001
116,3.470645834,12.010905495,-1.075494318,0.600000000,0.600000000,11.641845521,-1.548563801,12.379965469,-0.602424835
117,3.500565195,11.987120298,-1.057344040,0.600000000,0.600000000,11.628253980,-1.538192214,12.345986617,-0.576495867
118,3.530484556,11.962952666,-1.039706192,0.600000000,0.600000000,11.614443905,-1.528113443,12.311461428,-0.551298941
119,3.560403916,11.938413637,-1.022588827,0.600000000,0.600000000,11.600421602,-1.518332092,12.276405672,-0.526845562
120,3.590323277,11.913514417,-1.005999764,0.600000000,0.600000000,11.586193477,-1.508852627,12.240835358,-0.503146901
121,3.620242638,11.888266379,-0.989946580,0.600000000,0.600000000,11.571766026,-1.499679379,12.204766733,-0.480213781
122,3.650161998,11.862681055,-0.974436606,0.600000000,0.600000000,11.557145841,-1.490816537,12.168216269,-0.458056675
123,3.680081359,11.836770128,-0.959476925,0.600000000,0.600000000,11.542339597,-1.482268148,12.131200660,-0.436685703
124,3.710000720,11.810545434,-0.945074371,0.600000000,0.600000000,11.527354058,-1.474038117,12.093736811,-0.416110626
125,3.739920080,11.784018950,-0.931235521,0.600000000,0.600000000,11.512196067,-1.466130203,12.055841833,-0.396340840
126,3.769839441,11.757202790,-0.917966696,0.600000000,0.600000000,11.496872547,-1.458548017,12.017533034,-0.377385375
127,3.799758801,11.730109203,-0.905273955,0.600000000,0.600000000,11.481390497,-1.451295022,11.978827909,-0.359252889
128,3.829678162,11.702750562,-0.893163097,0.600000000,0.600000000,11.465756988,-1.444374531,11.939744136,-0.341951662
129,3.859597523,11.675139362,-0.881639651,0.600000000,0.600000000,11.449979159,-1.437789705,11.900299565,-0.325489596
130,3.889516883,11.647288215,-0.870708881,0.600000000,0.600000000,11.434064218,-1.431543551,11.860512212,-0.309874211
131,3.919436244,11.619209840,-0.860375779,0.600000000,0.600000000,11.418019432,-1.425638922,11.820400247,-0.295112637
132,3.949355605,11.590917061,-0.850645065,0.600000000,0.600000000,11.401852130,-1.420078514,11.779981992,-0.281211617
133,3.979274965,11.562422800,-0.841521183,0.600000000,0.600000000,11.385569695,-1.414864866,11.739275904,-0.268177500
134,4.009194326,11.533740071,-0.833008300,0.600000000,0.600000000,11.369179564,-1.410000362,11.698300577,-0.256016237
135,4.039113687,11.504881973,-0.825110303,0.600000000,0.600000000,11.352689223,-1.405487221,11.657074723,-0.244733385
136,4.069033047,11.475861687,-0.817830800,0.600000000,0.600000000,11.336106202,-1.401327505,11.615617172,-0.234334095
137,4.098952408,11.446692468,-0.811173116,0.600000000,0.600000000,11.319438077,-1.397523114,11.573946858,-0.224823118
138,4.128871769,11.417387636,-0.805140291,0.600000000,0.600000000,11.302692459,-1.394075786,11.532082813,-0.216204797
139,4.158791129,11.387960576,-0.799735081,0.600000000,0.600000000,11.285876996,-1.390987094,11.490044156,-0.208483068
140,4.188710490,11.358424728,-0.794959954,0.600000000,0.600000000,11.268999368,-1.388258450,11.447850088,-0.201661459
141,4.218629850,11.328793582,-0.790817092,0.600000000,0.600000000,11.252067285,-1.385891100,11.405519879,-0.195743083
142,4.248549211,11.299080670,-0.787308385,0.600000000,0.600000000,11.235088478,-1.383886125,11.363072862,-0.190730646
143,4.278468572,11.269299564,-0.784435438,0.600000000,0.600000000,11.218070703,-1.382244441,11.320528424,-0.186626435
144,4.308387932,11.239463864,-0.782199561,0.600000000,0.600000000,11.201021732,-1.380966797,11.277905996,-0.183432326
145,4.338307293,11.209587197,-0.780601777,0.600000000,0.600000000,11.183949350,-1.380053777,11.235225043,-0.181149776
146,4.368226654,11.179683208,-0.779642814,0.600000000,0.600000000,11.166861357,-1.379505798,11.192505059,-0.179779830
147,4.398146014,11.149765556,-0.779323111,0.600000000,0.600000000,11.146555403,-1.379314523,11.152975708,-0.179331699
148,4.427982217,11.119929353,-0.779323111,0.600000000,0.600000000,11.119929353,-1.379323111,11.119929353,-0.179323111
149,4.457818419,11.090093151,-0.779323111,0.600000000,0.600000000,11.090093151,-1.379323111,11.090093151,-0.179323111
150,4.487654621,11.060256948,-0.779323111,0.600000000,0.600000000,11.060256948,-1.379323111,11.060256948,-0.179323111
151,4.517490824,11.030420746,-0.779323111,0.600000000,0.600000000,11.030420746,-1.379323111,11.030420746,-0.179323111
152,4.547327026,11.000584544,-0.779323111,0.600000000,0.600000000,11.000584544,-1.379323111,11.000584544,-0.179323111
153,4.577163229,10.970748341,-0.779323111,0.600000000,0.600000000,10.970748341,-1.379323111,10.970748341,-0.179323111
154,4.606999431,10.940912139,-0.779323111,0.600000000,0.600000000,10.940912139,-1.379323111,10.940912139,-0.179323111
155,4.636835633,10.911075936,-0.779323111,0.600000000,0.600000000,10.911075936,-1.379323111,10.911075936,-0.179323111
156,4.666671836,10.881239734,-0.779323111,0.600000000,0.600000000,10.881239734,-1.379323111,10.881239734,-0.179323111
157,4.696508038,10.851403532,-0.779323111,0.600000000,0.600000000,10.851403532,-1.379323111,10.851403532,-0.179323111
158,4.726344241,10.821567329,-0.779323111,0.600000000,0.600000000,10.821567329,-1.379323111,10.821567329,-0.179323111
159,4.756180443,10.791731127,-0.779323111,0.600000000,0.600000000,10.791731127,-1.379323111,10.791731127,-0.179323111
160,4.786016645,10.761894924,-0.779323111,0.600000000,0.600000000,10.761894924,-1.379323111,10.761894924,-0.179323111
161,4.815852848,10.732058722,-0.779323111,0.600000000,0.600000000,10.732058722,-1.379323111,10.732058722,-0.179323111
162,4.845689050,10.702222520,-0.779323111,0.600000000,0.600000000,10.702222520,-1.379323111,10.702222520,-0.179323111
163,4.875525253,10.672386317,-0.779323111,0.600000000,0.600000000,10.672386317,-1.379323111,10.672386317,-0.179323111
164,4.905361455,10.642550115,-0.779323111,0.600000000,0.600000000,10.642550115,-1.379323111,10.642550115,-0.179323111
165,4.935197657,10.612713912,-0.779323111,0.600000000,0.600000000,10.612713912,-1.379323111,10.612713912,-0.179323111
166,4.965033860,10.582877710,-0.779323111,0.600000000,0.600000000,10.582877710,-1.379323111,10.582877710,-0.179323111
167,4.994870062,10.553041508,-0.779323111,0.600000000,0.600000000,10.553041508,-1.379323111,10.553041508,-0.179323111
168,5.024706265,10.523205305,-0.779323111,0.600000000,0.600000000,10.523205305,-1.379323111,10.523205305,-0.179323111
169,5.054542467,10.493369103,-0.779323111,0.600000000,0.600000000,10.493369103,-1.379323111,10.493369103,-0.179323111
170,5.084378669,10.463532900,-0.779323111,0.600000000,0.600000000,10.463532900,-1.379323111,10.463532900,-0.179323111
171,5.114214872,10.433696698,-0.779323111,0.600000000,0.600000000,10.433696698,-1.379323111,10.433696698,-0.179323111
172,5.144051074,10.403860496,-0.779323111,0.600000000,0.600000000,10.403860496,-1.379323111,10.403860496,-0.179323111
173,5.173887277,10.374024293,-0.779323111,0.600000000,0.600000000,10.374024293,-1.379323111,10.374024293,-0.179323111
174,5.203723479,10.344188091,-0.779323111,0.600000000,0.600000000,10.344188091,-1.379323111,10.344188091,-0.179323111
175,5.233559681,10.314351888,-0.779323111,0.600000000,0.600000000,10.314351888,-1.379323111,10.314351888,-0.179323111
176,5.263395884,10.284515686,-0.779323111,0.600000000,0.600000000,10.284515686,-1.379323111,10.284515686,-0.179323111
177,5.293232086,10.254679484,-0.779323111,0.600000000,0.600000000,10.254679484,-1.379323111,10.254679484,-0.179323111
178,5.323068289,10.224843281,-0.779323111,0.600000000,0.600000000,10.224843281,-1.379323111,10.224843281,-0.179323111
179,5.352904491,10.195007079,-0.779323111,0.600000000,0.600000000,10.195007079,-1.379323111,10.195007079,-0.179323111
180,5.382740693,10.165170876,-0.779323111,0.600000000,0.600000000,10.165170876,-1.379323111,10.165170876,-0.179323111
181,5.412576896,10.135334674,-0.779323111,0.600000000,0.600000000,10.135334674,-1.379323111,10.135334674,-0.179323111
182,5.442413098,10.105498472,-0.779323111,0.600000000,0.600000000,10.105498472,-1.379323111,10.105498472,-0.179323111
183,5.472249301,10.075662269,-0.779323111,0.600000000,0.600000000,10.075662269,-1.379323111,10.075662269,-0.179323111
184,5.502085503,10.045826067,-0.779323111,0.600000000,0.600000000,10.045826067,-1.379323111,10.045826067,-0.179323111
