s_m,x_m,y_m
16.981504905,10.284563937,7.454361803
17.003444834,10.280185591,7.472110674
17.025384762,10.275750689,7.489921469
17.047324691,10.271261251,7.507798236
17.069264620,10.266719564,7.525742225
17.091204549,10.262127679,7.543754642
17.113144478,10.257487137,7.561836614
17.135084406,10.252799428,7.579989233
17.157024335,10.248066062,7.598213561
17.178964264,10.243288569,7.616510636
17.200904193,10.238468465,7.634881462
17.222844122,10.233606945,7.653326978
17.244784051,10.228704999,7.671848065
17.266723979,10.223763638,7.690445572
17.288663908,10.218783967,7.709119760
17.310603837,10.213767443,7.727868151
17.332543766,10.208715001,7.746691218
17.354483695,10.203627200,7.765589929
17.376423623,10.198504564,7.784565216
17.398363552,10.193347641,7.803617980
17.420303481,10.188157001,7.822749094
17.442243410,10.182933230,7.841959405
17.464183339,10.177676765,7.861249704
17.486123268,10.172387918,7.880620740
17.508063196,10.167067023,7.900073235
17.530003125,10.161714438,7.919607888
17.551943054,10.156330548,7.939225380
17.573882983,10.150920841,7.958893877
17.595822912,10.145490116,7.978581200
17.617762840,10.140037747,7.998287494
17.639702769,10.134563112,8.018012891
17.661642698,10.129065590,8.037757515
17.683582627,10.123544574,8.057521481
17.705522556,10.117999732,8.077304939
17.727462485,10.112431054,8.097108091
17.749402413,10.106838549,8.116931134
17.771342342,10.101222230,8.136774259
17.793282271,10.095582109,8.156637654
17.815222200,10.089918358,8.176521529
17.837162129,10.084234479,8.196412420
17.859102057,10.078545936,8.216227377
17.881041986,10.072854776,8.235951985
17.902981915,10.067160518,8.255585630
17.924921844,10.061462714,8.275127715
17.946861773,10.055761616,8.294577793
17.968801702,10.050058554,8.313935645
17.990741630,10.044354964,8.333201103
18.012681559,10.038652299,8.352374038
18.034621488,10.032952028,8.371454361
18.056561417,10.027255787,8.390442057
18.078501346,10.021566405,8.409337399
18.100441274,10.015887287,8.428140838
18.122381203,10.010235515,8.446784883
18.144321132,10.004627100,8.465201148
18.166261061,9.999063944,8.483388899
18.188200990,9.993548453,8.501347648
18.210140919,9.988083940,8.519077259
18.232080847,9.982673932,8.536577829
18.254020776,9.977322067,8.553849685
18.275960705,9.972032082,8.570893407
18.297900634,9.966807811,8.587709844
18.319840563,9.961653151,8.604300133
18.341780491,9.956572064,8.620665718
18.363720420,9.951568582,8.636808381
18.385660349,9.946654891,8.652698379
18.407600278,9.941883521,8.668145777
18.429540207,9.937266185,8.683118605
18.451480135,9.932805910,8.697617065
18.473420064,9.928506048,8.711642088
18.495359993,9.924370429,8.725195465
18.517299922,9.920403324,8.738279940
18.539239851,9.916609310,8.750899264
18.561179780,9.912991747,8.763057820
18.583119708,9.909552946,8.774760704
18.605059637,9.906295413,8.786014193
18.626999566,9.903221818,8.796825833
18.648939495,9.900334911,8.807204518
18.670879424,9.897672088,8.817065095
18.692819352,9.895273588,8.826314609
18.714759281,9.893147159,8.834952453
18.736699210,9.891301451,8.842979701
18.758639139,9.889745891,8.850399340
18.780579068,9.888490488,8.857216484
18.802518997,9.887544399,8.863438018
18.824458925,9.886915552,8.869072627
18.846398854,9.886611871,8.874131630
18.868338783,9.886641080,8.878629219
18.890278712,9.887010390,8.882582661
18.912218641,9.887725958,8.886012350
18.934158569,9.888765061,8.888985084
18.956098498,9.889972456,8.891774156
18.978038427,9.891329123,8.894413420
18.999978356,9.892843318,8.896892750
19.021918285,9.894523640,8.899203427
19.043858214,9.896378898,8.901338208
19.065798142,9.898417961,8.903291399
19.087738071,9.900649664,8.905058976
19.109678000,9.903082643,8.906638661
19.131617929,9.905725155,8.908030002
19.153557858,9.908584946,8.909234499
19.175497786,9.911669528,8.910256170
19.197437715,9.914985565,8.911101329
19.219377644,9.918234262,8.912056545
19.241317573,9.921103238,8.913383950
19.263257502,9.923580356,8.915053705
19.285197431,9.925657210,8.917035397
19.307137359,9.927329377,8.919298964
19.329077288,9.928595489,8.921814127
19.351017217,9.929456982,8.924550502
19.372957146,9.929917943,8.927477827
19.394897075,9.929985032,8.930566243
19.416837003,9.929667950,8.933787548
19.438776932,9.928978938,8.937114981
19.460716861,9.927932146,8.940522609
19.482656790,9.926500859,8.944007429
19.504596719,9.924435474,8.947677394
19.526536648,9.921684829,8.951530863
19.548476576,9.918243215,8.955545322
19.570416505,9.914108188,8.959698647
19.592356434,9.909280182,8.963969150
19.614296363,9.903762231,8.968335823
19.636236292,9.897559712,8.972778580
19.658176220,9.890680367,8.977279313
19.680116149,9.883133928,8.981821902
19.702056078,9.874931555,8.986391536
19.723996007,9.866085587,8.990974742
19.745935936,9.856609322,8.995559417
19.767875865,9.846557623,9.000123436
19.789815793,9.835976620,9.004650109
19.811755722,9.824867774,9.009136940
19.833695651,9.813233373,9.013582017
19.855635580,9.801076434,9.017984068
19.877575509,9.788400613,9.022342500
19.899515437,9.775210147,9.026657591
19.921455366,9.761509770,9.030930537
19.943395295,9.747304588,9.035163296
19.965335224,9.732600010,9.039358580
19.987275153,9.717401676,9.043519869
20.009215082,9.701715383,9.047651301
20.031155010,9.685580838,9.051751372
20.053094939,9.669205531,9.055789487
20.075034868,9.652624913,9.059763778
20.096974797,9.635840392,9.063678272
20.118914726,9.618853417,9.067537099
20.140854654,9.601665355,9.071343698
20.162794583,9.584277454,9.075100376
20.184734512,9.566691013,9.078809445
20.206674441,9.548907392,9.082473328
20.228614370,9.530928008,9.086094561
20.250554299,9.512754298,9.089675561
20.272494227,9.494387537,9.093217004
20.294434156,9.475828965,9.096718792
20.316374085,9.457114793,9.100176859
20.338314014,9.438280659,9.103586596
20.360253943,9.419327046,9.106947195
20.382193871,9.400254398,9.110257034
20.404133800,9.381063043,9.113512754
20.426073729,9.361753354,9.116710808
20.448013658,9.342325767,9.119847686
20.469953587,9.322780772,9.122919915
20.491893516,9.303118899,9.125923979
20.513833444,9.283340637,9.128855442
20.535773373,9.263446467,9.131709284
20.557713302,9.243436905,9.134480516
20.579653231,9.223325655,9.137163112
20.601593160,9.203191990,9.139744960
20.623533088,9.183049008,9.142218216
20.645473017,9.162896682,9.144576200
20.667412946,9.142735036,9.146812259
20.689352875,9.122564148,9.148919739
20.711292804,9.102384149,9.150891983
20.733232733,9.082195225,9.152722401
20.755172661,9.061997686,9.154405582
20.777112590,9.041791950,9.155937140
20.799052519,9.021578468,9.157312721
20.820992448,9.001357729,9.158527974
20.842932377,8.981130256,9.159578546
20.864872305,8.960948797,9.160457543
20.886812234,8.940866356,9.161159202
20.908752163,8.920883938,9.161680899
20.930692092,8.901002650,9.162020047
20.952632021,8.881223694,9.162174104
20.974571950,8.861548376,9.162140625
20.996511878,8.841978164,9.161918987
21.018451807,8.822514670,9.161510661
21.040391736,8.803159562,9.160917282
21.062331665,8.783914543,9.160140535
21.084271594,8.764781354,9.159182155
21.106211522,8.745761770,9.158044301
21.128151451,8.726864782,9.156731083
21.150091380,8.708135565,9.155246274
21.172031309,8.689584074,9.153594063
21.193971238,8.671213138,9.151778884
21.215911167,8.653025559,9.149805306
21.237851095,8.635024096,9.147678596
21.259791024,8.617211425,9.145405043
21.281730953,8.599590114,9.142991139
21.303670882,8.582162591,9.140443504
21.325610811,8.564931130,9.137768886
21.347550739,8.547897820,9.134974146
21.369490668,8.531064552,9.132066148
21.391430597,8.514432989,9.129051823
21.413370526,8.498022555,9.125938877
21.435310455,8.481853675,9.122735056
21.457250383,8.465929126,9.119447582
21.479190312,8.450251417,9.116083378
21.501130241,8.434822808,9.112648552
21.523070170,8.419645246,9.109149257
21.545010099,8.404720324,9.105591818
21.566950028,8.390049255,9.101982717
21.588889956,8.375632844,9.098328473
21.610829885,8.361471604,9.094634380
21.632769814,8.347565714,9.090904983
21.654709743,8.333914925,9.087144938
21.676649672,8.320542775,9.083362180
21.698589600,8.307595959,9.079581216
21.720529529,8.295103138,9.075811436
21.742469458,8.283068565,9.072058098
21.764409387,8.271495816,9.068326755
21.786349316,8.260387655,9.064623528
21.808289245,8.249745938,9.060955069
21.830229173,8.239571519,9.057328466
21.852169102,8.229864358,9.053750244
21.874109031,8.220623447,9.050226454
21.896048960,8.211846550,9.046763454
21.917988889,8.203530098,9.043367860
21.939928817,8.195669091,9.040046457
21.961868746,8.188271302,9.036810025
21.983808675,8.181354463,9.033672495
22.005748604,8.174926434,9.030646032
22.027688533,8.168993674,9.027743561
22.049628462,8.163561077,9.024978685
22.071568390,8.158631790,9.022365598
22.093508319,8.154207056,9.019918904
22.115448248,8.150286039,9.017653467
22.137388177,8.146865616,9.015584311
22.159328106,8.143940199,9.013726428
22.181268034,8.141501560,9.012094546
22.203207963,8.139538650,9.010702933
22.225147892,8.137989364,9.009539210
22.247087821,8.136559767,9.008457654
22.269027750,8.135210803,9.007440845
22.290967679,8.133951729,9.006497861
22.312907607,8.132790950,9.005638248
22.334847536,8.131735751,9.004872225
22.356787465,8.130792092,9.004210747
22.378727394,8.129964799,9.003664995
22.400667323,8.129257525,9.003246247
22.422607251,8.128672692,9.002965769
22.444547180,8.128211404,9.002834756
22.466487109,8.127873106,9.002864506
22.488427038,8.127655677,9.003066075
22.510366967,8.127360639,9.003257209
22.532306896,8.126798818,9.003242098
22.554246824,8.125981833,9.003012461
22.576186753,8.124922204,9.002561920
22.598126682,8.123633074,9.001886018
22.620066611,8.122128141,9.000982058
22.642006540,8.120421508,8.999849037
22.663946468,8.118527529,8.998487574
22.685886397,8.116460687,8.996899841
22.707826326,8.114235574,8.995089414
22.729766255,8.111866748,8.993061239
22.751706184,8.109368569,8.990821608
22.773646113,8.106735845,8.988345801
22.795586041,8.103866131,8.985440170
22.817525970,8.100752765,8.982060724
22.839465899,8.097409392,8.978197125
22.861405828,8.093850249,8.973841486
22.883345757,8.090089868,8.968988278
22.905285685,8.086142880,8.963634180
22.927225614,8.082023854,8.957777921
22.949165543,8.077747542,8.951419954
22.971105472,8.073328703,8.944562348
22.993045401,8.068781653,8.937208794
23.014985330,8.064120165,8.929364446
23.036925258,8.059357391,8.921035770
23.058865187,8.054519587,8.912269283
23.080805116,8.049629291,8.903103981
23.102745045,8.044693569,8.893536790
23.124684974,8.039719413,8.883565721
23.146624902,8.034713675,8.873189798
23.168564831,8.029683025,8.862408986
23.190504760,8.024634275,8.851224018
23.212444689,8.019574397,8.839636332
23.234384618,8.014510074,8.827648119
23.256324547,8.009447644,8.815262262
23.278264475,8.004393070,8.802482266
23.300204404,7.999352007,8.789312167
23.322144333,7.994332261,8.775766325
23.344084262,7.989351469,8.761907341
23.366024191,7.984415958,8.747745798
23.387964119,7.979529743,8.733282572
23.409904048,7.974696653,8.718518932
23.431843977,7.969920462,8.703456477
23.453783906,7.965204957,8.688097098
23.475723835,7.960553729,8.672442980
23.497663764,7.955970141,8.656496573
23.519603692,7.951457326,8.640260561
23.541543621,7.947018172,8.623737831
23.563483550,7.942655267,8.606931447
23.585423479,7.938370931,8.589844619
23.607363408,7.934171762,8.572515672
23.629303336,7.930064490,8.554981615
23.651243265,7.926051356,8.537243846
23.673183194,7.922134281,8.519303883
23.695123123,7.918314634,8.501163366
23.717063052,7.914593612,8.482823998
23.739002981,7.910972292,8.464287526
23.760942909,7.907451629,8.445555726
23.782882838,7.904032401,8.426630402
23.804822767,7.900714548,8.407513422
23.826762696,7.897497435,8.388206683
23.848702625,7.894380297,8.368712052
23.870642553,7.891362967,8.349040010
23.892582482,7.888449200,8.329243906
23.914522411,7.885639453,8.309333376
23.936462340,7.882932427,8.289309428
23.958402269,7.880326590,8.269173053
23.980342198,7.877820370,8.248925202
24.002282126,7.875412149,8.228566791
24.024222055,7.873100224,8.208098700
24.046161984,7.870881987,8.187521823
24.068101913,7.868754045,8.166837052
24.090041842,7.866712941,8.146045233
24.111981770,7.864755175,8.125147160
24.133921699,7.862877211,8.104143579
24.155861628,7.861076978,8.083061619
24.177801557,7.859352214,8.061928250
24.199741486,7.857699055,8.040743928
24.221681414,7.856113629,8.019509081
24.243621343,7.854592054,7.998224113
24.265561272,7.853130423,7.976889401
24.287501201,7.851724391,7.955505328
24.309441130,7.850369099,7.934072277
24.331381059,7.849059654,7.912590613
24.353320987,7.847791154,7.891060681
24.375260916,7.846558687,7.869482809
24.397200845,7.845357296,7.847857312
24.419140774,7.844181979,7.826187733
24.441080703,7.843028783,7.804493748
24.463020631,7.841893241,7.782778842
24.484960560,7.840770735,7.761043255
24.506900489,7.839656645,7.739287227
24.528840418,7.838546496,7.717510985
24.550780347,7.837436035,7.695714741
24.572720276,7.836321025,7.673898706
24.594660204,7.835197228,7.652063090
24.616600133,7.834060405,7.630208101
24.638540062,7.832906398,7.608333947
24.660479991,7.831731695,7.586440803
24.682419920,7.830533095,7.564528834
24.704359848,7.829307759,7.542604535
24.726299777,7.828053072,7.520674391
24.748239706,7.826766162,7.498738552
24.770179635,7.825444596,7.476797146
24.792119564,7.824086869,7.454850259
24.814059493,7.822691587,7.432897971
24.835999421,7.821257361,7.410940368
24.857939350,7.819782798,7.388977534
24.879879279,7.818266585,7.367009556
24.901819208,7.816708318,7.345036473
24.923759137,7.815108176,7.323058303
24.945699065,7.813466351,7.301075060
24.967638994,7.811783061,7.279087275
24.989578923,7.810058705,7.257098044
25.011518852,7.808293900,7.235107871
25.033458781,7.806490091,7.213116708
25.055398710,7.804648873,7.191124496
25.077338638,7.802771843,7.169131177
25.099278567,7.800860596,7.147136693
25.121218496,7.798916748,7.125140984
25.143158425,7.796942285,7.103143973
25.165098354,7.794939512,7.081145562
25.187038282,7.792910743,7.059145654
25.208978211,7.790858293,7.037144152
25.230918140,7.788784478,7.015140956
25.252858069,7.786691699,6.993137245
25.274797998,7.784582438,6.971134188
25.296737927,7.782459131,6.949131667
25.318677855,7.780324216,6.927129560
25.340617784,7.778180129,6.905127748
25.362557713,7.776029298,6.883126105
25.384497642,7.773873945,6.861124519
25.406437571,7.771716055,6.839122887
25.428377499,7.769557596,6.817121106
25.450317428,7.767400538,6.795119070
25.472257357,7.765246851,6.773116674
25.494197286,7.763098423,6.751113815
25.516137215,7.760956738,6.729111182
25.538077144,7.758823412,6.707113316
25.560017072,7.756699932,6.685120885
25.581957001,7.754587746,6.663133785
25.603896930,7.752488299,6.641151910
25.625836859,7.750402805,6.619175168
25.647776788,7.748332119,6.597203489
25.669716716,7.746277068,6.575236800
25.691656645,7.744238477,6.553275033
25.713596574,7.742217171,6.531318118
25.735536503,7.740213941,6.509365989
25.757476432,7.738229311,6.487418593
25.779416361,7.736263677,6.465475887
25.801356289,7.734317720,6.443542238
25.823296218,7.732392281,6.421621992
25.845236147,7.730487993,6.399715070
25.867176076,7.728605400,6.377821402
25.889116005,7.726744858,6.355940932
25.911055933,7.724906697,6.334073606
25.932995862,7.723091248,6.312219372
25.954935791,7.721298841,6.290378183
25.976875720,7.719529790,6.268549992
25.998815649,7.717784222,6.246734767
26.020755578,7.716062146,6.224932484
26.042695506,7.714363566,6.203143121
26.064635435,7.712688514,6.181367082
26.086575364,7.711037180,6.159606896
26.108515293,7.709409587,6.137862969
26.130455222,7.707805467,6.116135299
26.152395150,7.706224503,6.094423889
26.174335079,7.704666377,6.072728744
26.196275008,7.703130768,6.051049869
26.218214937,7.701617345,6.029387274
26.240154866,7.700125584,6.007740977
26.262094795,7.698654791,5.986111009
26.284034723,7.697204267,5.964497399
26.305974652,7.695773310,5.942900176
26.327914581,7.694361219,5.921319372
26.349854510,7.692967082,5.899751817
26.371794439,7.691589818,5.878194362
26.393734367,7.690228472,5.856647058
26.415674296,7.688882088,5.835109957
26.437614225,7.687549709,5.813583109
26.459554154,7.686230383,5.792066562
26.481494083,7.684923347,5.770560351
26.503434012,7.683628050,5.749064500
26.525373940,7.682343953,5.727579031
26.547313869,7.681070518,5.706103963
26.569253798,7.679807205,5.684639314
26.591193727,7.678553580,5.663185094
26.613133656,7.677309687,5.641738986
26.635073584,7.676075020,5.620287169
26.657013513,7.674849373,5.598827356
26.678953442,7.673632637,5.577359560
26.700893371,7.672424709,5.555883796
26.722833300,7.671225897,5.534400059
26.744773229,7.670037140,5.512908321
26.766713157,7.668859435,5.491408554
26.788653086,7.667693777,5.469900731
26.810593015,7.666541161,5.448384829
26.832532944,7.665402651,5.426860823
26.854472873,7.664279853,5.405328669
26.876412801,7.663174635,5.383788317
26.898352730,7.662088207,5.362226125
26.920292659,7.661021303,5.340628483
26.942232588,7.659975067,5.318995392
26.964172517,7.658950731,5.297326847
26.986112445,7.657949704,5.275622836
27.008052374,7.656973415,5.253883346
27.029992303,7.656023289,5.232108359
27.051932232,7.655100744,5.210297853
27.073872161,7.654207179,5.188451804
27.095812090,7.653343790,5.166570187
27.117752018,7.652511644,5.144652976
27.139691947,7.651711798,5.122700136
27.161631876,7.650945260,5.100710518
27.183571805,7.650212708,5.078677426
27.205511734,7.649514733,5.056599705
27.227451662,7.648851477,5.034477309
27.249391591,7.648222989,5.012310183
27.271331520,7.647629309,4.990098254
27.293271449,7.647070471,4.967841437
27.315211378,7.646546481,4.945539629
27.337151307,7.646056983,4.923192724
27.359091235,7.645601308,4.900800612
27.381031164,7.645178767,4.878363168
27.402971093,7.644788665,4.855880249
27.424911022,7.644430299,4.833351694
27.446850951,7.644102168,4.810763215
27.468790879,7.643802001,4.788100514
27.490730808,7.643527916,4.765363385
27.512670737,7.643278005,4.742551598
27.534610666,7.643050341,4.719664892
27.556550595,7.642842976,4.696702982
27.578490524,7.642654022,4.673665549
27.600430452,7.642481662,4.650552244
27.622370381,7.642324062,4.627362688
27.644310310,7.642179364,4.604096474
27.666250239,7.642045687,4.580753169
27.688190168,7.641921166,4.557332307
27.710130096,7.641803861,4.533828916
27.732070025,7.641690002,4.510215687
27.754009954,7.641576525,4.486487620
27.775949883,7.641460551,4.462644139
27.797889812,7.641339147,4.438684620
27.819829741,7.641209314,4.414608393
27.841769669,7.641067977,4.390414742
27.863709598,7.640912005,4.366102908
27.885649527,7.640738208,4.341672088
27.907589456,7.640543336,4.317121434
27.929529385,7.640324005,4.292450064
27.951469313,7.640076170,4.267657110
27.973409242,7.639795443,4.242741700
27.995349171,7.639474292,4.217673872
28.017289100,7.639103628,4.192423648
28.039229029,7.638676573,4.166990077
28.061168958,7.638185500,4.141372243
28.083108886,7.637621367,4.115569356
28.105048815,7.636974830,4.089580660
28.126988744,7.636236409,4.063405431
28.148928673,7.635396480,4.037042989
28.170868602,7.634445148,4.010492727
28.192808530,7.633370804,3.983754336
28.214748459,7.632160689,3.956827777
28.236688388,7.630801904,3.929713184
28.258628317,7.629274277,3.902366943
28.280568246,7.627515611,3.874525890
28.302508175,7.625488655,3.846146786
28.324448103,7.623159841,3.817231031
28.346388032,7.620494185,3.787780700
28.368327961,7.617455603,3.757798670
28.390267890,7.614006935,3.727288807
28.412207819,7.610109956,3.696256167
28.434147747,7.605724766,3.664707361
28.456087676,7.600809972,3.632650787
28.478027605,7.595323379,3.600096740
28.499967534,7.589222130,3.567057640
28.521907463,7.582462856,3.533548267
28.543847392,7.574974734,3.499498813
28.565787320,7.566676885,3.464838959
28.587727249,7.557508995,3.429586540
28.609667178,7.547408736,3.393762370
28.631607107,7.536311938,3.357390806
28.653547036,7.524152875,3.320500332
28.675486964,7.510865511,3.283123785
28.697426893,7.496384042,3.245298832
28.719366822,7.480642336,3.207068963
28.741306751,7.463574514,3.168484122
28.763246680,7.445115691,3.129601271
28.785186609,7.425203240,3.090484692
28.807126537,7.403816591,3.051267459
28.829066466,7.381137995,3.012380177
28.851006395,7.357185372,2.973916120
28.872946324,7.331940391,2.935907406
28.894886253,7.305384390,2.898389530
28.916826181,7.277499897,2.861400659
28.938766110,7.248271532,2.824981153
28.960706039,7.217684556,2.789174980
28.982645968,7.185725149,2.754030031
29.004585897,7.152380917,2.719598304
29.026525826,7.117641652,2.685935827
29.048465754,7.081501307,2.653101197
29.070405683,7.043957603,2.621156304
29.092345612,7.005359027,2.590441598
29.114285541,6.966093825,2.561243197
29.136225470,6.926218401,2.533542918
29.158165398,6.885784952,2.507320337
29.180105327,6.844842005,2.482552584
29.202045256,6.803433740,2.459215935
29.223985185,6.761600105,2.437286430
29.245925114,6.719377068,2.416740287
29.267865043,6.676796892,2.397554231
29.289804971,6.633888552,2.379705464
29.311744900,6.590677886,2.363172056
29.333684829,6.547187725,2.347933423
29.355624758,6.503505751,2.333994297
29.377564687,6.460069849,2.321461019
29.399504615,6.416997417,2.310292093
29.421444544,6.374332381,2.300419922
29.443384473,6.332111816,2.291776659
29.465324402,6.290366521,2.284294719
29.487264331,6.249121576,2.277907327
29.509204260,6.208396890,2.272549055
29.531144188,6.168207550,2.268157666
29.553084117,6.128564556,2.264674186
29.575024046,6.089475621,2.262041784
29.596963975,6.050945654,2.260205840
29.618903904,6.012977196,2.259114000
29.640843832,5.975339203,2.258705346
29.662783761,5.937804669,2.258948032
29.684723690,5.900380441,2.259835143
29.706663619,5.863073066,2.261359925
29.728603548,5.825888804,2.263515790
29.750543477,5.788833660,2.266296383
29.772483405,5.751913468,2.269696965
29.794423334,5.715134054,2.273714637
29.816363263,5.678501270,2.278346783
29.838303192,5.642021011,2.283590975
29.860243121,5.605699228,2.289444971
29.882183049,5.569541973,2.295906879
29.904122978,5.533499681,2.302984884
29.926062907,5.497245302,2.310745855
29.948002836,5.460734713,2.319233330
29.969942765,5.423981744,2.328484291
29.991882693,5.387002372,2.338536556
30.013822622,5.349814924,2.349428455
30.035762551,5.312440265,2.361198567
30.057702480,5.274902113,2.373885816
30.079642409,5.237227286,2.387529271
30.101582338,5.199445951,2.402167863
30.123522266,5.161591797,2.417839920
30.145462195,5.123701821,2.434581810
30.167402124,5.085816615,2.452428173
30.189342053,5.048116603,2.471347882
30.211281982,5.010764674,2.491295863
30.233221910,4.973779756,2.512285402
30.255161839,4.937182899,2.534329988
30.277101768,4.900996976,2.557442511
30.299041697,4.865247345,2.581636191
30.320981626,4.829962090,2.606924499
30.342921555,4.795172176,2.633320880
30.364861483,4.760911540,2.660838382
30.386801412,4.727216672,2.689488621
30.408741341,4.694126824,2.719281753
30.430681270,4.661684433,2.750226572
30.452621199,4.629994986,2.782273276
30.474561127,4.599443102,2.815068608
30.496501056,4.570078955,2.848517038
30.518440985,4.541889303,2.882580768
30.540380914,4.514860448,2.917225121
30.562320843,4.488978628,2.952418460
30.584260772,4.464230319,2.988132012
30.606200700,4.440602498,3.024339697
30.628140629,4.418082856,3.061017932
30.650080558,4.396660001,3.098145447
30.672020487,4.376323670,3.135703127
30.693960416,4.357064883,3.173673823
30.715900344,4.338876095,3.212042174
30.737840273,4.321906832,3.250471359
30.759780202,4.306265637,3.288595541
30.781720131,4.291883383,3.326362880
30.803660060,4.278690071,3.363728833
30.825599989,4.266615699,3.400655544
30.847539917,4.255590976,3.437111181
30.869479846,4.245547984,3.473069271
30.891419775,4.236420642,3.508507999
30.913359704,4.228144961,3.543409503
30.935299633,4.220659272,3.577759226
30.957239561,4.213904379,3.611545310
30.979179490,4.207823678,3.644758049
31.001119419,4.202358798,3.677410458
31.023059348,4.197436223,3.709620828
31.044999277,4.193014320,3.741401690
31.066939206,4.189057218,3.772746009
31.088879134,4.185529787,3.803648207
31.110819063,4.182397973,3.834104010
31.132758992,4.179629013,3.864110266
31.154698921,4.177191126,3.893664704
31.176638850,4.175053504,3.922765760
31.198578778,4.173186342,3.951412420
31.220518707,4.171560937,3.979604081
31.242458636,4.170150345,4.007340473
31.264398565,4.168928984,4.034621469
31.286338494,4.167862506,4.061588131
31.308278423,4.166926952,4.088381996
31.330218351,4.166113190,4.115003693
31.352158280,4.165412686,4.141453921
31.374098209,4.164818014,4.167733443
31.396038138,4.164322012,4.193843016
31.417978067,4.163917663,4.219783364
31.439917995,4.163598092,4.245555176
31.461857924,4.163356636,4.271159095
31.483797853,4.163187605,4.296595737
31.505737782,4.163085985,4.321865650
31.527677711,4.163046903,4.346969296
31.549617640,4.163065602,4.371909361
31.571557568,4.163137656,4.396700165
31.593497497,4.163259511,4.421344574
31.615437426,4.163428350,4.445843084
31.637377355,4.163641557,4.470196117
31.659317284,4.163896613,4.494404017
31.681257212,4.164191087,4.518467061
31.703197141,4.164522643,4.542385454
31.725137070,4.164889063,4.566159336
31.747076999,4.165288238,4.589788781
31.769016928,4.165718151,4.613273808
31.790956857,4.166176874,4.636614377
31.812896785,4.166662565,4.659810397
31.834836714,4.167174732,4.682902874
31.856776643,4.167714360,4.705932913
31.878716572,4.168281906,4.728900530
31.900656501,4.168877844,4.751805722
31.922596429,4.169502660,4.774648473
31.944536358,4.170156838,4.797428753
31.966476287,4.170840209,4.820146544
31.988416216,4.171551852,4.842801848
32.010356145,4.172290818,4.865394666
32.032296074,4.173056175,4.887924998
32.054236002,4.173847006,4.910392846
32.076175931,4.174662210,4.932798219
32.098115860,4.175499818,4.955147021
32.120055789,4.176359281,4.977474410
32.141995718,4.177239735,4.999786256
32.163935646,4.178140133,5.022082581
32.185875575,4.179059420,5.044363406
32.207815504,4.179996013,5.066628777
32.229755433,4.180947503,5.088878777
32.251695362,4.181911411,5.111113494
32.273635291,4.182885261,5.133333022
32.295575219,4.183866577,5.155537456
32.317515148,4.184852824,5.177726898
32.339455077,4.185841011,5.199901474
32.361395006,4.186827926,5.222061318
32.383334935,4.187811205,5.244222655
32.405274863,4.188789180,5.266401681
32.427214792,4.189759677,5.288598500
32.449154721,4.190720563,5.310813220
32.471094650,4.191669783,5.333045953
32.493034579,4.192605296,5.355296819
32.514974508,4.193525063,5.377565946
32.536914436,4.194427045,5.399853469
32.558854365,4.195309250,5.422159534
32.580794294,4.196170195,5.444484270
32.602734223,4.197008726,5.466827804
32.624674152,4.197823697,5.489190268
32.646614080,4.198613910,5.511570815
32.668554009,4.199377805,5.533963637
32.690493938,4.200114236,5.556367881
32.712433867,4.200822976,5.578783645
32.734373796,4.201503951,5.601211027
32.756313724,4.202157089,5.623650128
32.778253653,4.202782320,5.646101054
32.800193582,4.203379613,5.668563913
32.822133511,4.203949662,5.691038780
32.844073440,4.204493784,5.713525696
32.866013369,4.205013319,5.736024704
32.887953297,4.205509608,5.758535844
32.909893226,4.205983990,5.781059158
32.931833155,4.206437547,5.803588024
32.953773084,4.206871850,5.826115752
32.975713013,4.207288971,5.848642281
32.997652941,4.207690983,5.871167542
33.019592870,4.208079959,5.893691457
33.041532799,4.208457980,5.916213940
33.063472728,4.208827462,5.938734878
33.085412657,4.209191199,5.961254122
33.107352586,4.209552010,5.983771513
33.129292514,4.209912710,6.006286883
33.151232443,4.210276116,6.028800054
33.173172372,4.210645068,6.051310837
33.195112301,4.211022334,6.073816152
33.217052230,4.211409404,6.096298519
33.238992158,4.211808373,6.118754792
33.260932087,4.212221516,6.141184683
33.282872016,4.212651105,6.163587898
33.304811945,4.213099289,6.185964145
33.326751874,4.213568013,6.208313142
33.348691803,4.214059212,6.230634601
33.370631731,4.214574821,6.252928236
33.392571660,4.215116777,6.275193754
33.414511589,4.215686958,6.297430869
33.436451518,4.216286720,6.319639332
33.458391447,4.216917179,6.341818916
33.480331375,4.217579293,6.363967531
33.502271304,4.218273951,6.386083095
33.524211233,4.219002158,6.408165395
33.546151162,4.219764594,6.430214249
33.568091091,4.220561247,6.452229534
33.590031020,4.221392024,6.474211142
33.611970948,4.222256834,6.496158970
33.633910877,4.223155592,6.518072927
33.655850806,4.224088161,6.539952935
33.677790735,4.225053780,6.561798970
33.699730664,4.226051282,6.583611048
33.721670592,4.227079500,6.605389197
33.743610521,4.228137444,6.627135666
33.765550450,4.229225195,6.648863791
33.787490379,4.230342078,6.670575846
33.809430308,4.231486744,6.692271927
33.831370237,4.232657756,6.713952144
33.853310165,4.233853675,6.735616605
33.875250094,4.235073063,6.757265423
33.897190023,4.236314475,6.778898713
33.919129952,4.237576286,6.800516604
33.941069881,4.238856720,6.822119237
33.963009809,4.240153995,6.843706757
33.984949738,4.241466331,6.865279305
34.006889667,4.242791947,6.886837026
