s_m,x_m,y_m
16.454946613,12.068907247,6.961200341
16.476886542,12.069876690,6.988725220
16.498826471,12.070608538,7.016183040
16.520766400,12.071111380,7.043571632
16.542706328,12.071393799,7.070889031
16.564646257,12.071464372,7.098133466
16.586586186,12.071331656,7.125303353
16.608526115,12.071003786,7.152397296
16.630466044,12.070488417,7.179414059
16.652405972,12.069793155,7.206352561
16.674345901,12.068925589,7.233211861
16.696285830,12.067893282,7.259991157
16.718225759,12.066703593,7.286689774
16.740165688,12.065362880,7.313305325
16.762105617,12.063877643,7.339826541
16.784045545,12.062254401,7.366251397
16.805985474,12.060499606,7.392579781
16.827925403,12.058619667,7.418811665
16.849865332,12.056620386,7.444947075
16.871805261,12.054506645,7.470986050
16.893745189,12.052283217,7.496928672
16.915685118,12.049954841,7.522775062
16.937625047,12.047526221,7.548525382
16.959564976,12.045001957,7.574179820
16.981504905,12.042386045,7.599738549
17.003444834,12.039682175,7.625201739
17.025384762,12.036894274,7.650566891
17.047324691,12.034026362,7.675831660
17.069264620,12.031082222,7.700996458
17.091204549,12.028065606,7.726061711
17.113144478,12.024980234,7.751027856
17.135084406,12.021829793,7.775895341
17.157024335,12.018617941,7.800664621
17.178964264,12.015348299,7.825336154
17.200904193,12.012024501,7.849910411
17.222844122,12.008650615,7.874387920
17.244784051,12.005230977,7.898769253
17.266723979,12.001769897,7.923054994
17.288663908,11.998271583,7.947246245
17.310603837,11.994739794,7.971346748
17.332543766,11.991178796,7.995357787
17.354483695,11.987593673,8.019280255
17.376423623,11.983989620,8.043115077
17.398363552,11.980371803,8.066863189
17.420303481,11.976745362,8.090525536
17.442243410,11.973115437,8.114103071
17.464183339,11.969487649,8.137596827
17.486123268,11.965868029,8.161007906
17.508063196,11.962262596,8.184337419
17.530003125,11.958677345,8.207586471
17.551943054,11.955118243,8.230756162
17.573882983,11.951586384,8.253875885
17.595822912,11.948081797,8.276974943
17.617762840,11.944608832,8.300054314
17.639702769,11.941171833,8.323114986
17.661642698,11.937775140,8.346157960
17.683582627,11.934423072,8.369184244
17.705522556,11.931119491,8.392194776
17.727462485,11.927867727,8.415190407
17.749402413,11.924671081,8.438171984
17.771342342,11.921532851,8.461140356
17.793282271,11.918456329,8.484096368
17.815222200,11.915444526,8.507040816
17.837162129,11.912496665,8.529986059
17.859102057,11.909599263,8.553003589
17.881041986,11.906748211,8.576105569
17.902981915,11.903941467,8.599292342
17.924921844,11.901176939,8.622564288
17.946861773,11.898451211,8.645921582
17.968801702,11.895758830,8.669364045
17.990741630,11.893094149,8.692891476
18.012681559,11.890451492,8.716503687
18.034621488,11.887825160,8.740200494
18.056561417,11.885209130,8.763981657
18.078501346,11.882594982,8.787846451
18.100441274,11.879973144,8.811793888
18.122381203,11.877321376,8.835881214
18.144321132,11.874614773,8.860165574
18.166261061,11.871839648,8.884645755
18.188200990,11.868981302,8.909320284
18.210140919,11.866023066,8.934187186
18.232080847,11.862947924,8.959244284
18.254020776,11.859738743,8.984489218
18.275960705,11.856378281,9.009919421
18.297900634,11.852849152,9.035532072
18.319840563,11.849133349,9.061323958
18.341780491,11.845212444,9.087291468
18.363720420,11.841067935,9.113430645
18.385660349,11.836673976,9.139764945
18.407600278,11.831964779,9.166455951
18.429540207,11.826905647,9.193525094
18.451480135,11.821469418,9.220965547
18.473420064,11.815628649,9.248769742
18.495359993,11.809355444,9.276929213
18.517299922,11.802621499,9.305434495
18.539239851,11.795398260,9.334275049
18.561179780,11.787658934,9.363439783
18.583119708,11.779378237,9.392916943
18.605059637,11.770530727,9.422693517
18.626999566,11.761090820,9.452755118
18.648939495,11.751032875,9.483085893
18.670879424,11.740299968,9.513751808
18.692819352,11.728831227,9.544817831
18.714759281,11.716594432,9.576264265
18.736699210,11.703556542,9.608069642
18.758639139,11.689683819,9.640210500
18.780579068,11.674942034,9.672661177
18.802518997,11.659298482,9.705394446
18.824458925,11.642722415,9.738381575
18.846398854,11.625183148,9.771591234
18.868338783,11.606650206,9.804989238
18.890278712,11.587093619,9.838538364
18.912218641,11.566484540,9.872198342
18.934158569,11.544821511,9.905886713
18.956098498,11.522235120,9.939330263
18.978038427,11.498743676,9.972470098
18.999978356,11.474341256,10.005287144
19.021918285,11.449021673,10.037761044
19.043858214,11.422778648,10.069870122
19.065798142,11.395605967,10.101591334
19.087738071,11.367497514,10.132900115
19.109678000,11.338447424,10.163770298
19.131617929,11.308450253,10.194174045
19.153557858,11.277501081,10.224081701
19.175497786,11.245595090,10.253461094
19.197437715,11.212728263,10.282277828
19.219377644,11.179181198,10.310244461
19.241317573,11.145264273,10.337112186
19.263257502,11.111016841,10.362904224
19.285197431,11.076474787,10.387644411
19.307137359,11.041670213,10.411356206
19.329077288,11.006632448,10.434063402
19.351017217,10.971388294,10.455790033
19.372957146,10.935962154,10.476560173
19.394897075,10.900376110,10.496397664
19.416837003,10.864649504,10.515325012
19.438776932,10.828799387,10.533363565
19.460716861,10.792841073,10.550534032
19.482656790,10.756827349,10.566836615
19.504596719,10.721012882,10.582180311
19.526536648,10.685466647,10.596586011
19.548476576,10.650215796,10.610094959
19.570416505,10.615284352,10.622748289
19.592356434,10.580693519,10.634586869
19.614296363,10.546461934,10.645651064
19.636236292,10.512605924,10.655980532
19.658176220,10.479139704,10.665613911
19.680116149,10.446075651,10.674588709
19.702056078,10.413424597,10.682941341
19.723996007,10.381196061,10.690707070
19.745935936,10.349398466,10.697919953
19.767875865,10.318000029,10.704623360
19.789815793,10.286968996,10.710856076
19.811755722,10.256312325,10.716644024
19.833695651,10.226035995,10.722012626
19.855635580,10.196145106,10.726986747
19.877575509,10.166643984,10.731590654
19.899515437,10.137536301,10.735848066
19.921455366,10.108825166,10.739782148
19.943395295,10.080513195,10.743415386
19.965335224,10.052602594,10.746769569
19.987275153,10.025095243,10.749865779
20.009215082,9.997992771,10.752724407
20.031155010,9.971265821,10.755370249
20.053094939,9.944730517,10.757848521
20.075034868,9.918356470,10.760172616
20.096974797,9.892143989,10.762350332
20.118914726,9.866093303,10.764389358
20.140854654,9.840204581,10.766297334
20.162794583,9.814477943,10.768081880
20.184734512,9.788913458,10.769750516
20.206674441,9.763511146,10.771310647
20.228614370,9.738270994,10.772769565
20.250554299,9.713192961,10.774134482
20.272494227,9.688277011,10.775412733
20.294434156,9.663523106,10.776611656
20.316374085,9.638899664,10.777741606
20.338314014,9.614375015,10.778811272
20.360253943,9.589948964,10.779825382
20.382193871,9.565621330,10.780788823
20.404133800,9.541391961,10.781706864
20.426073729,9.517260699,10.782584786
20.448013658,9.493227379,10.783427830
20.469953587,9.469291834,10.784241198
20.491893516,9.445453898,10.785030089
20.513833444,9.421713446,10.785800121
20.535773373,9.398070381,10.786557169
20.557713302,9.374524609,10.787307072
20.579653231,9.351064233,10.788056492
20.601593160,9.327618329,10.788815144
20.623533088,9.304175035,10.789586692
20.645473017,9.280734306,10.790374142
20.667412946,9.257296077,10.791180563
20.689352875,9.233860255,10.792009022
20.711292804,9.210426724,10.792862588
20.733232733,9.186995343,10.793744323
20.755172661,9.163565938,10.794657188
20.777112590,9.140138306,10.795604053
20.799052519,9.116712218,10.796587785
20.820992448,9.093287423,10.797611251
20.842932377,9.069863644,10.798677318
20.864872305,9.046393959,10.799790656
20.886812234,9.022831339,10.800953053
20.908752163,8.999175274,10.802163025
20.930692092,8.975425173,10.803419054
20.952632021,8.951580356,10.804719585
20.974571950,8.927640058,10.806063003
20.996511878,8.903603398,10.807446853
21.018451807,8.879469382,10.808867713
21.040391736,8.855236951,10.810322070
21.062331665,8.830904977,10.811806371
21.084271594,8.806472273,10.813317020
21.106211522,8.781937582,10.814850142
21.128151451,8.757293229,10.816400606
21.150091380,8.732499811,10.817962464
21.172031309,8.707549601,10.819528104
21.193971238,8.682441151,10.821089643
21.215911167,8.657172957,10.822639080
21.237851095,8.631743470,10.824167711
21.259791024,8.606151119,10.825665796
21.281730953,8.580394338,10.827123403
21.303670882,8.554471577,10.828530485
21.325610811,8.528381314,10.829876879
21.347550739,8.502122077,10.831152233
21.369490668,8.475692470,10.832345511
21.391430597,8.449091195,10.833445288
21.413370526,8.422301451,10.834439182
21.435310455,8.395306639,10.835313730
21.457250383,8.368105926,10.836055657
21.479190312,8.340698611,10.836651441
21.501130241,8.313084153,10.837087250
21.523070170,8.285262193,10.837349051
21.545010099,8.257232580,10.837422638
21.566950028,8.228995395,10.837293627
21.588889956,8.200550978,10.836947482
21.610829885,8.171899940,10.836369658
21.632769814,8.143043190,10.835545558
21.654709743,8.113981975,10.834460435
21.676649672,8.084696496,10.833096421
21.698589600,8.055060216,10.831417066
21.720529529,8.025053913,10.829395072
21.742469458,7.994680224,10.827005528
21.764409387,7.963942374,10.824222993
21.786349316,7.932844285,10.821021442
21.808289245,7.901390682,10.817374286
21.830229173,7.869587192,10.813254434
21.852169102,7.837440356,10.808634768
21.874109031,7.804957730,10.803488128
21.896048960,7.772148066,10.797786976
21.917988889,7.739021429,10.791503462
21.939928817,7.705589306,10.784609498
21.961868746,7.671853716,10.777073705
21.983808675,7.637815333,10.768863322
22.005748604,7.603485720,10.759947464
22.027688533,7.568877853,10.750294469
22.049628462,7.534006297,10.739871970
22.071568390,7.498887380,10.728647002
22.093508319,7.463539159,10.716586669
22.115448248,7.427981525,10.703658344
22.137388177,7.392236607,10.689829199
22.159328106,7.356328970,10.675066352
22.181268034,7.320285797,10.659337086
22.203207963,7.284136991,10.642609216
22.225147892,7.247958975,10.624876333
22.247087821,7.212041634,10.606265515
22.269027750,7.176442676,10.586797420
22.290967679,7.141175627,10.566468903
22.312907607,7.106254815,10.545276378
22.334847536,7.071695379,10.523215962
22.356787465,7.037513290,10.500283581
22.378727394,7.003725495,10.476474916
22.400667323,6.970349983,10.451785478
22.422607251,6.937405853,10.426210692
22.444547180,6.904913406,10.399745956
22.466487109,6.872894491,10.372386445
22.488427038,6.841372417,10.344127450
22.510366967,6.810550620,10.315147126
22.532306896,6.780612565,10.285647680
22.554246824,6.751551742,10.255659493
22.576186753,6.723360973,10.225210971
22.598126682,6.696033002,10.194328285
22.620066611,6.669560090,10.163035983
22.642006540,6.643934082,10.131357112
22.663946468,6.619146549,10.099313272
22.685886397,6.595188961,10.066924623
22.707826326,6.572053410,10.034209556
22.729766255,6.549732518,10.001184964
22.751706184,6.528219120,9.967866620
22.773646113,6.507524231,9.934299781
22.795586041,6.487742825,9.900688717
22.817525970,6.468870993,9.867094649
22.839465899,6.450885723,9.833546783
22.861405828,6.433763496,9.800072194
22.883345757,6.417480451,9.766695952
22.905285685,6.402012568,9.733441231
22.927225614,6.387335791,9.700329452
22.949165543,6.373425618,9.667380635
22.971105472,6.360257276,9.634613457
22.993045401,6.347806303,9.602045154
23.014985330,6.336048659,9.569691652
23.036925258,6.324960787,9.537567691
23.058865187,6.314506192,9.505647749
23.080805116,6.304651008,9.473906652
23.102745045,6.295375966,9.442358025
23.124684974,6.286661774,9.411014443
23.146624902,6.278489180,9.379887482
23.168564831,6.270838988,9.348987795
23.190504760,6.263690797,9.318325519
23.212444689,6.257022814,9.287910321
23.234384618,6.250813368,9.257751024
23.256324547,6.245041033,9.227855654
23.278264475,6.239684665,9.198231508
23.300204404,6.234723130,9.168885292
23.322144333,6.230132005,9.139813669
23.344084262,6.225878187,9.110963778
23.366024191,6.221940921,9.082330820
23.387964119,6.218301710,9.053919204
23.409904048,6.214942192,9.025732832
23.431843977,6.211843775,8.997775199
23.453783906,6.208987444,8.970049462
23.475723835,6.206354311,8.942558370
23.497663764,6.203925678,8.915304306
23.519603692,6.201683052,8.888289321
23.541543621,6.199608207,8.861515175
23.563483550,6.197683636,8.834983311
23.585423479,6.195892292,8.808694950
23.607363408,6.194213454,8.782616409
23.629303336,6.192628401,8.756713588
23.651243265,6.191123341,8.730986851
23.673183194,6.189685295,8.705436363
23.695123123,6.188302872,8.680062041
23.717063052,6.186964980,8.654863730
23.739002981,6.185660646,8.629841244
23.760942909,6.184379009,8.604994374
23.782882838,6.183109484,8.580322896
23.804822767,6.181843418,8.555826439
23.826762696,6.180573448,8.531504582
23.848702625,6.179292350,8.507356969
23.870642553,6.177992377,8.483374740
23.892582482,6.176663551,8.459506113
23.914522411,6.175301120,8.435742046
23.936462340,6.173903072,8.412081978
23.958402269,6.172467787,8.388525386
23.980342198,6.170993689,8.365071816
24.002282126,6.169479242,8.341720882
24.024222055,6.167923010,8.318472260
24.046161984,6.166324619,8.295325626
24.068101913,6.164684616,8.272280673
24.090041842,6.163003621,8.249337163
24.111981770,6.161282291,8.226494928
24.133921699,6.159521322,8.203753866
24.155861628,6.157720238,8.181087327
24.177801557,6.155879959,8.158468530
24.199741486,6.154003311,8.135897247
24.221681414,6.152093132,8.113373281
24.243621343,6.150152266,8.090896465
24.265561272,6.148183557,8.068466660
24.287501201,6.146189521,8.046083773
24.309441130,6.144172295,8.023747748
24.331381059,6.142134002,8.001458556
24.353320987,6.140076774,7.979216182
24.375260916,6.138002751,7.957020628
24.397200845,6.135913914,7.934871921
24.419140774,6.133811163,7.912766845
24.441080703,6.131694573,7.890685668
24.463020631,6.129565387,7.868625080
24.484960560,6.127425031,7.846585068
24.506900489,6.125274926,7.824565626
24.528840418,6.123116036,7.802566771
24.550780347,6.120948623,7.780588559
24.572720276,6.118772892,7.758631052
24.594660204,6.116589044,7.736694313
24.616600133,6.114397287,7.714778407
24.638540062,6.112197801,7.692883403
24.660479991,6.109990562,7.671009380
24.682419920,6.107775446,7.649156424
24.704359848,6.105552064,7.627318047
24.726299777,6.103320244,7.605487717
24.748239706,6.101080191,7.583665453
24.770179635,6.098832336,7.561851265
24.792119564,6.096577580,7.540045142
24.814059493,6.094316884,7.518247066
24.835999421,6.092051209,7.496457023
24.857939350,6.089781515,7.474674995
24.879879279,6.087508836,7.452900963
24.901819208,6.085235034,7.431134866
24.923759137,6.082962508,7.409376614
24.945699065,6.080693666,7.387626118
24.967638994,6.078430891,7.365882741
24.989578923,6.076176480,7.344143114
25.011518852,6.073933227,7.322406562
25.033458781,6.071704849,7.300672904
25.055398710,6.069495224,7.278941951
25.077338638,6.067308229,7.257213510
25.099278567,6.065147739,7.235487385
25.121218496,6.063017647,7.213763377
25.143158425,6.060922114,7.192041269
25.165098354,6.058865535,7.170320829
25.187038282,6.056852314,7.148601822
25.208978211,6.054886853,7.126884007
25.230918140,6.052973554,7.105167142
25.252858069,6.051116638,7.083449587
25.274797998,6.049319896,7.061729719
25.296737927,6.047587079,7.040007312
25.318677855,6.045921941,7.018282133
25.340617784,6.044328235,6.996553950
25.362557713,6.042809685,6.974822528
25.384497642,6.041369181,6.953087674
25.406437571,6.040008649,6.931349242
25.428377499,6.038729959,6.909607091
25.450317428,6.037534984,6.887861075
25.472257357,6.036425593,6.866111047
25.494197286,6.035403356,6.844356876
25.516137215,6.034468104,6.822597666
25.538077144,6.033618928,6.800828280
25.560017072,6.032855226,6.779047853
25.581957001,6.032176447,6.757256382
25.603896930,6.031582023,6.735453865
25.625836859,6.031070412,6.713640359
25.647776788,6.030638562,6.691816011
25.669716716,6.030283291,6.669980978
25.691656645,6.030001417,6.648135422
25.713596574,6.029789760,6.626279510
25.735536503,6.029644982,6.604413425
25.757476432,6.029562493,6.582537420
25.779416361,6.029537110,6.560651789
25.801356289,6.029563410,6.538751929
25.823296218,6.029636132,6.516833263
25.845236147,6.029750328,6.494896127
25.867176076,6.029900796,6.472940877
25.889116005,6.030081808,6.450967904
25.911055933,6.030287570,6.428977607
25.932995862,6.030512288,6.406970386
25.954935791,6.030750170,6.384946646
25.976875720,6.030995452,6.362906788
25.998815649,6.031242697,6.340851196
26.020755578,6.031486681,6.318780240
26.042695506,6.031722183,6.296694287
26.064635435,6.031943958,6.274593235
26.086575364,6.032146680,6.252474651
26.108515293,6.032325619,6.230338414
26.130455222,6.032477290,6.208184795
26.152395150,6.032598426,6.186014049
26.174335079,6.032685759,6.163826420
26.196275008,6.032736024,6.141622145
26.218214937,6.032746029,6.119401449
26.240154866,6.032713914,6.097164473
26.262094795,6.032638968,6.074911290
26.284034723,6.032520520,6.052641962
26.305974652,6.032357902,6.030356541
26.327914581,6.032150442,6.008055073
26.349854510,6.031898045,5.985741047
26.371794439,6.031602180,5.963417854
26.393734367,6.031264527,5.941085383
26.415674296,6.030886764,5.918743523
26.437614225,6.030470572,5.896392158
26.459554154,6.030017657,5.874031173
26.481494083,6.029530495,5.851660412
26.503434012,6.029012455,5.829279676
26.525373940,6.028466954,5.806888766
26.547313869,6.027897411,5.784487488
26.569253798,6.027307245,5.762075651
26.591193727,6.026699943,5.739653064
26.613133656,6.026079466,5.717222009
26.635073584,6.025450219,5.694797196
26.657013513,6.024815774,5.672380917
26.678953442,6.024179576,5.649972984
26.700893371,6.023545071,5.627573220
26.722833300,6.022915525,5.605181466
26.744773229,6.022293926,5.582797579
26.766713157,6.021683240,5.560421428
26.788653086,6.021086434,5.538052884
26.810593015,6.020506472,5.515691829
26.832532944,6.019946241,5.493338151
26.854472873,6.019407961,5.470991772
26.876412801,6.018893544,5.448652631
26.898352730,6.018405341,5.426335337
26.920292659,6.017945178,5.404054492
26.942232588,6.017514170,5.381810022
26.964172517,6.017113116,5.359601862
26.986112445,6.016742143,5.337429969
27.008052374,6.016401299,5.315294300
27.029992303,6.016090635,5.293194805
27.051932232,6.015810209,5.271131428
27.073872161,6.015560045,5.249104111
27.095812090,6.015339756,5.227112802
27.117752018,6.015148692,5.205157453
27.139691947,6.014986199,5.183238008
27.161631876,6.014851670,5.161355593
27.183571805,6.014744605,5.139517263
27.205511734,6.014664115,5.117724117
27.227451662,6.014609100,5.095976063
27.249391591,6.014578440,5.074273003
27.271331520,6.014571020,5.052614826
27.293271449,6.014585733,5.031001414
27.315211378,6.014621481,5.009432636
27.337151307,6.014677228,4.987908351
27.359091235,6.014751994,4.966428405
27.381031164,6.014844805,4.944992635
27.402971093,6.014954695,4.923600867
27.424911022,6.015080703,4.902252914
27.446850951,6.015222429,4.880963453
27.468790879,6.015379176,4.859747113
27.490730808,6.015549560,4.838603621
27.512670737,6.015732214,4.817532682
27.534610666,6.015925791,4.796533985
27.556550595,6.016128962,4.775607195
27.578490524,6.016340492,4.754751951
27.600430452,6.016559252,4.733967869
27.622370381,6.016784133,4.713254538
27.644310310,6.017014043,4.692611522
27.666250239,6.017247906,4.672038361
27.688190168,6.017484653,4.651534566
27.710130096,6.017723424,4.631104182
27.732070025,6.017964336,4.610774039
27.754009954,6.018205830,4.590548207
27.775949883,6.018446101,4.570426165
27.797889812,6.018683376,4.550407353
27.819829741,6.018915758,4.530491178
27.841769669,6.019141138,4.510677020
27.863709598,6.019357418,4.490964222
27.885649527,6.019562534,4.471352080
27.907589456,6.019754450,4.451839843
27.929529385,6.019931104,4.432426720
27.951469313,6.020089998,4.413111911
27.973409242,6.020228439,4.393894594
27.995349171,6.020346240,4.374802114
28.017289100,6.020442647,4.355861943
28.039229029,6.020514198,4.337073360
28.061168958,6.020557228,4.318435607
28.083108886,6.020567570,4.299947928
28.105048815,6.020541053,4.281609518
28.126988744,6.020473576,4.263419512
28.148928673,6.020361101,4.245376982
28.170868602,6.020199609,4.227480941
28.192808530,6.019984628,4.209730405
28.214748459,6.019711414,4.192124380
28.236688388,6.019375272,4.174661820
28.258628317,6.018977662,4.157381384
28.280568246,6.018549608,4.140520898
28.302508175,6.018090358,4.124119897
28.324448103,6.017593298,4.108178029
28.346388032,6.017052499,4.092694643
28.368327961,6.016462759,4.077668703
28.390267890,6.015819570,4.063098695
28.412207819,6.015119072,4.048982539
28.434147747,6.014357936,4.035317503
28.456087676,6.013533311,4.022100110
28.478027605,6.012642820,4.009326018
28.499967534,6.011684479,3.996989917
28.521907463,6.010656604,3.985085431
28.543847392,6.009579936,3.973680829
28.565787320,6.008481525,3.962856749
28.587727249,6.007370468,3.952623658
28.609667178,6.006257355,3.942990644
28.631607107,6.005154181,3.933965071
28.653547036,6.004074209,3.925552200
28.675486964,6.003032170,3.917754657
28.697426893,6.002044046,3.910571963
28.719366822,6.001126321,3.904000300
28.741306751,6.000295553,3.898032127
28.763246680,5.999567909,3.892655819
28.785186609,5.998958737,3.887855274
28.807126537,5.998453941,3.883560455
28.829066466,5.997897900,3.879472732
28.851006395,5.997282683,3.875566167
28.872946324,5.996630391,3.871863523
28.894886253,5.995964099,3.868385043
28.916826181,5.995308038,3.865148005
28.938766110,5.994687526,3.862166337
28.960706039,5.994128131,3.859450829
28.982645968,5.993655310,3.857009015
29.004585897,5.993294057,3.854845031
29.026525826,5.993068560,3.852959434
29.048465754,5.993002109,3.851348709
29.070405683,5.993116332,3.850005395
29.092345612,5.993167448,3.848702277
29.114285541,5.992899522,3.847235669
29.136225470,5.992316745,3.845630852
29.158165398,5.991426593,3.843913025
29.180105327,5.990239696,3.842106834
29.202045256,5.988769487,3.840236260
29.223985185,5.987031965,3.838324394
29.245925114,5.985045493,3.836393211
29.267865043,5.982830576,3.834463388
29.289804971,5.980409639,3.832554186
29.311744900,5.977806836,3.830683300
29.333684829,5.975047867,3.828866701
29.355624758,5.972107015,3.827099444
29.377564687,5.968679934,3.825282302
29.399504615,5.964704423,3.823416049
29.421444544,5.960173753,3.821521818
29.443384473,5.955085541,3.819620955
29.465324402,5.949441426,3.817734517
29.487264331,5.943246708,3.815882905
29.509204260,5.936509968,3.814085586
29.531144188,5.929242642,3.812361234
29.553084117,5.921458702,3.810727508
29.575024046,5.913174386,3.809200595
29.596963975,5.904407862,3.807795116
29.618903904,5.895178929,3.806524078
29.640843832,5.885690583,3.805411540
29.662783761,5.876134318,3.804474844
29.684723690,5.866513900,3.803715661
29.706663619,5.856833316,3.803135593
29.728603548,5.847096766,3.802736157
29.750543477,5.837308642,3.802518792
29.772483405,5.827473542,3.802485258
29.794423334,5.817596294,3.802637692
29.816363263,5.807681944,3.802978135
29.838303192,5.797735745,3.803508493
29.860243121,5.787763139,3.804230530
29.882183049,5.777769753,3.805145965
29.904122978,5.767807023,3.806250111
29.926062907,5.758158005,3.807500556
29.948002836,5.748883276,3.808883034
29.969942765,5.739997181,3.810388764
29.991882693,5.731512785,3.812008012
30.013822622,5.723441745,3.813730401
30.035762551,5.715794186,3.815545119
30.057702480,5.708578428,3.817440676
30.079642409,5.701800783,3.819405009
30.101582338,5.695465350,3.821425654
30.123522266,5.689573821,3.823489966
30.145462195,5.684125332,3.825585448
30.167402124,5.679116286,3.827699984
30.189342053,5.674428994,3.829871918
30.211281982,5.669966895,3.832136875
30.233221910,5.665754790,3.834478004
30.255161839,5.661815744,3.836876925
30.277101768,5.658170800,3.839313685
30.299041697,5.654838945,3.841767181
30.320981626,5.651836950,3.844215356
30.342921555,5.649179192,3.846635386
30.364861483,5.646877437,3.849003842
30.386801412,5.644940217,3.851296396
30.408741341,5.643372757,3.853488388
30.430681270,5.642177099,3.855555582
30.452621199,5.641299782,3.857523138
30.474561127,5.640433733,3.859666562
30.496501056,5.639548036,3.862027068
30.518440985,5.638664504,3.864594613
30.540380914,5.637804695,3.867356522
30.562320843,5.636989799,3.870297750
30.584260772,5.636240421,3.873400994
30.606200700,5.635576330,3.876646787
30.628140629,5.635015610,3.880013178
30.650080558,5.634574524,3.883476021
30.672020487,5.634267920,3.887009552
30.693960416,5.634109124,3.890586541
30.715900344,5.634109810,3.894178429
30.737840273,5.634128456,3.898054294
30.759780202,5.634026916,3.902518502
30.781720131,5.633822068,3.907590320
30.803660060,5.633532063,3.913283683
30.825599989,5.633175631,3.919607573
30.847539917,5.632771469,3.926566441
30.869479846,5.632337641,3.934160643
30.891419775,5.631891154,3.942386935
30.913359704,5.631447767,3.951238995
30.935299633,5.631021762,3.960707909
30.957239561,5.630625784,3.970782613
30.979179490,5.630270762,3.981450335
31.001119419,5.629970620,3.992676659
31.023059348,5.629757799,4.004333464
31.044999277,5.629636507,4.016407387
31.066939206,5.629605802,4.028905168
31.088879134,5.629664427,4.041832390
31.110819063,5.629810879,4.055193612
31.132758992,5.630043424,4.068992490
31.154698921,5.630359782,4.083231844
31.176638850,5.630757048,4.097913773
31.198578778,5.631231644,4.113039758
31.220518707,5.631779306,4.128610776
31.242458636,5.632395229,4.144627410
31.264398565,5.633073936,4.161089930
31.286338494,5.633822400,4.177850053
31.308278423,5.634648595,4.194760624
31.330218351,5.635547928,4.211823355
31.352158280,5.636515786,4.229039868
31.374098209,5.637547583,4.246411704
31.396038138,5.638638672,4.263940320
31.417978067,5.639784327,4.281627089
31.439917995,5.640979744,4.299473308
31.461857924,5.642220042,4.317480198
31.483797853,5.643500386,4.335648912
31.505737782,5.644815937,4.353980536
31.527677711,5.646161760,4.372476086
31.549617640,5.647532869,4.391133980
31.571557568,5.648924521,4.409940208
31.593497497,5.650331986,4.428893799
31.615437426,5.651750820,4.447996265
31.637377355,5.653176573,4.467249042
31.659317284,5.654604714,4.486653485
31.681257212,5.656030629,4.506210869
31.703197141,5.657449647,4.525922396
31.725137070,5.658857566,4.545789179
31.747076999,5.660250571,4.565812246
31.769016928,5.661624772,4.585992541
31.790956857,5.662976186,4.606330926
31.812896785,5.664300737,4.626828184
31.834836714,5.665593813,4.647438659
31.856776643,5.666853055,4.668116607
31.878716572,5.668077685,4.688862587
31.900656501,5.669266905,4.709677119
31.922596429,5.670419900,4.730560676
31.944536358,5.671535858,4.751513695
31.966476287,5.672614521,4.772536552
31.988416216,5.673656281,4.793629559
32.010356145,5.674661546,4.814792987
32.032296074,5.675630705,4.836027066
32.054236002,5.676564130,4.857331988
32.076175931,5.677462270,4.878707904
32.098115860,5.678325896,4.900148267
32.120055789,5.679155399,4.921613239
32.141995718,5.679953028,4.943096157
32.163935646,5.680721297,4.964596991
32.185875575,5.681462723,4.986115699
32.207815504,5.682179868,5.007652225
32.229755433,5.682875375,5.029206501
32.251695362,5.683551892,5.050778448
32.273635291,5.684212066,5.072367978
32.295575219,5.684858539,5.093974992
32.317515148,5.685493906,5.115599389
32.339455077,5.686120356,5.137241074
32.361395006,5.686739887,5.158899957
32.383334935,5.687353885,5.180557691
32.405274863,5.687964384,5.202195930
32.427214792,5.688574341,5.223814578
32.449154721,5.689186315,5.245413552
32.471094650,5.689802028,5.266992805
32.493034579,5.690423094,5.288552293
32.514974508,5.691051128,5.310091971
32.536914436,5.691687740,5.331611792
32.558854365,5.692334453,5.353111710
32.580794294,5.692991760,5.374591728
32.602734223,5.693659493,5.396051878
32.624674152,5.694337467,5.417492195
32.646614080,5.695025550,5.438913835
32.668554009,5.695723763,5.460323536
32.690493938,5.696431335,5.481722465
32.712433867,5.697146249,5.503110733
32.734373796,5.697866274,5.524488468
32.756313724,5.698589179,5.545855808
32.778253653,5.699312734,5.567212897
32.800193582,5.700034671,5.588559890
32.822133511,5.700752064,5.609896987
32.844073440,5.701461416,5.631224430
32.866013369,5.702159211,5.652542477
32.887953297,5.702841933,5.673851399
32.909893226,5.703506068,5.695151481
32.931833155,5.704148426,5.716450392
32.953773084,5.704765427,5.737755815
32.975713013,5.705352970,5.759068076
32.997652941,5.705906954,5.780387510
33.019592870,5.706423281,5.801714467
33.041532799,5.706897869,5.823049303
33.063472728,5.707327165,5.844392353
33.085412657,5.707708226,5.865743925
33.107352586,5.708038144,5.887104326
33.129292514,5.708314011,5.908473874
33.151232443,5.708532920,5.929852892
33.173172372,5.708692258,5.951241689
33.195112301,5.708791242,5.972643551
33.217052230,5.708830384,5.994077095
33.238992158,5.708808849,6.015545484
33.260932087,5.708725575,6.037048779
33.282872016,5.708579514,6.058587024
33.304811945,5.708370820,6.080160161
33.326751874,5.708101506,6.101767980
33.348691803,5.707773741,6.123410238
33.370631731,5.707389690,6.145086669
33.392571660,5.706951510,6.166796987
33.414511589,5.706461598,6.188540868
33.436451518,5.705924258,6.210317830
33.458391447,5.705344705,6.232127304
33.480331375,5.704728276,6.253970603
