side,index,s_m,x_m,y_m,width_from_center_m
right,319,9.876992317,3.200296336,-0.947267204,0.600000000
right,320,9.898081050,3.181334291,-0.969290226,0.600000000
right,321,9.918997471,3.162694961,-0.991534337,0.600000000
right,322,9.939743805,3.144383452,-1.014001810,0.600000000
right,323,9.960322383,3.126405129,-1.036694812,0.600000000
right,324,9.980735644,3.108765615,-1.059615380,0.600000000
right,325,10.000986140,3.091470800,-1.082765399,0.600000000
right,326,10.021076535,3.074526845,-1.106146580,0.600000000
right,327,10.041009605,3.057940184,-1.129760431,0.600000000
right,328,10.060788242,3.041717527,-1.153608233,0.600000000
right,329,10.080415454,3.025865858,-1.177691010,0.600000000
right,330,10.099894365,3.010392433,-1.202009499,0.600000000
right,331,10.119228217,2.995304778,-1.226564122,0.600000000
right,332,10.138420370,2.980610676,-1.251354954,0.600000000
right,333,10.157474303,2.966318160,-1.276381688,0.600000000
right,334,10.176393612,2.952435502,-1.301643607,0.600000000
right,335,10.195182016,2.938971194,-1.327139551,0.600000000
right,336,10.213843347,2.925933930,-1.352867883,0.600000000
right,337,10.232381560,2.913332582,-1.378826461,0.600000000
right,338,10.250800723,2.901176177,-1.405012603,0.600000000
right,339,10.269105023,2.889473863,-1.431423065,0.600000000
right,340,10.287298760,2.878234879,-1.458054008,0.600000000
right,341,10.305386348,2.867468519,-1.484900979,0.600000000
right,342,10.323372310,2.857184087,-1.511958885,0.600000000
right,343,10.341261279,2.847390860,-1.539221980,0.600000000
right,344,10.359057993,2.838098038,-1.566683847,0.600000000
right,345,10.376767291,2.829314694,-1.594337392,0.600000000
right,346,10.394394114,2.821049728,-1.622174836,0.600000000
right,347,10.411943496,2.813311808,-1.650187721,0.600000000
right,348,10.429420560,2.806109319,-1.678366911,0.600000000
right,349,10.446830517,2.799450310,-1.706702607,0.600000000
right,350,10.464178660,2.793342434,-1.735184366,0.600000000
right,351,10.481470355,2.787792897,-1.763801126,0.600000000
right,352,10.498711040,2.782808406,-1.792541234,0.600000000
right,353,10.515906217,2.778395115,-1.821392489,0.600000000
right,354,10.533061444,2.774558581,-1.850342182,0.600000000
right,355,10.550182332,2.771303714,-1.879377144,0.600000000
right,356,10.567274535,2.768634744,-1.908483806,0.600000000
right,357,10.584343744,2.766555181,-1.937648251,0.600000000
right,358,10.601395683,2.765067785,-1.966856284,0.600000000
right,359,10.618436094,2.764174547,-1.996093496,0.600000000
right,360,10.635470738,2.763876667,-2.025345333,0.600000000
right,361,10.652505383,2.764174547,-2.054597171,0.600000000
right,362,10.669545794,2.765067785,-2.083834382,0.600000000
right,363,10.686597732,2.766555181,-2.113042416,0.600000000
right,364,10.703666942,2.768634744,-2.142206861,0.600000000
right,365,10.720759145,2.771303714,-2.171313522,0.600000000
right,366,10.737880032,2.774558581,-2.200348485,0.600000000
right,367,10.755035260,2.778395115,-2.229298178,0.600000000
right,368,10.772230436,2.782808406,-2.258149433,0.600000000
right,369,10.789471121,2.787792897,-2.286889541,0.600000000
right,370,10.806762817,2.793342434,-2.315506300,0.600000000
right,371,10.824110959,2.799450310,-2.343988059,0.600000000
right,372,10.841520917,2.806109319,-2.372323755,0.600000000
right,373,10.858997981,2.813311808,-2.400502945,0.600000000
right,374,10.876547362,2.821049728,-2.428515830,0.600000000
right,375,10.894174185,2.829314694,-2.456353275,0.600000000
right,376,10.911883484,2.838098038,-2.484006820,0.600000000
right,377,10.929680198,2.847390860,-2.511468687,0.600000000
right,378,10.947569167,2.857184087,-2.538731782,0.600000000
right,379,10.965555129,2.867468519,-2.565789688,0.600000000
right,380,10.983642717,2.878234879,-2.592636659,0.600000000
right,381,11.001836454,2.889473863,-2.619267602,0.600000000
right,382,11.020140754,2.901176177,-2.645678064,0.600000000
right,383,11.038559917,2.913332582,-2.671864206,0.600000000
right,384,11.057098130,2.925933930,-2.697822783,0.600000000
right,385,11.075759461,2.938971194,-2.723551116,0.600000000
right,386,11.094547864,2.952435502,-2.749047060,0.600000000
right,387,11.113467174,2.966318160,-2.774308979,0.600000000
right,388,11.132521107,2.980610676,-2.799335713,0.600000000
right,389,11.151713260,2.995304778,-2.824126544,0.600000000
right,390,11.171047111,3.010392433,-2.848681168,0.600000000
right,391,11.190526022,3.025865858,-2.872999657,0.600000000
right,392,11.210153234,3.041717527,-2.897082434,0.600000000
right,393,11.229931872,3.057940184,-2.920930236,0.600000000
right,394,11.249864942,3.074526845,-2.944544087,0.600000000
right,395,11.269955337,3.091470800,-2.967925268,0.600000000
right,396,11.290205833,3.108765615,-2.991075287,0.600000000
right,397,11.310619094,3.126405129,-3.013995855,0.600000000
right,398,11.331197671,3.144383452,-3.036688857,0.600000000
right,399,11.351944005,3.162694961,-3.059156330,0.600000000
right,400,11.372860427,3.181334291,-3.081400441,0.600000000
right,401,11.393949160,3.200296336,-3.103423462,0.600000000
right,402,11.415212323,3.219576231,-3.125227756,0.600000000
right,403,11.436651928,3.239169352,-3.146815751,0.600000000
right,404,11.458269888,3.259071302,-3.168189931,0.600000000
right,405,11.480068013,3.279277907,-3.189352816,0.600000000
right,406,11.502048014,3.299785199,-3.210306949,0.600000000
right,407,11.524211508,3.320589413,-3.231054882,0.600000000
right,408,11.546560013,3.341686971,-3.251599167,0.600000000
right,409,11.569094958,3.363074477,-3.271942342,0.600000000
right,410,11.591817677,3.384748706,-3.292086927,0.600000000
