index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
146,3.982123353,9.251491363,-0.158686265,0.600000000,0.600000000,9.173559970,-0.753603653,9.329422755,0.436231123
147,4.020507363,9.213422572,-0.153777152,0.600000000,0.600000000,9.137878065,-0.749002342,9.288967079,0.441448039
148,4.058971177,9.175255247,-0.149010566,0.600000000,0.600000000,9.102088939,-0.744532766,9.248421556,0.446511635
149,4.097512480,9.136992295,-0.144386870,0.600000000,0.600000000,9.066195793,-0.740195443,9.207788798,0.451421702
150,4.136128948,9.098636630,-0.139906417,0.600000000,0.600000000,9.030201830,-0.735990872,9.167071429,0.456178039
151,4.174818244,9.060191172,-0.135569547,0.600000000,0.600000000,8.994110261,-0.731919539,9.126272082,0.460780446
152,4.213578027,9.021658849,-0.131376590,0.600000000,0.600000000,8.957924298,-0.727981910,9.085393400,0.465228729
153,4.252405945,8.983042596,-0.127327867,0.600000000,0.600000000,8.921647158,-0.724178435,9.044438033,0.469522701
154,4.291299636,8.944345353,-0.123423685,0.600000000,0.600000000,8.885282063,-0.720509548,9.003408644,0.473662178
155,4.330256733,8.905570068,-0.119664342,0.600000000,0.600000000,8.848832236,-0.716975667,8.962307900,0.477646982
156,4.369274860,8.866719693,-0.116050124,0.600000000,0.600000000,8.812300907,-0.713577191,8.921138479,0.481476943
157,4.408351633,8.827797187,-0.112581306,0.600000000,0.600000000,8.775691307,-0.710314505,8.879903066,0.485151893
158,4.447484662,8.788805513,-0.109258153,0.600000000,0.600000000,8.739006672,-0.707187977,8.838604354,0.488671672
159,4.486671549,8.749747642,-0.106080917,0.600000000,0.600000000,8.702250241,-0.704197959,8.797245043,0.492036126
160,4.525909890,8.710626548,-0.103049840,0.600000000,0.600000000,8.665425255,-0.701344786,8.755827841,0.495245107
161,4.565197276,8.671445210,-0.100165153,0.600000000,0.600000000,8.628534960,-0.698628778,8.714355460,0.498298472
162,4.604531290,8.632206611,-0.097427077,0.600000000,0.600000000,8.591582602,-0.696050239,8.672830620,0.501196085
163,4.643909511,8.592913741,-0.094835819,0.600000000,0.600000000,8.554571433,-0.693609455,8.631256048,0.503937817
164,4.683329512,8.553569590,-0.092391577,0.600000000,0.600000000,8.517504705,-0.691306699,8.589634476,0.506523546
165,4.722788862,8.514177156,-0.090094536,0.600000000,0.600000000,8.480385674,-0.689142227,8.547968639,0.508953154
166,4.762285123,8.474739439,-0.087944873,0.600000000,0.600000000,8.443217597,-0.687116278,8.506261281,0.511226533
167,4.801815854,8.435259441,-0.085942750,0.600000000,0.600000000,8.406003734,-0.685229078,8.464515148,0.513343579
168,4.841378611,8.395740169,-0.084088320,0.600000000,0.600000000,8.368747348,-0.683480835,8.422732991,0.515304196
169,4.880970945,8.356184633,-0.082381724,0.600000000,0.600000000,8.331451701,-0.681871742,8.380917565,0.517108294
170,4.920590403,8.316595845,-0.080823092,0.600000000,0.600000000,8.294120061,-0.680401977,8.339071630,0.518755792
171,4.960234530,8.276976820,-0.079412544,0.600000000,0.600000000,8.256755693,-0.679071702,8.297197948,0.520246614
172,4.999900867,8.237330576,-0.078150185,0.600000000,0.600000000,8.219361866,-0.677881063,8.255299285,0.521580692
173,5.039586952,8.197660130,-0.077036114,0.600000000,0.600000000,8.181941851,-0.676830191,8.213378409,0.522757964
174,5.079290324,8.157968505,-0.076070413,0.600000000,0.600000000,8.144498917,-0.675919202,8.171438092,0.523778376
175,5.119008515,8.118258722,-0.075253157,0.600000000,0.600000000,8.107036338,-0.675148196,8.129481107,0.524641882
176,5.158739059,8.078533807,-0.074584409,0.600000000,0.600000000,8.069557386,-0.674517258,8.087510228,0.525348441
177,5.198479487,8.038796784,-0.074064218,0.600000000,0.600000000,8.032065336,-0.674026456,8.045528233,0.525898021
178,5.238227328,7.999050680,-0.073692625,0.600000000,0.600000000,7.994563460,-0.673675845,8.003537899,0.526290596
179,5.277980113,7.959298520,-0.073469658,0.600000000,0.600000000,7.957055034,-0.673465463,7.961542006,0.526526148
180,5.317735369,7.919543333,-0.073395333,0.600000000,0.600000000,7.919543333,-0.673395333,7.919543333,0.526604667
181,5.357490626,7.879788146,-0.073469658,0.600000000,0.600000000,7.882031632,-0.673465463,7.877544660,0.526526148
182,5.397243410,7.840035987,-0.073692625,0.600000000,0.600000000,7.844523207,-0.673675845,7.835548767,0.526290596
183,5.436991252,7.800289882,-0.074064218,0.600000000,0.600000000,7.807021331,-0.674026456,7.793558434,0.525898021
184,5.476731679,7.760552860,-0.074584409,0.600000000,0.600000000,7.769529280,-0.674517258,7.751576439,0.525348441
