side,index,s_m,x_m,y_m,width_from_center_m
left,468,13.239758575,5.420127745,-3.031622538,0.600000000
left,469,13.273523155,5.449420277,-3.040657848,0.600000000
left,470,13.307445031,5.478937126,-3.049595829,0.600000000
left,471,13.341522514,5.508675353,-3.058435133,0.600000000
left,472,13.375753893,5.538632012,-3.067174442,0.600000000
left,473,13.410137430,5.568804144,-3.075812468,0.600000000
left,474,13.444671366,5.599188784,-3.084347948,0.600000000
left,475,13.479353921,5.629782957,-3.092779651,0.600000000
left,476,13.514183288,5.660583677,-3.101106368,0.600000000
left,477,13.549157643,5.691587953,-3.109326921,0.600000000
left,478,13.584275139,5.722792781,-3.117440155,0.600000000
left,479,13.619533908,5.754195153,-3.125444942,0.600000000
left,480,13.654932061,5.785792051,-3.133340179,0.600000000
left,481,13.690467690,5.817580447,-3.141124785,0.600000000
left,482,13.726138867,5.849557308,-3.148797707,0.600000000
left,483,13.761943645,5.881719592,-3.156357912,0.600000000
left,484,13.797880059,5.914064249,-3.163804394,0.600000000
left,485,13.833946124,5.946588222,-3.171136167,0.600000000
left,486,13.870139837,5.979288447,-3.178352268,0.600000000
left,487,13.906459180,6.012161852,-3.185451756,0.600000000
left,488,13.942902116,6.045205359,-3.192433715,0.600000000
left,489,13.979466590,6.078415881,-3.199297245,0.600000000
left,490,14.016150533,6.111790326,-3.206041472,0.600000000
left,491,14.052951858,6.145325594,-3.212665541,0.600000000
left,492,14.089868464,6.179018581,-3.219168616,0.600000000
left,493,14.126898233,6.212866172,-3.225549884,0.600000000
left,494,14.164039034,6.246865250,-3.231808552,0.600000000
left,495,14.201288719,6.281012689,-3.237943844,0.600000000
left,496,14.238645128,6.315305359,-3.243955006,0.600000000
left,497,14.276106085,6.349740121,-3.249841302,0.600000000
left,498,14.313669403,6.384313833,-3.255602018,0.600000000
left,499,14.351332879,6.419023346,-3.261236454,0.600000000
left,500,14.389094299,6.453865506,-3.266743933,0.600000000
left,501,14.426951436,6.488837151,-3.272123795,0.600000000
left,502,14.464902050,6.523935117,-3.277375398,0.600000000
left,503,14.502943891,6.559156234,-3.282498118,0.600000000
left,504,14.541074696,6.594497324,-3.287491350,0.600000000
left,505,14.579292191,6.629955207,-3.292354505,0.600000000
left,506,14.617594091,6.665526696,-3.297087014,0.600000000
left,507,14.655978101,6.701208602,-3.301688324,0.600000000
left,508,14.694441915,6.736997728,-3.306157900,0.600000000
left,509,14.732983219,6.772890874,-3.310495224,0.600000000
left,510,14.771599686,6.808884836,-3.314699794,0.600000000
left,511,14.810288983,6.844976405,-3.318771128,0.600000000
left,512,14.849048766,6.881162368,-3.322708757,0.600000000
left,513,14.887876683,6.917439508,-3.326512232,0.600000000
left,514,14.926770374,6.953804604,-3.330181118,0.600000000
left,515,14.965727471,6.990254431,-3.333715000,0.600000000
left,516,15.004745598,7.026785760,-3.337113476,0.600000000
left,517,15.043822371,7.063395359,-3.340376161,0.600000000
left,518,15.082955400,7.100079994,-3.343502689,0.600000000
left,519,15.122142287,7.136836425,-3.346492707,0.600000000
left,520,15.161380628,7.173661411,-3.349345880,0.600000000
left,521,15.200668014,7.210551707,-3.352061888,0.600000000
left,522,15.240002029,7.247504064,-3.354640428,0.600000000
left,523,15.279380250,7.284515234,-3.357081212,0.600000000
left,524,15.318800251,7.321581962,-3.359383968,0.600000000
left,525,15.358259600,7.358700993,-3.361548440,0.600000000
left,526,15.397755861,7.395869070,-3.363574388,0.600000000
left,527,15.437286592,7.433082933,-3.365461588,0.600000000
left,528,15.476849349,7.470339319,-3.367209832,0.600000000
left,529,15.516441683,7.507634965,-3.368818924,0.600000000
left,530,15.556061141,7.544966606,-3.370288689,0.600000000
left,531,15.595705268,7.582330974,-3.371618965,0.600000000
left,532,15.635371605,7.619724801,-3.372809604,0.600000000
left,533,15.675057691,7.657144816,-3.373860475,0.600000000
left,534,15.714761062,7.694587749,-3.374771464,0.600000000
left,535,15.754479253,7.732050328,-3.375542470,0.600000000
left,536,15.794209797,7.769529280,-3.376173409,0.600000000
left,537,15.833950225,7.807021331,-3.376664210,0.600000000
left,538,15.873698066,7.844523207,-3.377014821,0.600000000
left,539,15.913450851,7.882031632,-3.377225203,0.600000000
left,540,15.953206107,7.919543333,-3.377295333,0.600000000
left,541,15.992961364,7.957055034,-3.377225203,0.600000000
left,542,16.032714148,7.994563460,-3.377014821,0.600000000
left,543,16.072461990,8.032065336,-3.376664210,0.600000000
left,544,16.112202418,8.069557386,-3.376173409,0.600000000
left,545,16.151932962,8.107036338,-3.375542470,0.600000000
left,546,16.191651153,8.144498917,-3.374771464,0.600000000
left,547,16.231354524,8.181941851,-3.373860475,0.600000000
left,548,16.271040610,8.219361866,-3.372809604,0.600000000
left,549,16.310706947,8.256755693,-3.371618965,0.600000000
left,550,16.350351074,8.294120061,-3.370288689,0.600000000
left,551,16.389970532,8.331451701,-3.368818924,0.600000000
left,552,16.429562865,8.368747348,-3.367209832,0.600000000
left,553,16.469125623,8.406003734,-3.365461588,0.600000000
left,554,16.508656354,8.443217597,-3.363574388,0.600000000
left,555,16.548152615,8.480385674,-3.361548440,0.600000000
left,556,16.587611964,8.517504705,-3.359383968,0.600000000
left,557,16.627031965,8.554571433,-3.357081212,0.600000000
left,558,16.666410186,8.591582602,-3.354640428,0.600000000
left,559,16.705744201,8.628534960,-3.352061888,0.600000000
left,560,16.745031586,8.665425255,-3.349345880,0.600000000
left,561,16.784269928,8.702250241,-3.346492707,0.600000000
left,562,16.823456815,8.739006672,-3.343502689,0.600000000
left,563,16.862589844,8.775691307,-3.340376161,0.600000000
left,564,16.901666617,8.812300907,-3.337113476,0.600000000
left,565,16.940684743,8.848832236,-3.333715000,0.600000000
left,566,16.979641841,8.885282063,-3.330181118,0.600000000
left,567,17.018535532,8.921647158,-3.326512232,0.600000000
left,568,17.057363449,8.957924298,-3.322708757,0.600000000
left,569,17.096123232,8.994110261,-3.318771128,0.600000000
left,570,17.134812529,9.030201830,-3.314699794,0.600000000
left,571,17.173428996,9.066195793,-3.310495224,0.600000000
left,572,17.211970300,9.102088939,-3.306157900,0.600000000
left,573,17.250434114,9.137878065,-3.301688324,0.600000000
left,574,17.288818124,9.173559970,-3.297087014,0.600000000
left,575,17.327120024,9.209131460,-3.292354505,0.600000000
left,576,17.365337519,9.244589343,-3.287491350,0.600000000
left,577,17.403468324,9.279930433,-3.282498118,0.600000000
left,578,17.441510165,9.315151549,-3.277375398,0.600000000
left,579,17.479460779,9.350249515,-3.272123795,0.600000000
left,580,17.517317916,9.385221161,-3.266743933,0.600000000
left,581,17.555079336,9.420063320,-3.261236454,0.600000000
left,582,17.592742812,9.454772834,-3.255602018,0.600000000
left,583,17.630306130,9.489346546,-3.249841302,0.600000000
left,584,17.667767087,9.523781308,-3.243955006,0.600000000
left,585,17.705123496,9.558073977,-3.237943844,0.600000000
left,586,17.742373181,9.592221417,-3.231808552,0.600000000
left,587,17.779513982,9.626220495,-3.225549884,0.600000000
left,588,17.816543751,9.660068086,-3.219168616,0.600000000
left,589,17.853460357,9.693761072,-3.212665541,0.600000000
left,590,17.890261682,9.727296341,-3.206041472,0.600000000
left,591,17.926945625,9.760670786,-3.199297245,0.600000000
left,592,17.963510099,9.793881308,-3.192433715,0.600000000
left,593,17.999953035,9.826924814,-3.185451756,0.600000000
left,594,18.036272378,9.859798219,-3.178352268,0.600000000
left,595,18.072466091,9.892498444,-3.171136167,0.600000000
left,596,18.108532156,9.925022418,-3.163804394,0.600000000
left,597,18.144468570,9.957367075,-3.156357912,0.600000000
left,598,18.180273348,9.989529359,-3.148797707,0.600000000
left,599,18.215944525,10.021506220,-3.141124785,0.600000000
left,600,18.251480154,10.053294616,-3.133340179,0.600000000
left,601,18.286878307,10.084891513,-3.125444942,0.600000000
left,602,18.322137076,10.116293885,-3.117440155,0.600000000
left,603,18.357254572,10.147498714,-3.109326921,0.600000000
left,604,18.392228927,10.178502990,-3.101106368,0.600000000
left,605,18.427058294,10.209303710,-3.092779651,0.600000000
left,606,18.461740848,10.239897882,-3.084347948,0.600000000
left,607,18.496274785,10.270282522,-3.075812468,0.600000000
left,608,18.530658322,10.300454655,-3.067174442,0.600000000
left,609,18.564889701,10.330411313,-3.058435133,0.600000000
left,610,18.598967184,10.360149541,-3.049595829,0.600000000
left,611,18.632889060,10.389666389,-3.040657848,0.600000000
left,612,18.666653640,10.418958922,-3.031622538,0.600000000
left,613,18.700259260,10.448024210,-3.022491275,0.600000000
left,614,18.733704281,10.476859337,-3.013265468,0.600000000
left,615,18.766987089,10.505461396,-3.003946556,0.600000000
left,616,18.800106098,10.533827490,-2.994536010,0.600000000
left,617,18.833059746,10.561954734,-2.985035336,0.600000000
left,618,18.865846499,10.589840254,-2.975446070,0.600000000
left,619,18.898464853,10.617481190,-2.965769786,0.600000000
left,620,18.930913329,10.644874691,-2.956008091,0.600000000
left,621,18.963190479,10.672017920,-2.946162629,0.600000000
left,622,18.995294882,10.698908053,-2.936235083,0.600000000
left,623,19.027225150,10.725542279,-2.926227170,0.600000000
left,624,19.058979924,10.751917803,-2.916140650,0.600000000
left,625,19.090557876,10.778031842,-2.905977321,0.600000000
left,626,19.121957711,10.803881630,-2.895739022,0.600000000
left,627,19.153178165,10.829464415,-2.885427636,0.600000000
left,628,19.184218009,10.854777462,-2.875045086,0.600000000
left,629,19.215076047,10.879818055,-2.864593343,0.600000000
left,630,19.245751116,10.904583494,-2.854074422,0.600000000
left,631,19.276242092,10.929071097,-2.843490385,0.600000000
left,632,19.306547884,10.953278205,-2.832843340,0.600000000
left,633,19.336667440,10.977202176,-2.822135449,0.600000000
left,634,19.366599742,11.000840393,-2.811368921,0.600000000
left,635,19.396343816,11.024190258,-2.800546017,0.600000000
left,636,19.425898721,11.047249202,-2.789669054,0.600000000
left,637,19.455263562,11.070014677,-2.778740401,0.600000000
left,638,19.484437480,11.092484164,-2.767762486,0.600000000
left,639,19.513419660,11.114655172,-2.756737792,0.600000000
left,640,19.542209331,11.136525240,-2.745668862,0.600000000
left,641,19.570805762,11.158091938,-2.734558302,0.600000000
