s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
10.062791545,3.539242554,-1.488980746,-2.158017303,0.775717714,0.600000000,0.600000000,3.040088062,-1.156047129,4.038397046,-1.821914363
10.144602858,3.496103917,-1.558477681,-2.091493357,0.852359601,0.600000000,0.600000000,2.975940006,-1.259430016,4.016267828,-1.857525348
10.226414171,3.457907711,-1.630805649,-2.018595183,0.932112570,0.600000000,0.600000000,2.917349709,-1.370426987,3.998465712,-1.891184312
10.308225485,3.425325790,-1.705826763,-1.939231523,1.011101832,0.600000000,0.600000000,2.865816669,-1.489148331,3.984834911,-1.922505196
10.390036798,3.399044183,-1.783276540,-1.853696301,1.083747554,0.600000000,0.600000000,2.823047522,-1.615265093,3.975040843,-1.951287989
10.471848111,3.379710809,-1.862742811,-1.762788953,1.143186818,0.600000000,0.600000000,2.790813861,-1.747849898,3.968607757,-1.977635725
10.553659425,3.367867258,-1.943662423,-1.667869696,1.182447269,0.600000000,0.600000000,2.770713522,-1.885289357,3.965020993,-2.002035490
10.635470738,3.363876667,-2.025345334,-1.570796327,1.196202885,0.600000000,0.600000000,2.763876667,-2.025345334,3.963876667,-2.025345333
10.717282052,3.367867258,-2.107028244,-1.473722956,1.182447302,0.600000000,0.600000000,2.770713522,-2.165401309,3.965020993,-2.048655177
10.799093365,3.379710810,-2.187947856,-1.378803698,1.143186799,0.600000000,0.600000000,2.790813861,-2.302840770,3.968607758,-2.073054941
10.880904678,3.399044183,-2.267414127,-1.287896353,1.083747503,0.600000000,0.600000000,2.823047523,-2.435425575,3.975040843,-2.099402678
10.962715992,3.425325790,-2.344863905,-1.202361131,1.011101888,0.600000000,0.600000000,2.865816669,-2.561542337,3.984834911,-2.128185472
11.044527305,3.457907711,-2.419885018,-1.122997468,0.932112605,0.600000000,0.600000000,2.917349710,-2.680263681,3.998465712,-2.159506355
11.126338618,3.496103917,-2.492212986,-1.050099297,0.852359461,0.600000000,0.600000000,2.975940007,-2.791260653,4.016267828,-2.193165320
11.208149932,3.539242554,-2.561709921,-0.983575354,0.775717804,0.600000000,0.600000000,3.040088062,-2.894643538,4.038397046,-2.228776304
11.289961245,3.586699090,-2.628336154,-0.923082224,0.704480604,0.600000000,0.600000000,3.108555487,-2.990798145,4.064842691,-2.265874161
11.371772559,3.637912965,-2.692122196,-0.868138189,0.639722007,0.600000000,0.600000000,3.180360640,-3.080253451,4.095465288,-2.303990941
11.453583872,3.692392508,-2.753144973,-0.818206354,0.581696336,0.600000000,0.600000000,3.254745306,-3.163589766,4.130039709,-2.342700181
11.535395185,3.749712725,-2.811509508,-0.772748372,0.530164783,0.600000000,0.600000000,3.331132556,-3.241382330,4.168292895,-2.381636686
11.617206499,3.809509401,-2.867335717,-0.731255348,0.484629252,0.600000000,0.600000000,3.409086483,-3.314170684,4.209932318,-2.420500750
11.699017812,3.871471767,-2.920749383,-0.693262939,0.444485473,0.600000000,0.600000000,3.488278193,-3.382444830,4.254665340,-2.459053935
11.780829125,3.935335030,-2.971876245,-0.658356675,0.409108603,0.600000000,0.600000000,3.568458863,-3.446641322,4.302211196,-2.497111167
11.862640439,4.000873422,-3.020838341,-0.626171611,0.377905597,0.600000000,0.600000000,3.649439216,-3.507144829,4.352307627,-2.534531853
11.944451752,4.067894059,-3.067751873,-0.596388999,0.350334840,0.600000000,0.600000000,3.731074190,-3.564292282,4.404713926,-2.571211465
12.026263066,4.136231653,-3.112726107,-0.568731707,0.325916959,0.600000000,0.600000000,3.813251628,-3.618378066,4.459211679,-2.607074148
12.108074379,4.205744064,-3.155862929,-0.542959224,0.304233297,0.600000000,0.600000000,3.895883973,-3.669659313,4.515604154,-2.642066544
12.189885692,4.276308567,-3.197256824,-0.518862884,0.284922154,0.600000000,0.600000000,3.978902176,-3.718360881,4.573714959,-2.676152767
12.271697006,4.347818768,-3.236995103,-0.496261492,0.267672219,0.600000000,0.600000000,4.062251205,-3.764679826,4.633386331,-2.709310380
12.353508319,4.420182030,-3.275158277,-0.474997415,0.252217796,0.600000000,0.600000000,4.145886737,-3.808789323,4.694477321,-2.741527230
12.435319632,4.493317360,-3.311820496,-0.454933181,0.238330953,0.600000000,0.600000000,4.229772706,-3.850842031,4.756862015,-2.772798961
12.517130946,4.567153644,-3.347050022,-0.435948606,0.225816463,0.600000000,0.600000000,4.313879446,-3.890972976,4.820427843,-2.803127068
12.598942259,4.641628183,-3.380909699,-0.417938287,0.214507754,0.600000000,0.600000000,4.398182316,-3.929301994,4.885074051,-2.832517402
12.680753572,4.716685477,-3.413457400,-0.400809501,0.204261142,0.600000000,0.600000000,4.482660649,-3.965935797,4.950710306,-2.860979001
12.762564886,4.792276208,-3.444746460,-0.384480429,0.194953508,0.600000000,0.600000000,4.567296945,-4.000969734,5.017255471,-2.888523185
12.844376199,4.868356381,-3.474826066,-0.368878634,0.186478417,0.600000000,0.600000000,4.652076249,-4.034489273,5.084636513,-2.915162860
12.926187513,4.944886611,-3.503741622,-0.353939773,0.178744284,0.600000000,0.600000000,4.736985673,-4.066571259,5.152787548,-2.940911985
13.007998826,5.021831515,-3.531535078,-0.339606515,0.171671233,0.600000000,0.600000000,4.822014023,-4.097284996,5.221649007,-2.965785161
13.089810139,5.099159193,-3.558245233,-0.325827618,0.165190113,0.600000000,0.600000000,4.907151490,-4.126693157,5.291166895,-2.989797309
13.171621453,5.176840795,-3.583908001,-0.312557151,0.159240219,0.600000000,0.600000000,4.992389428,-4.154852563,5.361292162,-3.012963439
13.253432766,5.254850143,-3.608556664,-0.299753789,0.153769626,0.600000000,0.600000000,5.077720153,-4.181814866,5.431980133,-3.035298462
13.335244079,5.333163413,-3.632222085,-0.287380266,0.148730917,0.600000000,0.600000000,5.163136799,-4.207627117,5.503190027,-3.056817054
