side,index,s_m,x_m,y_m,width_from_center_m
left,95,2.274760127,11.955908555,-2.103631875,0.600000000
left,96,2.298704970,11.955208062,-2.089893705,0.600000000
left,97,2.322649814,11.954274384,-2.076169411,0.600000000
left,98,2.346594657,11.953107793,-2.062462951,0.600000000
left,99,2.370539500,11.951708623,-2.048778276,0.600000000
left,100,2.394484344,11.950077279,-2.035119333,0.600000000
left,101,2.418429187,11.948214230,-2.021490062,0.600000000
left,102,2.442374031,11.946120015,-2.007894391,0.600000000
left,103,2.466318874,11.943795237,-1.994336242,0.600000000
left,104,2.490263718,11.941240567,-1.980819525,0.600000000
left,105,2.514208561,11.938456740,-1.967348136,0.600000000
left,106,2.538153405,11.935444560,-1.953925962,0.600000000
left,107,2.562098248,11.932204896,-1.940556871,0.600000000
left,108,2.586043091,11.928738682,-1.927244721,0.600000000
left,109,2.609987935,11.925046917,-1.913993349,0.600000000
left,110,2.633932778,11.921130665,-1.900806576,0.600000000
left,111,2.657877622,11.916991057,-1.887688206,0.600000000
left,112,2.681822465,11.912629286,-1.874642021,0.600000000
left,113,2.705767309,11.908046609,-1.861671783,0.600000000
left,114,2.729712152,11.903244349,-1.848781232,0.600000000
left,115,2.753656996,11.898223889,-1.835974086,0.600000000
left,116,2.777601839,11.892986679,-1.823254038,0.600000000
left,117,2.801546682,11.887534227,-1.810624756,0.600000000
left,118,2.825491526,11.881868107,-1.798089882,0.600000000
left,119,2.849436369,11.875989951,-1.785653030,0.600000000
left,120,2.873381213,11.869901456,-1.773317787,0.600000000
left,121,2.897326056,11.863604377,-1.761087709,0.600000000
left,122,2.921270900,11.857100530,-1.748966325,0.600000000
left,123,2.945215743,11.850391790,-1.736957128,0.600000000
left,124,2.969160586,11.843480092,-1.725063582,0.600000000
left,125,2.993105430,11.836367430,-1.713289117,0.600000000
left,126,3.017050273,11.829055853,-1.701637129,0.600000000
left,127,3.040995117,11.821547471,-1.690110976,0.600000000
left,128,3.064939960,11.813844448,-1.678713984,0.600000000
left,129,3.088884804,11.805949007,-1.667449437,0.600000000
left,130,3.112829647,11.797863423,-1.656320586,0.600000000
left,131,3.136774491,11.789590029,-1.645330639,0.600000000
left,132,3.160719334,11.781131209,-1.634482765,0.600000000
left,133,3.184664177,11.772489405,-1.623780092,0.600000000
left,134,3.208609021,11.763667106,-1.613225707,0.600000000
left,135,3.232553864,11.754666858,-1.602822653,0.600000000
left,136,3.256498708,11.745491256,-1.592573930,0.600000000
left,137,3.280443551,11.736142946,-1.582482493,0.600000000
left,138,3.304388395,11.726624623,-1.572551253,0.600000000
left,139,3.328333238,11.716939033,-1.562783073,0.600000000
left,140,3.352278081,11.707088968,-1.553180770,0.600000000
left,141,3.376222925,11.697077269,-1.543747114,0.600000000
left,142,3.400167768,11.686906822,-1.534484824,0.600000000
left,143,3.424112612,11.676580562,-1.525396571,0.600000000
left,144,3.448057455,11.666101464,-1.516484977,0.600000000
left,145,3.472002299,11.655472552,-1.507752611,0.600000000
left,146,3.495947142,11.644696890,-1.499201991,0.600000000
left,147,3.519891986,11.633777586,-1.490835582,0.600000000
left,148,3.543836829,11.622717788,-1.482655798,0.600000000
left,149,3.567781672,11.611520686,-1.474664998,0.600000000
left,150,3.591726516,11.600189508,-1.466865484,0.600000000
left,151,3.615671359,11.588727522,-1.459259508,0.600000000
left,152,3.639616203,11.577138034,-1.451849261,0.600000000
left,153,3.663561046,11.565424385,-1.444636882,0.600000000
left,154,3.687505890,11.553589953,-1.437624448,0.600000000
left,155,3.711450733,11.541638151,-1.430813984,0.600000000
left,156,3.735395577,11.529572425,-1.424207452,0.600000000
left,157,3.759340420,11.517396255,-1.417806759,0.600000000
left,158,3.783285263,11.505113152,-1.411613748,0.600000000
left,159,3.807230107,11.492726658,-1.405630208,0.600000000
left,160,3.831174950,11.480240345,-1.399857862,0.600000000
left,161,3.855119794,11.467657813,-1.394298375,0.600000000
left,162,3.879064637,11.454982691,-1.388953351,0.600000000
left,163,3.903009481,11.442218634,-1.383824331,0.600000000
left,164,3.926954324,11.429369323,-1.378912794,0.600000000
left,165,3.950899167,11.416438462,-1.374220157,0.600000000
left,166,3.974844011,11.403429782,-1.369747772,0.600000000
left,167,3.998788854,11.390347033,-1.365496929,0.600000000
