side,index,s_m,x_m,y_m,width_from_center_m
right,146,3.495947142,12.382598221,-0.552892513,0.600000000
right,147,3.519891986,12.355503464,-0.532132418,0.600000000
right,148,3.543836829,12.328060091,-0.511835405,0.600000000
right,149,3.567781672,12.300276016,-0.492007328,0.600000000
right,150,3.591726516,12.272159251,-0.472653905,0.600000000
right,151,3.615671359,12.243717904,-0.453780717,0.600000000
right,152,3.639616203,12.214960177,-0.435393206,0.600000000
right,153,3.663561046,12.185894363,-0.417496674,0.600000000
right,154,3.687505890,12.156528842,-0.400096282,0.600000000
right,155,3.711450733,12.126872083,-0.383197048,0.600000000
right,156,3.735395577,12.096932639,-0.366803846,0.600000000
right,157,3.759340420,12.066719142,-0.350921401,0.600000000
right,158,3.783285263,12.036240305,-0.335554295,0.600000000
right,159,3.807230107,12.005504918,-0.320706959,0.600000000
right,160,3.831174950,11.974521843,-0.306383673,0.600000000
right,161,3.855119794,11.943300015,-0.292588569,0.600000000
right,162,3.879064637,11.911848437,-0.279325625,0.600000000
right,163,3.903009481,11.880176179,-0.266598665,0.600000000
right,164,3.926954324,11.848292374,-0.254411359,0.600000000
right,165,3.950899167,11.816206216,-0.242767222,0.600000000
right,166,3.974844011,11.783926959,-0.231669611,0.600000000
right,167,3.998788854,11.751463909,-0.221121727,0.600000000
right,168,4.022733698,11.718826429,-0.211126611,0.600000000
right,169,4.046678541,11.686023930,-0.201687146,0.600000000
right,170,4.070623385,11.653065872,-0.192806053,0.600000000
right,171,4.094568228,11.619961757,-0.184485894,0.600000000
right,172,4.118513072,11.586721133,-0.176729068,0.600000000
right,173,4.142457915,11.553353585,-0.169537811,0.600000000
right,174,4.166402758,11.519868735,-0.162914198,0.600000000
right,175,4.190347602,11.486276239,-0.156860138,0.600000000
right,176,4.214292445,11.452585784,-0.151377377,0.600000000
right,177,4.238237289,11.418807085,-0.146467497,0.600000000
right,178,4.262182132,11.384949882,-0.142131912,0.600000000
right,179,4.286126976,11.351023940,-0.138371874,0.600000000
right,180,4.310071819,11.317039041,-0.135188467,0.600000000
right,181,4.334016662,11.283004986,-0.132582608,0.600000000
right,182,4.357961506,11.248931588,-0.130555049,0.600000000
right,183,4.381906349,11.214828673,-0.129106375,0.600000000
right,184,4.405851193,11.180706076,-0.128237004,0.600000000
right,185,4.429796036,11.149133956,-0.127952648,0.600000000
right,186,4.453496036,11.122873636,-0.127947185,0.600000000
right,187,4.477196036,11.099173636,-0.127947185,0.600000000
right,188,4.500896036,11.075473636,-0.127947185,0.600000000
right,189,4.524596036,11.051773636,-0.127947185,0.600000000
right,190,4.548296036,11.028073636,-0.127947185,0.600000000
right,191,4.571996036,11.004373636,-0.127947185,0.600000000
right,192,4.595696036,10.980673636,-0.127947185,0.600000000
right,193,4.619396036,10.956973636,-0.127947185,0.600000000
right,194,4.643096036,10.933273636,-0.127947185,0.600000000
right,195,4.666796036,10.909573636,-0.127947185,0.600000000
right,196,4.690496036,10.885873636,-0.127947185,0.600000000
right,197,4.714196036,10.862173636,-0.127947185,0.600000000
right,198,4.737896036,10.838473636,-0.127947185,0.600000000
right,199,4.761596036,10.814773636,-0.127947185,0.600000000
right,200,4.785296036,10.791073636,-0.127947185,0.600000000
right,201,4.808996036,10.767373636,-0.127947185,0.600000000
right,202,4.832696036,10.743673636,-0.127947185,0.600000000
right,203,4.856396036,10.719973636,-0.127947185,0.600000000
right,204,4.880096036,10.696273636,-0.127947185,0.600000000
right,205,4.903796036,10.672573636,-0.127947185,0.600000000
right,206,4.927496036,10.648873636,-0.127947185,0.600000000
right,207,4.951196036,10.625173636,-0.127947185,0.600000000
right,208,4.974896036,10.601473636,-0.127947185,0.600000000
right,209,4.998596036,10.577819686,-0.127947187,0.600000000
right,210,5.022259963,10.554478163,-0.127943663,0.600000000
right,211,5.045923904,10.531641945,-0.127919314,0.600000000
right,212,5.069587931,10.509353731,-0.127854709,0.600000000
right,213,5.093252237,10.487607793,-0.127732050,0.600000000
right,214,5.116917189,10.466396071,-0.127535189,0.600000000
right,215,5.140583381,10.445708136,-0.127249604,0.600000000
right,216,5.164251682,10.425531147,-0.126862350,0.600000000
right,217,5.187923281,10.405849812,-0.126361972,0.600000000
right,218,5.211599716,10.386646355,-0.125738394,0.600000000
right,219,5.235282906,10.367900495,-0.124982784,0.600000000
right,220,5.258975168,10.349589440,-0.124087380,0.600000000
right,221,5.282679229,10.331687914,-0.123045316,0.600000000
right,222,5.306398220,10.314168206,-0.121850415,0.600000000
right,223,5.330135670,10.297000260,-0.120496982,0.600000000
right,224,5.353895488,10.280151800,-0.118979587,0.600000000
right,225,5.377681925,10.263588501,-0.117292860,0.600000000
right,226,5.401499539,10.247274195,-0.115431285,0.600000000
right,227,5.425353145,10.231171128,-0.113389029,0.600000000
right,228,5.449247755,10.215240240,-0.111159779,0.600000000
right,229,5.473188513,10.199441492,-0.108736630,0.600000000
right,230,5.497180619,10.183734201,-0.106112001,0.600000000
right,231,5.521229256,10.168077407,-0.103277596,0.600000000
right,232,5.545339504,10.152430231,-0.100224407,0.600000000
right,233,5.569516257,10.136752236,-0.096942776,0.600000000
right,234,5.593764135,10.121003774,-0.093422480,0.600000000
right,235,5.618087400,10.105146299,-0.089652875,0.600000000
right,236,5.642489873,10.089142658,-0.085623066,0.600000000
right,237,5.666974855,10.072957329,-0.081322107,0.600000000
right,238,5.691545048,10.056556623,-0.076739223,0.600000000
right,239,5.716202492,10.039908823,-0.071864052,0.600000000
right,240,5.740948500,10.022984283,-0.066686880,0.600000000
right,241,5.765783608,10.005755470,-0.061198886,0.600000000
right,242,5.790707529,9.988196953,-0.055392371,0.600000000
right,243,5.815719123,9.970285354,-0.049260980,0.600000000
right,244,5.840816368,9.951999253,-0.042799897,0.600000000
right,245,5.865996356,9.933319057,-0.036006022,0.600000000
right,246,5.891255285,9.914226845,-0.028878124,0.600000000
right,247,5.916588475,9.894706186,-0.021416967,0.600000000
right,248,5.941990382,9.874741945,-0.013625416,0.600000000
right,249,5.967454638,9.854320072,-0.005508511,0.600000000
right,250,5.992974085,9.833427396,0.002926469,0.600000000
right,251,6.018540837,9.812051415,0.011669968,0.600000000
right,252,6.044146333,9.790180092,0.020710125,0.600000000
right,253,6.069781417,9.767801663,0.030032761,0.600000000
right,254,6.095436415,9.744904461,0.039621366,0.600000000
right,255,6.121101224,9.721476753,0.049457099,0.600000000
right,256,6.146765410,9.697506608,0.059518775,0.600000000
right,257,6.172418311,9.672981786,0.069782864,0.600000000
right,258,6.198049149,9.647889653,0.080223465,0.600000000
right,259,6.223647142,9.622217136,0.090812289,0.600000000
right,260,6.249201630,9.595950715,0.101518615,0.600000000
right,261,6.274702195,9.569076454,0.112309248,0.600000000
right,262,6.300138794,9.541580083,0.123148455,0.600000000
right,263,6.325501886,9.513447132,0.133997899,0.600000000
right,264,6.350782565,9.484663121,0.144816560,0.600000000
right,265,6.375972691,9.455213817,0.155560662,0.600000000
right,266,6.401065021,9.425085558,0.166183599,0.600000000
right,267,6.426053337,9.394265649,0.176635877,0.600000000
right,268,6.450932570,9.362742836,0.186865085,0.600000000
right,269,6.475698917,9.330507849,0.196815904,0.600000000
right,270,6.500349950,9.297554026,0.206430177,0.600000000
right,271,6.524884717,9.263877992,0.215647045,0.600000000
right,272,6.549303828,9.229480396,0.224403188,0.600000000
right,273,6.573609529,9.194366675,0.232633173,0.600000000
right,274,6.597805759,9.158547832,0.240269935,0.600000000
right,275,6.621898181,9.122041176,0.247245405,0.600000000
right,276,6.645894204,9.084871006,0.253491284,0.600000000
right,277,6.669802967,9.047069172,0.258939979,0.600000000
right,278,6.693635307,9.008675487,0.263525672,0.600000000
right,279,6.717403698,8.969737922,0.267185512,0.600000000
right,280,6.741122155,8.930312551,0.269860890,0.600000000
