s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
10.078598555,5.834215897,-0.749540720,3.001435420,0.543002958,0.600000000,0.600000000,5.917758049,-0.155385267,5.750673745,-1.343696174
10.162586877,5.750811512,-0.739706679,3.044746658,0.488839656,0.600000000,0.600000000,5.808289592,-0.142466134,5.693333432,-1.336947226
10.246575198,5.667072334,-0.733302737,3.082217635,0.403768285,0.600000000,0.600000000,5.701916788,-0.134315373,5.632227879,-1.332290102
10.330563519,5.583162410,-0.729740797,3.111522772,0.294230803,0.600000000,0.600000000,5.600279155,-0.129984999,5.566045664,-1.329496595
10.414551841,5.499188511,-0.728252969,3.130927076,0.167895426,0.600000000,0.600000000,5.504564662,-0.128277053,5.493812360,-1.328228885
10.498540162,5.415200975,-0.727949323,3.139772254,0.042742888,0.600000000,0.600000000,5.415486924,-0.127949389,5.414915026,-1.327949257
10.582528483,5.331212654,-0.727947185,3.141579925,0.000303112,0.600000000,0.600000000,5.331212651,-0.127947185,5.331212656,-1.327947185
10.666516804,5.247224332,-0.727947185,-3.141592654,-0.000000000,0.600000000,0.600000000,5.247224332,-0.127947185,5.247224333,-1.327947185
10.750505126,5.163236011,-0.727947185,3.141592654,-0.000000002,0.600000000,0.600000000,5.163236011,-0.127947185,5.163236011,-1.327947185
10.834493447,5.079247690,-0.727947185,-3.141592650,0.000000081,0.600000000,0.600000000,5.079247689,-0.127947185,5.079247690,-1.327947185
10.918481768,4.995259369,-0.727947186,-3.141591715,0.000022202,0.600000000,0.600000000,4.995259393,-0.127947186,4.995259344,-1.327947185
11.002470090,4.911271047,-0.727947343,3.141582883,-0.000277226,0.600000000,0.600000000,4.911278227,-0.127947365,4.911263867,-1.327947320
11.086458411,4.827282730,-0.727945544,-3.126955010,0.349183455,0.600000000,0.600000000,4.824870715,-0.127950297,4.829694746,-1.327940792
11.170446732,4.743341812,-0.730405607,-3.082520554,0.709609699,0.600000000,0.600000000,4.707933737,-0.131451644,4.778749887,-1.329359570
11.254435053,4.659696100,-0.737856770,-3.022966130,0.709790780,0.600000000,0.600000000,4.588687643,-0.142073420,4.730704558,-1.333640119
11.338423375,4.576642277,-0.750273878,-2.963403047,0.709816627,0.600000000,0.600000000,4.470293395,-0.159774161,4.682991159,-1.340773594
11.422411696,4.494474919,-0.767613072,-2.903838884,0.709816711,0.600000000,0.600000000,4.353162811,-0.184491396,4.635787026,-1.350734746
11.506400017,4.413485463,-0.789812852,-2.844274724,0.709816519,0.600000000,0.600000000,4.237711342,-0.216137458,4.589259584,-1.363488247
11.590388339,4.333961165,-0.816794480,-2.784710563,0.709816752,0.600000000,0.600000000,4.124348473,-0.254600101,4.543573858,-1.378988858
11.674376660,4.256184085,-0.848462256,-2.725146396,0.709816676,0.600000000,0.600000000,4.013476283,-0.299742908,4.498891886,-1.397181605
11.758364981,4.180430086,-0.884703860,-2.665582231,0.709816695,0.600000000,0.600000000,3.905488022,-0.351405762,4.455372150,-1.418001958
11.842353303,4.106967855,-0.925390748,-2.606018070,0.709816577,0.600000000,0.600000000,3.800766704,-0.409405424,4.413169006,-1.441376073
11.926341624,4.036057951,-0.970378610,-2.546453907,0.709816731,0.600000000,0.600000000,3.699683760,-0.473536177,4.372432142,-1.467221043
12.010329945,3.967951880,-1.019507883,-2.486889743,0.709816629,0.600000000,0.600000000,3.602597714,-0.543570561,4.333306046,-1.495445204
12.094318266,3.902891204,-1.072604311,-2.427325581,0.709816652,0.600000000,0.600000000,3.509852916,-0.619260175,4.295929491,-1.525948445
12.178306588,3.841106682,-1.129479570,-2.367761419,0.709816656,0.600000000,0.600000000,3.421778317,-0.700336561,4.260435047,-1.558622579
12.262294909,3.782817454,-1.189931933,-2.308197255,0.709816691,0.600000000,0.600000000,3.338686303,-0.786512151,4.226948605,-1.593351715
12.346283230,3.728230264,-1.253746985,-2.248633090,0.709816665,0.600000000,0.600000000,3.260871588,-0.877481296,4.195588938,-1.630012674
12.430271552,3.677538722,-1.320698384,-2.189068930,0.709816580,0.600000000,0.600000000,3.188610169,-0.972921342,4.166467274,-1.668475425
12.514259873,3.630922624,-1.390548664,-2.129504766,0.709816762,0.600000000,0.600000000,3.122158346,-1.072493781,4.139686902,-1.708603549
12.598248194,3.588547310,-1.463050078,-2.069940603,0.709816572,0.600000000,0.600000000,3.061751812,-1.175845441,4.115342808,-1.750254715
12.682236515,3.550563077,-1.537945474,-2.010376441,0.709816722,0.600000000,0.600000000,3.007604820,-1.282609754,4.093521335,-1.793281195
12.766224837,3.517104652,-1.614969211,-1.950812276,0.709816646,0.600000000,0.600000000,2.959909421,-1.392408041,4.074299883,-1.837530379
12.850213158,3.488290704,-1.693848097,-1.891248116,0.709816594,0.600000000,0.600000000,2.918834781,-1.504850868,4.057746626,-1.882845326
12.934201479,3.464223431,-1.774302361,-1.831683953,0.709816739,0.600000000,0.600000000,2.884526588,-1.619539416,4.043920276,-1.929065306
13.018189801,3.444988199,-1.856046646,-1.772119789,0.709816602,0.600000000,0.600000000,2.857106526,-1.736066904,4.032869872,-1.976026388
13.102178122,3.430653229,-1.938791017,-1.712555623,0.709816786,0.600000000,0.600000000,2.836671851,-1.854020026,4.024634609,-2.023562006
13.186166443,3.421269368,-2.022241993,-1.652991461,0.709816504,0.600000000,0.600000000,2.823295039,-1.972980424,4.019243696,-2.071503561
13.270154765,3.416869896,-2.106103586,-1.593427298,0.709816816,0.600000000,0.600000000,2.817023538,-2.092526162,4.016716254,-2.119681010
13.354143086,3.417470420,-2.190078354,-1.533863137,0.709816465,0.600000000,0.600000000,2.817879591,-2.212233231,4.017061247,-2.167923477
13.438131407,3.423068806,-2.273868451,-1.474298975,0.709816823,0.600000000,0.600000000,2.825860162,-2.331677049,4.020277452,-2.216059852
13.522119728,3.433645202,-2.357176686,-1.414734809,0.709816571,0.600000000,0.600000000,2.840936945,-2.450433968,4.026353460,-2.263919404
