side,index,s_m,x_m,y_m,width_from_center_m
left,153,4.524416717,10.909523425,-1.333409888,0.600000000
left,154,4.553988068,10.891825541,-1.328816127,0.600000000
left,155,4.583559419,10.874044375,-1.324556090,0.600000000
left,156,4.613130770,10.856186221,-1.320631286,0.600000000
left,157,4.642702121,10.838257398,-1.317043102,0.600000000
left,158,4.672273472,10.820264251,-1.313792809,0.600000000
left,159,4.701844823,10.802213146,-1.310881558,0.600000000
left,160,4.731416175,10.784110473,-1.308310377,0.600000000
left,161,4.760987526,10.765962636,-1.306080178,0.600000000
left,162,4.790558877,10.747776059,-1.304191749,0.600000000
left,163,4.820130228,10.729557177,-1.302645758,0.600000000
left,164,4.849701579,10.711312437,-1.301442754,0.600000000
left,165,4.879272930,10.693048295,-1.300583160,0.600000000
left,166,4.908844281,10.674771216,-1.300067283,0.600000000
left,167,4.938415632,10.653671080,-1.299888692,0.600000000
left,168,4.968096012,10.626807287,-1.299895303,0.600000000
left,169,4.997776392,10.597126907,-1.299895303,0.600000000
left,170,5.027456772,10.567446527,-1.299895303,0.600000000
left,171,5.057137152,10.537766147,-1.299895303,0.600000000
left,172,5.086817532,10.508085767,-1.299895303,0.600000000
left,173,5.116497912,10.478405387,-1.299895303,0.600000000
left,174,5.146178292,10.448725007,-1.299895303,0.600000000
left,175,5.175858672,10.419044627,-1.299895303,0.600000000
left,176,5.205539052,10.389364247,-1.299895303,0.600000000
left,177,5.235219432,10.359683867,-1.299895303,0.600000000
left,178,5.264899812,10.330003487,-1.299895303,0.600000000
left,179,5.294580192,10.300323107,-1.299895303,0.600000000
left,180,5.324260572,10.270642727,-1.299895303,0.600000000
left,181,5.353940952,10.240962347,-1.299895303,0.600000000
left,182,5.383621332,10.211281967,-1.299895303,0.600000000
left,183,5.413301712,10.181601587,-1.299895303,0.600000000
left,184,5.442982092,10.151921207,-1.299895303,0.600000000
left,185,5.472662472,10.122240827,-1.299895303,0.600000000
left,186,5.502342852,10.092560447,-1.299895303,0.600000000
left,187,5.532023231,10.062880067,-1.299895303,0.600000000
left,188,5.561703611,10.033199687,-1.299895303,0.600000000
left,189,5.591383991,10.003519307,-1.299895303,0.600000000
left,190,5.621064371,9.973838927,-1.299895303,0.600000000
left,191,5.650744751,9.944158547,-1.299895303,0.600000000
left,192,5.680425131,9.914478168,-1.299895303,0.600000000
left,193,5.710105511,9.884797788,-1.299895303,0.600000000
left,194,5.739785891,9.855117408,-1.299895303,0.600000000
left,195,5.769466271,9.825437028,-1.299895303,0.600000000
left,196,5.799146651,9.795756648,-1.299895303,0.600000000
left,197,5.828827031,9.766076268,-1.299895303,0.600000000
left,198,5.858507411,9.736395888,-1.299895303,0.600000000
left,199,5.888187791,9.706715508,-1.299895303,0.600000000
left,200,5.917868171,9.677035128,-1.299895303,0.600000000
left,201,5.947548551,9.647354748,-1.299895303,0.600000000
left,202,5.977228931,9.617674368,-1.299895303,0.600000000
left,203,6.006909311,9.587993988,-1.299895303,0.600000000
left,204,6.036589691,9.558313608,-1.299895303,0.600000000
left,205,6.066270071,9.528633228,-1.299895303,0.600000000
