side,index,s_m,x_m,y_m,width_from_center_m
right,95,2.809278354,12.777829247,-1.805643737,0.600000000
right,96,2.838849705,12.768683893,-1.765822050,0.600000000
right,97,2.868421056,12.758791078,-1.726179441,0.600000000
right,98,2.897992407,12.748154304,-1.686729937,0.600000000
right,99,2.927563758,12.736777335,-1.647487501,0.600000000
right,100,2.957135109,12.724664196,-1.608466018,0.600000000
right,101,2.986706460,12.711819174,-1.569679298,0.600000000
right,102,3.016277811,12.698246814,-1.531141065,0.600000000
right,103,3.045849162,12.683951921,-1.492864960,0.600000000
right,104,3.075420513,12.668939551,-1.454864525,0.600000000
right,105,3.104991865,12.653215019,-1.417153209,0.600000000
right,106,3.134563216,12.636783888,-1.379744357,0.600000000
right,107,3.164134567,12.619651973,-1.342651208,0.600000000
right,108,3.193705918,12.601825336,-1.305886887,0.600000000
right,109,3.223277269,12.583310287,-1.269464404,0.600000000
right,110,3.252848620,12.564113377,-1.233396650,0.600000000
right,111,3.282419971,12.544241399,-1.197696387,0.600000000
right,112,3.311991322,12.523701387,-1.162376249,0.600000000
right,113,3.341562673,12.502500607,-1.127448735,0.600000000
right,114,3.371134024,12.480646564,-1.092926205,0.600000000
right,115,3.400705375,12.458146991,-1.058820877,0.600000000
right,116,3.430276727,12.435009849,-1.025144818,0.600000000
right,117,3.459848078,12.411243326,-0.991909946,0.600000000
right,118,3.489419429,12.386855834,-0.959128023,0.600000000
right,119,3.518990780,12.361856002,-0.926810649,0.600000000
right,120,3.548562131,12.336252677,-0.894969261,0.600000000
right,121,3.578133482,12.310054919,-0.863615126,0.600000000
right,122,3.607704833,12.283272000,-0.832759341,0.600000000
right,123,3.637276184,12.255913397,-0.802412824,0.600000000
right,124,3.666847535,12.227988792,-0.772586314,0.600000000
right,125,3.696418886,12.199508066,-0.743290366,0.600000000
right,126,3.725990237,12.170481299,-0.714535348,0.600000000
right,127,3.755561589,12.140918763,-0.686331435,0.600000000
right,128,3.785132940,12.110830918,-0.658688608,0.600000000
right,129,3.814704291,12.080228413,-0.631616650,0.600000000
right,130,3.844275642,12.049122077,-0.605125139,0.600000000
right,131,3.873846993,12.017522918,-0.579223452,0.600000000
right,132,3.903418344,11.985442118,-0.553920754,0.600000000
right,133,3.932989695,11.952891029,-0.529225999,0.600000000
right,134,3.962561046,11.919881172,-0.505147927,0.600000000
right,135,3.992132397,11.886424227,-0.481695057,0.600000000
right,136,4.021703748,11.852532034,-0.458875690,0.600000000
right,137,4.051275099,11.818216586,-0.436697901,0.600000000
right,138,4.080846451,11.783490028,-0.415169537,0.600000000
right,139,4.110417802,11.748364649,-0.394298218,0.600000000
right,140,4.139989153,11.712852877,-0.374091329,0.600000000
right,141,4.169560504,11.676967281,-0.354556021,0.600000000
right,142,4.199131855,11.640720560,-0.335699207,0.600000000
right,143,4.228703206,11.604125539,-0.317527561,0.600000000
right,144,4.258274557,11.567195170,-0.300047512,0.600000000
right,145,4.287845908,11.529942521,-0.283265246,0.600000000
right,146,4.317417259,11.492380776,-0.267186703,0.600000000
right,147,4.346988610,11.454523226,-0.251817572,0.600000000
right,148,4.376559961,11.416383269,-0.237163292,0.600000000
right,149,4.406131313,11.377974401,-0.223229050,0.600000000
right,150,4.435702664,11.339310214,-0.210019775,0.600000000
right,151,4.465274015,11.300404391,-0.197540142,0.600000000
right,152,4.494845366,11.261270701,-0.185794568,0.600000000
right,153,4.524416717,11.221922990,-0.174787209,0.600000000
right,154,4.553988068,11.182375184,-0.164521961,0.600000000
right,155,4.583559419,11.142641278,-0.155002456,0.600000000
right,156,4.613130770,11.102735333,-0.146232063,0.600000000
right,157,4.642702121,11.062671470,-0.138213885,0.600000000
