s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
13.128281804,3.356223276,-2.264209940,-1.575666074,0.636577917,0.600000000,0.600000000,2.756230390,-2.261288105,3.956216161,-2.267131775
13.210333565,3.357964852,-2.346235110,-1.523468523,0.636578211,0.600000000,0.600000000,2.758636703,-2.374621195,3.957293001,-2.317849025
13.292385326,3.363983626,-2.428057698,-1.471270962,0.636578147,0.600000000,0.600000000,2.766952763,-2.487674381,3.961014489,-2.368441016
13.374437088,3.374263202,-2.509454822,-1.419073409,0.636578026,0.600000000,0.600000000,2.781155918,-2.600139709,3.967370487,-2.418769936
13.456488849,3.388775579,-2.590204760,-1.366875861,0.636578013,0.600000000,0.600000000,2.801207476,-2.711710828,3.976343683,-2.468698693
13.538540610,3.407481226,-2.670087551,-1.314678313,0.636578048,0.600000000,0.600000000,2.827052821,-2.822083821,3.987909631,-2.518091282
13.620592371,3.430329188,-2.748885598,-1.262480752,0.636578322,0.600000000,0.600000000,2.858621548,-2.930958038,4.002036830,-2.566813158
13.702644133,3.457257232,-2.826384257,-1.210283199,0.636577854,0.600000000,0.600000000,2.895827667,-3.038036908,4.018686795,-2.614731605
13.784695894,3.488192002,-2.902372424,-1.158085652,0.636578174,0.600000000,0.600000000,2.938569830,-3.143028752,4.037814174,-2.661716097
13.866747655,3.523049235,-2.976643110,-1.105888097,0.636578040,0.600000000,0.600000000,2.986731607,-3.245647574,4.059366863,-2.707638646
13.948799417,3.561733981,-3.048994005,-1.053690545,0.636578099,0.600000000,0.600000000,3.040181808,-3.345613847,4.083286154,-2.752374163
14.030851178,3.604140864,-3.119228027,-1.001492989,0.636578159,0.600000000,0.600000000,3.098774837,-3.442655265,4.109506892,-2.795800790
14.112902939,3.650154369,-3.187153861,-0.949295434,0.636578041,0.600000000,0.600000000,3.162351087,-3.536507489,4.137957652,-2.837800233
14.194954700,3.699649158,-3.252586479,-0.897097890,0.636577931,0.600000000,0.600000000,3.230737379,-3.626914871,4.168560936,-2.878258088
14.277006462,3.752490406,-3.315347646,-0.844900334,0.636578311,0.600000000,0.600000000,3.303747432,-3.713631142,4.201233379,-2.917064149
14.359058223,3.808534178,-3.375266400,-0.792702778,0.636577934,0.600000000,0.600000000,3.381182370,-3.796420092,4.235885987,-2.954112709
14.441109984,3.867627812,-3.432179528,-0.740505229,0.636578139,0.600000000,0.600000000,3.462831260,-3.875056205,4.272424364,-2.989302850
14.523161745,3.929610338,-3.485931997,-0.688307675,0.636578055,0.600000000,0.600000000,3.548471696,-3.949325281,4.310748981,-3.022538714
14.605213507,3.994312918,-3.536377390,-0.636110121,0.636578141,0.600000000,0.600000000,3.637870393,-4.019025011,4.350755443,-3.053729770
14.687265268,4.061559305,-3.583378294,-0.583912570,0.636577969,0.600000000,0.600000000,3.730783833,-4.083965537,4.392334776,-3.082791051
14.769317029,4.131166322,-3.626806681,-0.531715017,0.636578215,0.600000000,0.600000000,3.826958927,-4.143969963,4.435373717,-3.109643398
14.851368791,4.202944362,-3.666544252,-0.479517461,0.636578032,0.600000000,0.600000000,3.926133693,-4.198874839,4.479755031,-3.134213665
14.933420552,4.276697903,-3.702482765,-0.427319912,0.636578044,0.600000000,0.600000000,4.028037985,-4.248530605,4.525357823,-3.156434924
15.015472313,4.352226044,-3.734524323,-0.375122360,0.636578086,0.600000000,0.600000000,4.132394215,-4.292802003,4.572057873,-3.176246644
15.097524074,4.429323049,-3.762581648,-0.322924804,0.636578173,0.600000000,0.600000000,4.238918125,-4.331568435,4.619727972,-3.193594860
15.179575836,4.507778908,-3.786578310,-0.270727250,0.636578012,0.600000000,0.600000000,4.347319545,-4.364724307,4.668238270,-3.208432314
15.261627597,4.587379909,-3.806448946,-0.218529697,0.636578158,0.600000000,0.600000000,4.457303194,-4.392179300,4.717456624,-3.220718592
15.343679358,4.667909223,-3.822139427,-0.166332137,0.636578198,0.600000000,0.600000000,4.568569475,-4.413858630,4.767248970,-3.230420224
15.425731119,4.749147490,-3.833607012,-0.114136121,0.636540273,0.600000000,0.600000000,4.680815254,-4.429703239,4.817479725,-3.237510784
15.507782881,4.830873419,-3.840820719,-0.061861142,0.638509838,0.600000000,0.600000000,4.793743721,-4.439670386,4.868003118,-3.241971052
15.589834642,4.912864428,-3.843747667,-0.018376460,0.421955839,0.600000000,0.600000000,4.906270209,-4.443710637,4.919458648,-3.243784697
15.671886403,4.994916142,-3.843835583,-0.000530327,0.013190252,0.600000000,0.600000000,4.994885549,-4.443835703,4.994946734,-3.243835463
15.753938165,5.076967900,-3.843834696,0.000005402,-0.000131930,0.600000000,0.600000000,5.076967950,-4.443834695,5.076967851,-3.243834696
15.835989926,5.159019662,-3.843834696,-0.000000009,0.000000033,0.600000000,0.600000000,5.159019682,-4.443834696,5.159019641,-3.243834696
15.918041687,5.241071423,-3.843834697,-0.000000004,0.000000095,0.600000000,0.600000000,5.241071422,-4.443834697,5.241071424,-3.243834697
16.000093448,5.323123184,-3.843834697,0.000000000,-0.000000004,0.600000000,0.600000000,5.323123184,-4.443834697,5.323123184,-3.243834697
16.082145210,5.405174945,-3.843834697,-0.000000000,0.000000000,0.600000000,0.600000000,5.405174945,-4.443834697,5.405174945,-3.243834697
16.164196971,5.487226707,-3.843834697,0.000000000,-0.000000000,0.600000000,0.600000000,5.487226707,-4.443834697,5.487226707,-3.243834697
