side,index,s_m,x_m,y_m,width_from_center_m
right,159,3.800597991,11.945528946,-0.316113612,0.600000000
right,160,3.824501123,11.914325907,-0.302242397,0.600000000
right,161,3.848404255,11.882890592,-0.288905935,0.600000000
right,162,3.872307387,11.851232165,-0.276108113,0.600000000
right,163,3.896210519,11.819359854,-0.263852663,0.600000000
right,164,3.920113651,11.787282952,-0.252143156,0.600000000
right,165,3.944016784,11.755010807,-0.240983006,0.600000000
right,166,3.967919916,11.722552829,-0.230375466,0.600000000
right,167,3.991823048,11.689918479,-0.220323629,0.600000000
right,168,4.015726180,11.657117270,-0.210830425,0.600000000
right,169,4.039629312,11.624158764,-0.201898621,0.600000000
right,170,4.063532444,11.591052568,-0.193530821,0.600000000
right,171,4.087435576,11.557808334,-0.185729464,0.600000000
right,172,4.111338708,11.524435753,-0.178496825,0.600000000
right,173,4.135241840,11.490944553,-0.171835011,0.600000000
right,174,4.159144972,11.457344497,-0.165745965,0.600000000
right,175,4.183048104,11.423645380,-0.160231461,0.600000000
right,176,4.206951236,11.389857025,-0.155293108,0.600000000
right,177,4.230854368,11.355989283,-0.150932345,0.600000000
right,178,4.254757500,11.322052025,-0.147150442,0.600000000
right,179,4.278660632,11.288055145,-0.143948503,0.600000000
right,180,4.302563764,11.254008554,-0.141327462,0.600000000
right,181,4.326466896,11.219922176,-0.139288081,0.600000000
right,182,4.350370028,11.185805948,-0.137830955,0.600000000
right,183,4.374273160,11.151669814,-0.136956510,0.600000000
right,184,4.398176292,11.120098488,-0.136670525,0.600000000
right,185,4.421825292,11.093874727,-0.136665000,0.600000000
right,186,4.445474292,11.070225727,-0.136665000,0.600000000
right,187,4.469123292,11.046576727,-0.136665000,0.600000000
right,188,4.492772292,11.022927727,-0.136665000,0.600000000
right,189,4.516421292,10.999278727,-0.136665000,0.600000000
right,190,4.540070292,10.975629727,-0.136665000,0.600000000
right,191,4.563719292,10.951980727,-0.136665000,0.600000000
right,192,4.587368292,10.928331727,-0.136665000,0.600000000
right,193,4.611017292,10.904682727,-0.136665000,0.600000000
right,194,4.634666292,10.881033727,-0.136665000,0.600000000
right,195,4.658315292,10.857384727,-0.136665000,0.600000000
right,196,4.681964292,10.833735727,-0.136665000,0.600000000
right,197,4.705613292,10.810086727,-0.136665000,0.600000000
right,198,4.729262292,10.786437727,-0.136665000,0.600000000
right,199,4.752911292,10.762788727,-0.136665000,0.600000000
right,200,4.776560292,10.739139727,-0.136665000,0.600000000
right,201,4.800209292,10.715490727,-0.136665000,0.600000000
right,202,4.823858292,10.691841727,-0.136665000,0.600000000
right,203,4.847507292,10.668192727,-0.136665000,0.600000000
right,204,4.871156292,10.644543727,-0.136665000,0.600000000
right,205,4.894805292,10.620894727,-0.136665000,0.600000000
right,206,4.918454292,10.597245727,-0.136665000,0.600000000
right,207,4.942103292,10.573596727,-0.136665000,0.600000000
right,208,4.965752292,10.549993877,-0.136665002,0.600000000
right,209,4.989365297,10.526703970,-0.136661478,0.600000000
right,210,5.012978315,10.503920460,-0.136637134,0.600000000
right,211,5.036591420,10.481686135,-0.136572548,0.600000000
right,212,5.060204805,10.459995255,-0.136449938,0.600000000
right,213,5.083818836,10.438839743,-0.136253177,0.600000000
right,214,5.107434110,10.418209144,-0.135967773,0.600000000
right,215,5.131051499,10.398090588,-0.135580811,0.600000000
right,216,5.154672192,10.378468747,-0.135080874,0.600000000
right,217,5.178297731,10.359325801,-0.134457926,0.600000000
right,218,5.201930040,10.340641417,-0.133703174,0.600000000
right,219,5.225571442,10.322392744,-0.132808901,0.600000000
right,220,5.249224666,10.304554439,-0.131768284,0.600000000
right,221,5.272892853,10.287098718,-0.130575185,0.600000000
right,222,5.296579539,10.269995441,-0.129223948,0.600000000
right,223,5.320288640,10.253212244,-0.127709177,0.600000000
right,224,5.344024418,10.236714704,-0.126025528,0.600000000
right,225,5.367791439,10.220466555,-0.124167509,0.600000000
right,226,5.391594529,10.204429937,-0.122129297,0.600000000
right,227,5.415438709,10.188565682,-0.119904588,0.600000000
right,228,5.439329134,10.172833642,-0.117486470,0.600000000
right,229,5.463271016,10.157193029,-0.114867349,0.600000000
right,230,5.487269547,10.141602774,-0.112038903,0.600000000
right,231,5.511329818,10.126021900,-0.108992096,0.600000000
right,232,5.535456730,10.110409873,-0.105717226,0.600000000
right,233,5.559654915,10.094726959,-0.102204021,0.600000000
right,234,5.583928640,10.078934533,-0.098441781,0.600000000
right,235,5.608281736,10.062995371,-0.094419550,0.600000000
right,236,5.632717506,10.046873894,-0.090126316,0.600000000
right,237,5.657238659,10.030536363,-0.085551237,0.600000000
right,238,5.681847236,10.013951023,-0.080683879,0.600000000
right,239,5.706544553,9.997088202,-0.075514458,0.600000000
right,240,5.731331145,9.979920347,-0.070034083,0.600000000
right,241,5.756206724,9.962422018,-0.064234988,0.600000000
right,242,5.781170144,9.944569837,-0.058110754,0.600000000
right,243,5.806219380,9.926342388,-0.051656501,0.600000000
