s_m,x_m,y_m,psi_rad,kappa_radpm,vx_mps,ax_mps2,w_tr_right_m,w_tr_left_m
4.207026465,11.633341808,-0.846797591,2.777259595,0.364031259,1.850000000,0.000000000,0.610818105,0.589181895
4.292884148,11.552651701,-0.817461413,2.806697768,0.321839230,1.850000000,0.000000000,0.610887218,0.589112782
4.378741831,11.471181982,-0.790365442,2.832880736,0.288163578,1.850000000,0.000000000,0.608023779,0.591976221
4.464599514,11.389066348,-0.765292761,2.858626399,0.311653320,1.850000000,0.000000000,0.602003940,0.597996060
4.550457197,11.306310923,-0.742426114,2.888435435,0.382848934,1.850000000,0.000000000,0.593031775,0.606968225
4.636314880,11.222845266,-0.722290086,2.924958713,0.468215991,1.850000000,0.000000000,0.581732446,0.618267554
4.722172563,11.138645846,-0.705525095,2.957009934,0.278564712,1.850000000,0.000000000,0.568632807,0.631367193
4.808030246,11.054061537,-0.690776816,2.964426206,-0.105758945,1.850000000,0.000000000,0.554103018,0.645896982
4.893887929,10.969617822,-0.675261701,2.957617034,-0.052854939,1.850000000,0.000000000,0.538598843,0.661401157
4.979745612,10.885244786,-0.659363431,2.955970563,0.014500939,1.850000000,0.000000000,0.522697803,0.677302197
5.065603295,10.800852152,-0.643570244,2.960152119,0.082906613,1.850000000,0.000000000,0.506905616,0.693094384
5.151460978,10.716349259,-0.628378169,2.970192085,0.150973921,1.850000000,0.000000000,0.491712292,0.708287708
5.237318661,10.631656393,-0.614282626,2.986148968,0.220754323,1.850000000,0.000000000,0.477620837,0.722379163
5.323176344,10.546712135,-0.601794694,3.006444392,0.252055723,1.850000000,0.000000000,0.465120150,0.734879850
5.409034027,10.461517293,-0.591147596,3.026390816,0.212623645,1.850000000,0.000000000,0.454678575,0.745321425
5.494891710,10.376142041,-0.582057314,3.043200684,0.178976107,1.850000000,0.000000000,0.446873611,0.753126389
5.580749393,10.290637701,-0.574279949,3.057605611,0.156591652,1.850000000,0.000000000,0.442551842,0.757448158
5.666607076,10.205036042,-0.567652742,3.071754124,0.173003903,1.850000000,0.000000000,0.442544028,0.757455972
5.752464759,10.119345754,-0.562297684,3.087046414,0.183237840,1.850000000,0.000000000,0.447761839,0.752238161
5.838322442,10.033581813,-0.558291272,3.098004604,0.072036697,1.850000000,0.000000000,0.458708710,0.741291290
5.924180124,9.947794479,-0.554815360,3.098921005,-0.050689176,1.850000000,0.000000000,0.474577188,0.725422812
6.010037807,9.862023153,-0.550966135,3.091572557,-0.120491161,1.850000000,0.000000000,0.494132754,0.705867246
6.095895490,9.776296247,-0.546229840,3.080221350,-0.143935287,1.850000000,0.000000000,0.516307660,0.683692340
6.181753173,9.690634387,-0.540434557,3.068281522,-0.134203747,1.850000000,0.000000000,0.540255227,0.659744773
6.267610856,9.605044966,-0.533652675,3.058108130,-0.102784328,1.850000000,0.000000000,0.565316886,0.634683114
6.353468539,9.519518722,-0.526115766,3.051248634,-0.057005197,1.850000000,0.000000000,0.590965217,0.609034783
6.439326222,9.434030397,-0.518160358,3.048783988,-0.000407426,1.850000000,0.000000000,0.616750512,0.583249488
6.525183905,9.348542351,-0.510201960,3.051602642,0.066066604,1.850000000,0.000000000,0.642255822,0.557744178
6.611041588,9.263010537,-0.502728600,3.060560547,0.142607029,1.850000000,0.000000000,0.667055603,0.532944397
6.696899271,9.177393669,-0.496302988,3.076480866,0.228269851,1.850000000,0.000000000,0.690667826,0.509332174
6.782756954,9.091667479,-0.491556355,3.099865635,0.316532827,1.850000000,0.000000000,0.712483081,0.487516919
6.868614637,9.005844428,-0.489140592,3.130038656,0.386471597,1.850000000,0.000000000,0.731645572,0.468354428
6.954472320,8.919988979,-0.489572693,-3.119451990,0.398620241,1.850000000,0.000000000,0.746860799,0.453139201
7.040330003,8.834199033,-0.492941556,-3.088691233,0.318085496,1.850000000,0.000000000,0.756229317,0.443770683
7.126187686,8.748531849,-0.498651490,-3.060485038,0.339081446,1.850000000,0.000000000,0.757511068,0.442488932
7.212045369,8.663068319,-0.506852077,-3.025917791,0.466368920,1.850000000,0.000000000,0.750409091,0.449590909
7.297903052,8.578001851,-0.518465980,-2.984220106,0.505323657,1.850000000,0.000000000,0.736855958,0.463144042
7.383760735,8.493518380,-0.533757061,-2.942486871,0.467196014,1.850000000,0.000000000,0.718866383,0.481133617
7.469618418,8.409714988,-0.552422776,-2.905350747,0.398129290,1.850000000,0.000000000,0.697908695,0.502091305
7.555476101,8.326597823,-0.573941047,-2.874202686,0.327599248,1.850000000,0.000000000,0.674965676,0.525034324
7.641333784,8.244118373,-0.597788003,-2.848703678,0.266467731,1.850000000,0.000000000,0.650727322,0.549272678
7.727191467,8.162205909,-0.623515360,-2.827963339,0.216709870,1.850000000,0.000000000,0.625726331,0.574273669
7.813049150,8.080786237,-0.650762151,-2.811062854,0.177000111,1.850000000,0.000000000,0.600417638,0.599582362
