s_m,x_m,y_m,psi_rad,kappa_radpm,w_tr_right_m,w_tr_left_m,right_boundary_x_m,right_boundary_y_m,left_boundary_x_m,left_boundary_y_m
10.120795905,5.732576468,-0.748347924,3.044933574,0.490252755,0.600000000,0.600000000,5.789942001,-0.151096557,5.675210935,-1.345599291
10.204438847,5.649180601,-0.741983795,3.082351048,0.404760296,0.600000000,0.600000000,5.683945411,-0.142991802,5.614415791,-1.340975787
10.288081788,5.565615350,-0.738445292,3.111602394,0.294833904,0.600000000,0.600000000,5.582685587,-0.138688168,5.548545113,-1.338202415
10.371724730,5.481986686,-0.736968102,3.130962395,0.168140885,0.600000000,0.600000000,5.487343549,-0.136992013,5.476629822,-1.336944191
10.455367671,5.398344520,-0.736667093,3.139780767,0.042726156,0.600000000,0.600000000,5.398628325,-0.136667159,5.398060715,-1.336667029
10.539010612,5.314701579,-0.736665000,3.141580141,0.000299194,0.600000000,0.600000000,5.314701576,-0.136665000,5.314701581,-1.336665000
10.622653554,5.231058637,-0.736665000,-3.141592654,-0.000000000,0.600000000,0.600000000,5.231058637,-0.136665000,5.231058637,-1.336665000
10.706296495,5.147415696,-0.736665000,3.141592654,-0.000000002,0.600000000,0.600000000,5.147415696,-0.136665000,5.147415696,-1.336665000
10.789939436,5.063772755,-0.736665000,-3.141592650,0.000000095,0.600000000,0.600000000,5.063772754,-0.136665000,5.063772755,-1.336665000
10.873582378,4.980129813,-0.736665001,-3.141591775,0.000020823,0.600000000,0.600000000,4.980129843,-0.136665001,4.980129784,-1.336665001
10.957225319,4.896486872,-0.736665147,3.141570521,-0.000571049,0.600000000,0.600000000,4.896493587,-0.136665168,4.896480156,-1.336665126
11.040868260,4.812843940,-0.736661298,-3.127267269,0.343742481,0.600000000,0.600000000,4.810622005,-0.136665170,4.815065875,-1.336657426
11.124511202,4.729246740,-0.739061090,-3.083047282,0.714295554,0.600000000,0.600000000,4.694165046,-0.140087933,4.764328434,-1.338034248
11.208154143,4.645941707,-0.746443831,-3.023328888,0.714896351,0.600000000,0.600000000,4.575149392,-0.150634759,4.716734023,-1.342252903
11.291797085,4.563226123,-0.758787365,-2.963584334,0.714923472,0.600000000,0.600000000,4.456984291,-0.168268379,4.669467954,-1.349306352
11.375440026,4.481395157,-0.776047835,-2.903838651,0.714923531,0.600000000,0.600000000,4.340082912,-0.192926193,4.622707401,-1.359169477
11.459082967,4.400740823,-0.798163647,-2.844092968,0.714923482,0.600000000,0.600000000,4.224862437,-0.224520210,4.576619211,-1.371807085
11.542725909,4.321550935,-0.825055881,-2.784347283,0.714923568,0.600000000,0.600000000,4.111734024,-0.262937687,4.531367846,-1.387174075
11.626368850,4.244108079,-0.856628573,-2.724601601,0.714923411,0.600000000,0.600000000,4.001101374,-0.308041533,4.487114786,-1.405215613
11.710011791,4.168688611,-0.892769055,-2.664855911,0.714923755,0.600000000,0.600000000,3.893359276,-0.359670793,4.444017947,-1.425867317
11.793654733,4.095561663,-0.933348363,-2.605110225,0.714923321,0.600000000,0.600000000,3.788892206,-0.417641232,4.402231119,-1.449055493
11.877297674,4.024988187,-0.978221687,-2.545364548,0.714923538,0.600000000,0.600000000,3.688072954,-0.481745980,4.361903418,-1.474697392
11.960940615,3.957220024,-1.027228898,-2.485618864,0.714923498,0.600000000,0.600000000,3.591261293,-0.551756283,4.323178754,-1.502701513
12.044583557,3.892499004,-1.080195116,-2.425873178,0.714923581,0.600000000,0.600000000,3.498802694,-0.627422308,4.286195313,-1.532967923
12.128226498,3.831056082,-1.136931331,-2.366127499,0.714923322,0.600000000,0.600000000,3.411027090,-0.708474045,4.251085073,-1.565388618
12.211869440,3.773110516,-1.197235080,-2.306381814,0.714923753,0.600000000,0.600000000,3.328247712,-0.794622257,4.217973321,-1.599847903
12.295512381,3.718869087,-1.260891172,-2.246636126,0.714923352,0.600000000,0.600000000,3.250759955,-0.885559530,4.186978218,-1.636222812
12.379155322,3.668525350,-1.327672448,-2.186890446,0.714923602,0.600000000,0.600000000,3.178840331,-0.980961355,4.158210369,-1.674383542
12.462798264,3.622258960,-1.397340603,-2.127144763,0.714923392,0.600000000,0.600000000,3.112745488,-1.080487290,4.131772432,-1.714193916
12.546441205,3.580235014,-1.469647026,-2.067399076,0.714923719,0.600000000,0.600000000,3.052711281,-1.183782180,4.107758749,-1.755511872
12.630084146,3.542603478,-1.544333693,-2.007653386,0.714923444,0.600000000,0.600000000,2.998951944,-1.290477418,4.086255014,-1.798189967
12.713727088,3.509498638,-1.621134085,-1.947907709,0.714923419,0.600000000,0.600000000,2.951659313,-1.400192263,4.067337962,-1.842075905
12.797370029,3.481038626,-1.699774141,-1.888162029,0.714923526,0.600000000,0.600000000,2.911002154,-1.512535201,4.051075098,-1.887013080
12.881012971,3.457325003,-1.779973236,-1.828416337,0.714923683,0.600000000,0.600000000,2.877125551,-1.627105336,4.037524457,-1.932841135
12.964655912,3.438442392,-1.861445180,-1.768670656,0.714923288,0.600000000,0.600000000,2.850150390,-1.743493828,4.026734393,-1.979396532
13.048298853,3.424458172,-1.943899242,-1.708924977,0.714923607,0.600000000,0.600000000,2.830172934,-1.861285346,4.018743410,-2.026513139
13.131941795,3.415422248,-2.027041185,-1.649179292,0.714923443,0.600000000,0.600000000,2.817264472,-1.980059551,4.013580025,-2.074022820
13.215584736,3.411366864,-2.110574320,-1.589433604,0.714923695,0.600000000,0.600000000,2.811471065,-2.099392600,4.011262662,-2.121756040
13.299227677,3.412306492,-2.194200559,-1.529687919,0.714923350,0.600000000,0.600000000,2.812813391,-2.218858655,4.011799593,-2.169542462
13.382870619,3.418237777,-2.277621483,-1.469942241,0.714923536,0.600000000,0.600000000,2.821286656,-2.338031403,4.015188898,-2.217211561
13.466513560,3.429139556,-2.360539405,-1.410196556,0.714923521,0.600000000,0.600000000,2.836860625,-2.456485579,4.021418487,-2.264593232
