index,s_m,center_x_m,center_y_m,w_left_m,w_right_m,left_boundary_x_m,left_boundary_y_m,right_boundary_x_m,right_boundary_y_m
69,1.649316109,12.410955073,-2.672421805,0.600000000,0.600000000,11.856627353,-2.442811746,12.965282792,-2.902031865
70,1.673219241,12.419913548,-2.650260906,0.600000000,0.600000000,11.861746482,-2.430148375,12.978080614,-2.870373438
71,1.697122374,12.428492363,-2.627950289,0.600000000,0.600000000,11.866648662,-2.417399451,12.990336065,-2.838501127
72,1.721025506,12.436689018,-2.605496457,0.600000000,0.600000000,11.871332465,-2.404568690,13.002045572,-2.806424224
73,1.744928638,12.444501123,-2.582905956,0.600000000,0.600000000,11.875796525,-2.391659832,13.013205721,-2.774152080
74,1.768831770,12.451926401,-2.560185371,0.600000000,0.600000000,11.880039541,-2.378676641,13.023813261,-2.741694102
75,1.792734902,12.458962687,-2.537341326,0.600000000,0.600000000,11.884060275,-2.365622901,13.033865098,-2.709059751
76,1.816638034,12.465607930,-2.514380480,0.600000000,0.600000000,11.887857557,-2.352502417,13.043358302,-2.676258542
77,1.840541166,12.471860192,-2.491309525,0.600000000,0.600000000,11.891430279,-2.339319014,13.052290106,-2.643300036
78,1.864444298,12.477717652,-2.468135189,0.600000000,0.600000000,11.894777399,-2.326076536,13.060657906,-2.610193841
79,1.888347430,12.483178602,-2.444864225,0.600000000,0.600000000,11.897897942,-2.312778843,13.068459263,-2.576949607
80,1.912250562,12.488241450,-2.421503418,0.600000000,0.600000000,11.900790997,-2.299429810,13.075691903,-2.543577026
81,1.936153694,12.492904720,-2.398059578,0.600000000,0.600000000,11.903455723,-2.286033330,13.082353717,-2.510085826
82,1.960056826,12.497167052,-2.374539539,0.600000000,0.600000000,11.905891341,-2.272593308,13.088442763,-2.476485770
83,1.983959958,12.501027204,-2.350950157,0.600000000,0.600000000,11.908097143,-2.259113661,13.093957266,-2.442786653
84,2.007863090,12.504484052,-2.327298309,0.600000000,0.600000000,11.910072484,-2.245598319,13.098895619,-2.408998298
85,2.031766222,12.507536586,-2.303590889,0.600000000,0.600000000,11.911816789,-2.232051222,13.103256383,-2.375130556
86,2.055669354,12.510183918,-2.279834809,0.600000000,0.600000000,11.913329550,-2.218476319,13.107038285,-2.341193298
87,2.079572486,12.512425275,-2.256036993,0.600000000,0.600000000,11.914610326,-2.204877567,13.110240224,-2.307196418
88,2.103475618,12.514260004,-2.232204379,0.600000000,0.600000000,11.915658743,-2.191258931,13.112861266,-2.273149827
89,2.127378750,12.515687571,-2.208343914,0.600000000,0.600000000,11.916474495,-2.177624379,13.114900647,-2.239063449
90,2.151281882,12.516707559,-2.184462554,0.600000000,0.600000000,11.917057345,-2.163977888,13.116357772,-2.204947220
91,2.175185014,12.517319670,-2.160567261,0.600000000,0.600000000,11.917407123,-2.150323435,13.117232217,-2.170811087
92,2.199088146,12.517523727,-2.136665000,0.600000000,0.600000000,11.917523727,-2.136665000,13.117523727,-2.136665000
93,2.222991278,12.517319670,-2.112762739,0.600000000,0.600000000,11.917407123,-2.123006565,13.117232217,-2.102518913
94,2.246894410,12.516707559,-2.088867446,0.600000000,0.600000000,11.917057345,-2.109352112,13.116357772,-2.068382780
95,2.270797542,12.515687571,-2.064986086,0.600000000,0.600000000,11.916474495,-2.095705621,13.114900647,-2.034266551
96,2.294700674,12.514260004,-2.041125621,0.600000000,0.600000000,11.915658743,-2.082071069,13.112861266,-2.000180173
97,2.318603806,12.512425275,-2.017293007,0.600000000,0.600000000,11.914610326,-2.068452433,13.110240224,-1.966133582
98,2.342506938,12.510183918,-1.993495191,0.600000000,0.600000000,11.913329550,-2.054853681,13.107038285,-1.932136702
99,2.366410070,12.507536586,-1.969739111,0.600000000,0.600000000,11.911816789,-2.041278778,13.103256383,-1.898199444
100,2.390313202,12.504484052,-1.946031691,0.600000000,0.600000000,11.910072484,-2.027731681,13.098895619,-1.864331702
101,2.414216334,12.501027204,-1.922379843,0.600000000,0.600000000,11.908097143,-2.014216339,13.093957266,-1.830543347
102,2.438119466,12.497167052,-1.898790461,0.600000000,0.600000000,11.905891341,-2.000736692,13.088442763,-1.796844230
103,2.462022598,12.492904720,-1.875270422,0.600000000,0.600000000,11.903455723,-1.987296670,13.082353717,-1.763244174
104,2.485925730,12.488241450,-1.851826582,0.600000000,0.600000000,11.900790997,-1.973900190,13.075691903,-1.729752974
105,2.509828862,12.483178602,-1.828465775,0.600000000,0.600000000,11.897897942,-1.960551157,13.068459263,-1.696380393
106,2.533731994,12.477717652,-1.805194811,0.600000000,0.600000000,11.894777399,-1.947253464,13.060657906,-1.663136159
107,2.557635126,12.471860192,-1.782020475,0.600000000,0.600000000,11.891430279,-1.934010986,13.052290106,-1.630029964
108,2.581538258,12.465607930,-1.758949520,0.600000000,0.600000000,11.887857557,-1.920827583,13.043358302,-1.597071458
109,2.605441390,12.458962687,-1.735988674,0.600000000,0.600000000,11.884060275,-1.907707099,13.033865098,-1.564270249
110,2.629344522,12.451926401,-1.713144629,0.600000000,0.600000000,11.880039541,-1.894653359,13.023813261,-1.531635898
